ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782717995412,13.8,13.2,5.2,21.1,13.8,1449,1948
1782717996423,14.6,14.3,21.7,16.7,6.2,1449,1948
1782717997425,30.0,34.5,21.5,28.8,37.3,1449,1948
1782717998428,46.2,23.8,67.4,32.5,63.3,1449,1948
1782717999439,32.6,29.3,32.5,39.0,29.9,1449,1948
1782718000445,21.3,30.2,29.2,21.6,6.5,1449,1948
1782718001448,53.2,78.0,70.4,12.2,61.5,1449,1948
1782718002457,49.5,73.6,67.6,8.7,55.7,1449,1948
1782718003461,52.2,20.0,68.7,64.8,63.0,1449,1948
1782718004463,50.6,14.1,72.7,69.7,52.5,1452,1945
1782718005467,53.5,37.6,74.6,45.7,63.6,1456,1941
1782718006468,51.0,72.8,69.0,9.7,61.1,1456,1941
1782718007470,52.6,77.8,71.6,8.5,63.6,1456,1941
1782718008527,26.6,36.7,36.3,12.1,22.9,1442,1955
1782718009819,2.2,1.6,5.0,0.8,0.8,1442,1955
1782718011187,1.5,0.7,3.1,1.5,1.5,1442,1955
1782718012314,6.4,9.2,3.7,4.7,6.9,1445,1952
1782718013318,66.8,23.2,74.2,82.7,94.0,1452,1945
1782718014319,64.2,16.7,74.2,93.7,86.9,1452,1945
1782718015324,48.7,12.7,65.2,76.9,45.8,1467,1931
1782718016326,68.5,55.7,100.0,43.9,83.3,1506,1891
1782718017327,65.3,90.7,98.6,12.0,76.9,1514,1884
1782718018330,63.9,93.6,91.5,6.7,80.0,1514,1884
1782718019335,54.5,15.9,80.5,71.6,53.1,1517,1881
1782718020374,53.1,32.9,79.2,50.0,56.0,1523,1874
1782718021377,49.5,61.8,47.4,32.2,64.8,1527,1870
1782718022379,63.0,61.9,84.2,20.5,95.5,1527,1870
1782718023381,62.4,20.9,92.1,44.1,98.6,1531,1866
1782718024384,63.5,9.8,91.7,74.1,100.0,1550,1847
1782718025386,62.8,56.7,90.5,18.4,98.5,1553,1844
1782718026387,53.3,58.7,74.7,9.8,76.1,1562,1835
1782718027389,34.1,48.2,10.0,31.9,51.3,1585,1812
1782718028391,45.7,64.2,44.8,5.2,74.0,1593,1804
1782718029394,64.2,92.6,60.6,15.2,100.0,1601,1796
1782718030398,62.9,91.4,16.9,60.3,98.4,1601,1796
1782718031404,68.5,88.8,18.9,78.3,100.0,1602,1795
1782718032410,63.4,91.8,20.2,55.1,96.8,1602,1795
1782718033412,65.3,91.8,9.8,87.1,96.7,1602,1795
1782718034415,64.5,89.6,34.6,41.9,95.3,1602,1795
1782718035421,69.1,89.0,15.4,85.5,100.0,1602,1795
1782718036424,65.9,90.5,10.2,84.4,100.0,1604,1793
1782718037427,29.1,27.5,9.6,49.4,30.2,1561,1836
1782718038429,4.5,0.0,10.3,2.0,8.3,1561,1836
1782718039430,5.4,2.0,13.5,0.0,8.3,1561,1836
1782718040432,31.5,26.1,34.5,28.7,34.4,1565,1832
1782718041436,66.4,12.2,94.1,93.8,90.7,1577,1820
1782718042437,65.0,19.3,86.6,86.4,92.5,1577,1820
1782718043443,67.6,10.3,91.4,95.5,93.0,1600,1797
1782718044446,64.2,12.9,87.3,100.0,90.9,1639,1758
1782718045450,67.9,14.4,89.3,100.0,85.7,1640,1758
1782718046462,46.2,19.6,63.4,60.3,46.5,1640,1758
1782718047467,38.0,43.4,15.7,50.7,52.4,1640,1758
1782718048470,41.8,51.4,16.1,53.7,58.8,1641,1756
1782718049575,45.2,76.2,22.6,48.8,43.6,1642,1755
1782718050582,50.0,65.3,46.1,27.2,64.8,1642,1755
1782718051590,62.6,81.8,36.2,52.7,94.7,1643,1754
1782718052592,63.5,71.2,11.1,93.1,98.4,1646,1751
1782718053594,62.9,59.7,7.6,92.8,100.0,1652,1746
1782718054596,63.3,63.8,9.7,91.5,100.0,1659,1738
1782718055601,63.1,74.1,6.6,91.8,98.5,1661,1736
1782718056607,63.6,78.9,8.7,90.4,100.0,1663,1734
1782718057613,63.0,81.4,5.4,94.1,96.7,1663,1734
1782718058615,63.1,65.6,8.5,91.4,100.0,1663,1734
1782718059617,62.5,7.9,69.5,91.7,98.4,1664,1733
1782718060622,63.4,9.8,78.9,90.1,100.0,1665,1732
1782718061625,62.5,10.9,67.7,93.2,96.9,1665,1732
1782718062627,59.9,49.4,84.6,28.6,96.2,1666,1731
1782718063633,65.2,89.2,10.9,83.9,98.4,1666,1731
1782718064636,65.0,91.5,7.8,85.0,98.4,1666,1731
1782718065637,49.2,60.0,61.8,25.3,45.9,1676,1722
1782718066640,30.5,8.2,82.4,19.8,15.3,1604,1793
1782718067713,3.7,5.5,3.8,1.0,1.9,1605,1792
1782718068730,11.7,23.4,8.1,14.3,2.0,1605,1792
1782718069754,4.4,2.1,5.4,4.1,6.1,1605,1792
1782718070758,49.5,47.2,52.6,53.5,44.9,1639,1758
1782718071771,62.3,93.4,62.0,76.7,24.4,1655,1742
1782718072813,45.8,67.2,34.4,54.8,32.1,1655,1742
1782718073821,48.7,75.8,34.1,48.1,44.9,1655,1742
1782718074839,55.0,55.1,70.7,72.5,24.7,1655,1742
1782718075846,57.1,84.1,20.7,81.7,44.6,1655,1742
1782718076848,68.9,98.6,16.3,91.8,82.7,1655,1742
1782718077851,35.9,31.1,27.8,39.0,45.8,1655,1742
1782718078852,64.2,73.7,78.6,22.7,97.0,1655,1742
1782718079854,61.6,75.4,30.0,52.5,100.0,1655,1742
1782718080864,65.1,59.0,49.4,60.9,98.4,1656,1742
1782718081868,63.6,52.4,56.7,51.2,98.5,1664,1733
1782718082873,63.4,90.4,41.6,24.1,98.6,1664,1733
1782718083874,64.2,91.1,67.2,13.0,100.0,1664,1733
1782718084878,63.5,91.4,67.2,8.6,100.0,1664,1733
1782718085881,65.9,75.0,55.0,40.0,98.5,1664,1733
1782718086908,62.2,82.4,8.5,92.2,98.2,1665,1732
1782718087914,60.6,73.7,31.4,53.9,98.3,1666,1731
1782718088918,64.5,78.0,10.8,89.6,100.0,1668,1729
1782718089922,61.4,36.0,21.5,93.3,98.5,1668,1729
1782718090929,60.4,17.0,50.8,90.3,98.4,1669,1728
1782718091937,62.3,66.1,29.8,67.1,96.8,1670,1728
1782718092942,62.2,59.3,93.2,12.5,98.4,1671,1726
1782718093943,61.7,71.9,88.1,11.2,100.0,1673,1724
1782718095316,27.2,22.4,42.0,6.1,40.2,1673,1724
1782718096335,20.9,27.0,16.3,13.8,28.2,1619,1778
1782718097384,4.7,7.1,7.1,3.2,3.0,1619,1778
1782718098836,2.2,0.0,3.0,1.4,2.9,1619,1778
1782718099841,17.0,15.2,18.8,17.4,17.5,1620,1777
