ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782835090405,45766,lo,103616,0,0,1500,0,0,0.000
1782835090656,46016,lo,105114,0,0,1498,0,0,0.000
1782835090907,46267,lo,106628,0,0,1514,0,0,0.000
1782835091157,46518,lo,108114,0,0,1486,0,0,0.000
1782835091408,46768,lo,109612,0,0,1498,0,0,0.000
1782835091660,47021,lo,111036,0,0,1424,0,0,0.000
1782835091911,47271,lo,112174,0,0,1138,0,0,0.000
1782835092161,47521,lo,113670,0,0,1496,0,0,0.000
1782835092412,47772,lo,115166,0,0,1496,0,0,0.000
1782835092663,48024,lo,116532,0,0,1366,0,0,0.000
1782835092913,48274,lo,118048,0,0,1516,0,0,0.000
1782835093164,48524,lo,119548,0,0,1500,0,0,0.000
1782835093414,48774,lo,121048,0,0,1500,0,0,0.000
1782835093664,49025,lo,122548,0,0,1500,0,0,0.000
1782835093915,49275,lo,124056,0,0,1508,0,0,0.000
1782835094165,49526,lo,125572,0,0,1516,0,0,0.000
1782835094416,49777,lo,127066,0,0,1494,0,0,0.000
1782835094673,50034,lo,128556,0,0,1490,0,0,0.000
1782835094929,50289,lo,129394,0,0,838,0,0,0.000
1782835095189,50549,lo,130996,0,0,1602,0,0,0.000
1782835095444,50804,lo,131860,0,0,864,0,0,0.000
1782835095724,51084,lo,133152,0,0,1292,0,0,0.000
1782835095975,51335,lo,134876,0,0,1724,0,0,0.000
1782835096225,51586,lo,136036,0,0,1160,0,0,0.000
1782835096476,51837,lo,137388,0,0,1352,0,0,0.000
1782835096728,52088,lo,138318,0,0,930,0,0,0.000
1782835096978,52339,lo,139834,0,0,1516,0,0,0.000
1782835097229,52590,lo,141340,0,0,1506,0,0,0.000
1782835097479,52840,lo,142848,0,0,1508,0,0,0.000
1782835097730,53091,lo,144334,0,0,1486,0,0,0.000
1782835097981,53341,lo,145832,0,0,1498,0,0,0.000
1782835098232,53592,lo,147348,0,0,1516,0,0,0.000
1782835098482,53842,lo,148844,0,0,1496,0,0,0.000
1782835098733,54094,lo,150334,0,0,1490,0,0,0.000
1782835098984,54345,lo,151496,0,0,1162,0,0,0.000
1782835099234,54595,lo,152884,0,0,1388,0,0,0.000
1782835099486,54846,lo,154392,0,0,1508,0,0,0.000
1782835099743,55103,lo,155870,0,0,1478,0,0,0.000
1782835099994,55354,lo,157308,0,0,1438,0,0,0.000
1782835100284,55645,lo,158620,0,0,1312,0,0,0.000
1782835100539,55899,lo,160152,0,0,1532,0,0,0.000
1782835100791,56152,lo,161404,0,0,1252,0,0,0.000
1782835101049,56409,lo,162644,0,0,1240,0,0,0.000
1782835101301,56662,lo,164052,0,0,1408,0,0,0.000
1782835101553,56914,lo,165326,0,0,1274,0,0,0.000
1782835101808,57168,lo,166834,0,0,1508,0,0,0.000
1782835102097,57457,lo,167124,0,0,290,0,0,0.000
1782835102476,57836,lo,167124,0,0,0,0,0,0.000
1782835102745,58106,lo,167124,0,0,0,0,0,0.000
1782835103040,58401,lo,167124,0,0,0,0,0,0.000
1782835103363,58724,lo,167124,0,0,0,0,0,0.000
1782835103706,59067,lo,167124,0,0,0,0,0,0.000
1782835104060,59420,lo,167124,0,0,0,0,0,0.000
1782835104449,59809,lo,167124,0,0,0,0,0,0.000
1782835104841,60201,lo,167124,0,0,0,0,0,0.000
1782835105092,60453,lo,168632,0,0,1508,0,0,0.000
1782835105342,60703,lo,171608,0,0,2976,0,0,0.000
1782835105596,60957,lo,174520,0,0,2912,0,0,0.000
1782835105851,61211,lo,176588,0,0,2068,0,0,0.000
1782835106101,61462,lo,179636,0,0,3048,0,0,0.000
1782835106353,61713,lo,182640,0,0,3004,0,0,0.000
1782835106603,61964,lo,185602,0,0,2962,0,0,0.000
1782835106853,62214,lo,188576,0,0,2974,0,0,0.000
1782835107104,62464,lo,191560,0,0,2984,0,0,0.000
1782835107355,62715,lo,194184,0,0,2624,0,0,0.000
1782835107606,62968,lo,196934,0,0,2750,0,0,0.000
1782835107857,63217,lo,199888,0,0,2954,0,0,0.000
1782835108108,63468,lo,202868,0,0,2980,0,0,0.000
1782835108359,63719,lo,205858,0,0,2990,0,0,0.000
1782835108610,63972,lo,208854,0,0,2996,0,0,0.000
1782835108861,64222,lo,211890,0,0,3036,0,0,0.000
