ts_unix_ms,elapsed_ms,reasm_ip_ns,reasm_ip_cnt,reasm_tcp_ns,reasm_tcp_cnt,lockwait_ns,parse_ns,parse_cnt,dump_ns,dump_cnt,sip_parse_ns,sip_group_ns,sip_pkt_ns,sip_pkt_cnt,rtp_pkt_ns,rtp_pkt_cnt
1782835052095,7456,492832,1910,0,0,53469,25848330,1910,39616,1910,23764535,820491,25772033,1910,0,0
1782835052409,7770,492832,1910,0,0,53469,25848330,1910,39616,1910,23764535,820491,25772033,1910,0,0
1782835052840,8201,557977,2218,0,0,61634,29995168,2218,45908,2218,27594470,960251,29906934,2218,0,0
1782835053092,8452,602896,2350,0,0,64964,31651721,2349,48420,2349,28860050,1026785,31558785,2349,0,0
1782835053342,8703,621834,2471,0,0,67669,33045418,2471,50558,2471,30142917,1071496,32948308,2471,0,0
1782835053592,8954,660378,2721,0,0,73504,35856499,2721,55045,2721,32726963,1178201,35750795,2721,0,0
1782835053843,9203,675719,2798,0,0,75921,36813733,2798,56549,2798,33606833,1213188,36705139,2798,0,0
1782835054094,9454,730076,3047,0,0,83047,40332073,3047,61636,3047,36739692,1397372,40213472,3047,0,0
1782835054344,9705,730076,3047,0,0,83047,40332073,3047,61636,3047,36739692,1397372,40213472,3047,0,0
1782835054595,9957,777259,3298,0,0,89764,43538856,3298,66386,3298,39643272,1574168,43410623,3298,0,0
1782835054846,10206,796322,3400,0,0,92288,44689546,3400,68392,3400,40690630,1623287,44557414,3400,0,0
1782835055097,10457,835959,3650,0,0,98218,47773840,3650,73051,3650,43486981,1731802,47632576,3650,0,0
1782835055348,10708,835959,3650,0,0,98218,47773840,3650,73051,3650,43486981,1731802,47632576,3650,0,0
1782835055609,10970,876210,3901,0,0,104196,50654878,3901,77698,3901,46117463,1857801,50504749,3901,0,0
1782835055955,11315,899395,4000,0,0,106791,51956138,4000,79862,4000,47302082,1918891,51802346,4000,0,0
1782835056206,11566,949710,4250,0,0,112389,54690268,4250,84363,4250,49783164,2044142,54527924,4250,0,0
1782835056457,11817,949710,4250,0,0,112389,54690268,4250,84363,4250,49783164,2044142,54527924,4250,0,0
1782835056707,12068,1008184,4600,0,0,121255,58968378,4600,91344,4600,53682543,2233136,58793250,4600,0,0
1782835056959,12319,1008184,4600,0,0,121255,58968378,4600,91344,4600,53682543,2233136,58793250,4600,0,0
1782835057283,12643,1047640,4850,0,0,127309,61931797,4850,95957,4850,56387323,2365967,61747874,4850,0,0
1782835057583,12944,1117381,5100,0,0,135954,65721395,5100,102565,5100,59799982,2551464,65524588,5100,0,0
1782835058025,13386,1161897,5176,0,0,141271,68620040,5176,106428,5176,62175261,2877901,68416369,5176,0,0
1782835058289,13650,1230842,5426,0,0,152910,74833352,5426,112919,5426,67833429,3231689,74617234,5426,0,0
1782835058540,13901,1291230,5677,0,0,158946,77611871,5677,117783,5677,70303388,3407620,77386297,5677,0,0
1782835058791,14152,1323848,5797,0,0,1994396,79657569,5797,120295,5797,72187707,3497673,79426945,5797,0,0
1782835059157,14518,1393420,6047,0,0,2001796,83040714,6047,126094,6047,75236652,3666944,82798759,6047,0,0
1782835059408,14769,1393420,6047,0,0,2001796,83040714,6047,126094,6047,75236652,3666944,82798759,6047,0,0
1782835059659,15019,1478349,6355,0,0,2587884,91024754,6355,133780,6355,82106098,4554821,90767659,6355,0,0
1782835059915,15275,1478349,6355,0,0,2587884,91024754,6355,133780,6355,82106098,4554821,90767659,6355,0,0
1782835060188,15548,1569675,6603,0,0,2599167,95995411,6603,142410,6603,86605432,4777004,95721310,6603,0,0
1782835060457,15817,1569675,6603,0,0,2599167,95995411,6603,142410,6603,86605432,4777004,95721310,6603,0,0
1782835060707,16068,1688295,6922,0,0,2612637,102411348,6922,152742,6922,92413153,5082718,102117697,6922,0,0
1782835060965,16325,1688295,6922,0,0,2612637,102411348,6922,152742,6922,92413153,5082718,102117697,6922,0,0
1782835061222,16583,1747439,7170,0,0,2618877,105274019,7170,157516,7170,94986277,5241414,104971610,7170,0,0
1782835061478,16838,1751676,7175,0,0,2619254,105797282,7174,157717,7174,95499844,5247292,105494554,7174,0,0
1782835061733,17093,1829313,7452,0,0,2626239,109336929,7452,162748,7452,98688993,5445526,109024064,7452,0,0
1782835061989,17350,1829313,7452,0,0,2626239,109336929,7452,162748,7452,98688993,5445526,109024064,7452,0,0
1782835062242,17602,1877008,7700,0,0,2631903,112000298,7700,167171,7700,101067393,5586892,111678863,7700,0,0
1782835062492,17853,1877008,7700,0,0,2631903,112000298,7700,167171,7700,101067393,5586892,111678863,7700,0,0
1782835062749,18110,1944515,7980,0,0,2641065,117333762,7980,173600,7980,105818401,5848327,117000249,7980,0,0
1782835063007,18368,1944515,7980,0,0,2641065,117333762,7980,173600,7980,105818401,5848327,117000249,7980,0,0
1782835063258,18618,2174381,8199,0,0,2647372,122187060,8198,178218,8198,110411283,6221359,121844777,8198,0,0
1782835063509,18870,2180732,8229,0,0,2648180,123499876,8229,178876,8229,111432692,6247747,123156440,8229,0,0
1782835063804,19165,2241953,8434,0,0,2655976,127677841,8434,184442,8434,115270013,6419366,127323462,8434,0,0
1782835064089,19449,2241953,8434,0,0,2655976,127677841,8434,184442,8434,115270013,6419366,127323462,8434,0,0
1782835064342,19702,2293477,8682,0,0,2661671,131139882,8682,188846,8682,118428540,6595540,130776975,8682,0,0
1782835064592,19954,2356639,8929,0,0,2669723,139256944,8929,194388,8929,125589345,6870458,138883167,8929,0,0
1782835064844,20204,2378406,9008,0,0,2672018,140452001,9008,195983,9008,126671505,6934834,140075032,9008,0,0
1782835065094,20454,2530258,9256,0,0,2678007,143726580,9256,200801,9256,129513168,7201055,143340874,9256,0,0
1782835065347,20707,2530258,9256,0,0,2678007,143726580,9256,200801,9256,129513168,7201055,143340874,9256,0,0
1782835065598,20959,2570155,9504,0,0,2683848,146873180,9504,205427,9504,132065344,7400954,146478494,9504,0,0
1782835065848,21209,2589641,9609,0,0,2686487,148247585,9609,207609,9609,133287920,7493867,147849095,9609,0,0
1782835066099,21459,2626040,9857,0,0,2692116,150847558,9857,212074,9857,135578779,7682948,150440610,9857,0,0
1782835066350,21710,2626040,9857,0,0,2692116,150847558,9857,212074,9857,135578779,7682948,150440610,9857,0,0
1782835066602,21963,2663485,10105,0,0,2697710,153490882,10105,216507,10105,137915134,7865934,153075618,10105,0,0
1782835066853,22213,2727966,10208,0,0,2700526,154869484,10208,218674,10208,139128342,7968179,154450306,10208,0,0
1782835067103,22463,2769393,10456,0,0,2706837,158626658,10456,223417,10456,142520774,8193501,158198310,10456,0,0
1782835067353,22713,2769393,10456,0,0,2706837,158626658,10456,223417,10456,142520774,8193501,158198310,10456,0,0
1782835067604,22965,2886877,10704,0,0,2712894,161838394,10704,228019,10704,145383167,8399793,161401262,10704,0,0
1782835067854,23215,2905321,10808,0,0,2715576,163422489,10808,230175,10808,146748777,8471670,162981563,10808,0,0
1782835068105,23466,2947804,11056,0,0,2722001,166781059,11056,235002,11056,149685464,8691029,166331073,11056,0,0
1782835068355,23716,2947804,11056,0,0,2722001,166781059,11056,235002,11056,149685464,8691029,166331073,11056,0,0
1782835068606,23968,2987900,11304,0,0,2727968,169928170,11304,239549,11304,152565165,8826670,169469396,11304,0,0
1782835068857,24217,3007522,11409,0,0,2730723,171234830,11409,241545,11409,153738271,8898825,170772292,11409,0,0
1782835069108,24468,3045602,11657,0,0,2736416,174013384,11657,246052,11657,156230641,9059983,173542311,11657,0,0
1782835069358,24719,3045602,11657,0,0,2736416,174013384,11657,246052,11657,156230641,9059983,173542311,11657,0,0
1782835069609,24970,3085395,11905,0,0,2741935,176652581,11905,250553,11905,158597894,9202565,176173085,11905,0,0
1782835069859,25219,3105203,12008,0,0,2744699,178100245,12008,252584,12008,159897311,9290038,177616686,12008,0,0
1782835070165,25525,3146699,12256,0,0,2750241,181344077,12256,257019,12256,162807818,9500573,180852084,12256,0,0
1782835070415,25776,3146699,12256,0,0,2750241,181344077,12256,257019,12256,162807818,9500573,180852084,12256,0,0
1782835070666,26026,3216119,12586,0,0,2758461,185433047,12586,263270,12586,166350490,9860786,184929432,12586,0,0
1782835070927,26287,3216119,12586,0,0,2758461,185433047,12586,263270,12586,166350490,9860786,184929432,12586,0,0
1782835071177,26537,3263111,12834,0,0,2764241,188195680,12834,267549,12834,168774723,10068106,187683644,12834,0,0
1782835071431,26791,3263111,12834,0,0,2764241,188195680,12834,267549,12834,168774723,10068106,187683644,12834,0,0
1782835071681,27042,3346864,13184,0,0,2774788,192993805,13184,274788,13184,172973050,10448396,192468251,13184,0,0
1782835071941,27302,3346864,13184,0,0,2774788,192993805,13184,274788,13184,172973050,10448396,192468251,13184,0,0
1782835072192,27552,3397457,13431,0,0,2781036,196697400,13431,279446,13431,176057435,10916640,196162809,13431,0,0
1782835072450,27810,3397457,13431,0,0,2781036,196697400,13431,279446,13431,176057435,10916640,196162809,13431,0,0
1782835072702,28063,3478403,13754,0,0,2791203,204730847,13754,286905,13754,182704365,11316454,204182320,13754,0,0
1782835072953,28313,3478403,13754,0,0,2791203,204730847,13754,286905,13754,182704365,11316454,204182320,13754,0,0
1782835073280,28641,3526992,14001,0,0,2797219,208456206,14001,291394,14001,186073263,11537900,207898838,14001,0,0
1782835073539,28899,3624262,14250,0,0,2809124,214364860,14250,300231,14250,191226027,12023737,213790101,14250,0,0
1782835073790,29151,3637261,14318,0,0,2810842,215180941,14318,301535,14318,191931919,12084477,214603842,14318,0,0
1782835074041,29401,3637261,14318,0,0,2810842,215180941,14318,301535,14318,191931919,12084477,214603842,14318,0,0
1782835074291,29652,3637261,14318,0,0,2810842,215180941,14318,301535,14318,191931919,12084477,214603842,14318,0,0
1782835074555,29915,3637261,14318,0,0,2810842,215180941,14318,301535,14318,191931919,12084477,214603842,14318,0,0
1782835074806,30166,3654122,14406,0,0,2813074,216221154,14406,303194,14406,192856192,12148291,215640931,14406,0,0
1782835075141,30501,3654122,14406,0,0,2813074,216221154,14406,303194,14406,192856192,12148291,215640931,14406,0,0
1782835075396,30757,3654122,14406,0,0,2813074,216221154,14406,303194,14406,192856192,12148291,215640931,14406,0,0
1782835075697,31057,3654122,14406,0,0,2813074,216221154,14406,303194,14406,192856192,12148291,215640931,14406,0,0
1782835075950,31311,3654122,14406,0,0,2813074,216221154,14406,303194,14406,192856192,12148291,215640931,14406,0,0
1782835076245,31605,3654122,14406,0,0,2813074,216221154,14406,303194,14406,192856192,12148291,215640931,14406,0,0
1782835076502,31862,3654122,14406,0,0,2813074,216221154,14406,303194,14406,192856192,12148291,215640931,14406,0,0
1782835076792,32152,3654122,14406,0,0,2813074,216221154,14406,303194,14406,192856192,12148291,215640931,14406,0,0
1782835077043,32404,3751369,14908,0,0,2824481,221871834,14908,312520,14908,197945473,12437826,221274269,14908,0,0
1782835077293,32654,3895682,15660,0,0,2841684,229847181,15660,326270,15660,204874020,13096153,229223741,15660,0,0
1782835077545,32905,4028670,16411,0,0,2858566,237767994,16411,339466,16411,211734265,13759856,237118878,16411,0,0
1782835077796,33156,4163278,17115,0,0,2874639,245424617,17115,352331,17115,218257116,14514294,244751277,17115,0,0
1782835078047,33408,4458242,17866,0,0,2892949,254253467,17866,366189,17866,225854851,15345161,253553383,17866,0,0
1782835078298,33658,4610412,18618,0,0,3903471,264005793,18618,380168,18618,234206485,16337374,263278201,18618,0,0
1782835078549,33910,4756807,19369,0,0,3924074,274283180,19369,394279,19369,242632705,17661964,273526874,19369,0,0
1782835078800,34161,5042122,20098,0,0,3942808,284565942,20098,408052,20098,251225661,18882676,283781758,20098,0,0
1782835079110,34470,5261088,21088,0,0,3966713,297604002,21088,483301,21088,262330768,20203159,296784186,21088,0,0
1782835079426,34787,5478984,21837,0,0,3986178,310338998,21837,497759,21837,273037853,21548655,309491578,21837,0,0
1782835079680,35040,5653890,22598,0,0,4005775,321871027,22598,512111,22598,282489279,23001379,320995003,22598,0,0
1782835079930,35291,5803050,23342,0,0,4024651,332645142,23342,526542,23342,291605827,24223372,331741927,23342,0,0
1782835080181,35541,5965981,24084,0,0,4043547,343499369,24084,540668,24084,300090817,25821832,342568940,24084,0,0
1782835080434,35795,6196216,24829,0,0,4065168,358503881,24829,555881,24829,312325236,27936732,357543620,24829,0,0
1782835080684,36045,6691535,25404,0,0,4083001,371280555,25404,568608,25404,322828765,29532310,370296262,25404,0,0
1782835080943,36303,6738698,25651,0,0,4089340,374488145,25651,573251,25651,325548146,29854418,373495128,25651,0,0
1782835081194,36554,6980498,26396,0,0,4108389,385427605,26396,587112,26396,334527843,31365848,384397579,26396,0,0
1782835081450,36811,7101430,26892,0,0,4122141,394247263,26892,597006,26892,341595910,32820038,393198060,26892,0,0
1782835081708,37069,7251808,27566,0,0,4139625,404685397,27566,609876,27566,350014244,34407922,403610744,27566,0,0
1782835081959,37319,7459627,28321,0,0,4160473,417066225,28320,625555,28320,360215201,36124842,415961584,28320,0,0
1782835082215,37575,7524662,28644,0,0,4168572,421863295,28643,631571,28643,363839689,37087854,420747156,28643,0,0
1782835082465,37825,7682201,29304,0,0,4188390,434740570,29304,645739,29304,374176199,39133795,433596784,29304,0,0
1782835082716,38076,7836268,30039,0,0,4208264,446346026,30039,660362,30039,383214051,41046662,445174004,30039,0,0
1782835082966,38326,7964128,30783,0,0,4226461,456747064,30783,673755,30783,390973234,42828815,455548766,30783,0,0
1782835083218,38578,8092538,31521,0,0,4247678,468347659,31520,689129,31520,400167447,44317465,467120509,31520,0,0
1782835083468,38829,8513924,32269,0,0,4271246,482446683,32269,703535,32269,411242082,46240523,481189856,32269,0,0
1782835083719,39079,8619975,32898,0,0,4286812,490895926,32898,714932,32898,417875453,47358629,489616297,32898,0,0
1782835083969,39329,8813320,33747,0,0,4307835,502998811,33746,730549,33746,427320995,49186817,501688421,33746,0,0
1782835084219,39580,8966304,34623,0,0,4330049,514923911,34622,746021,34622,436712563,50777273,513581826,34622,0,0
1782835084469,39830,9071300,35159,0,0,4344791,522718499,35158,756526,35158,442776698,51929901,521355923,35158,0,0
1782835084720,40080,9216446,35885,0,0,4366247,537467205,35884,770549,35884,452990393,55069912,536076869,35884,0,0
1782835084970,40331,9353806,36631,0,0,4384418,548685223,36631,783475,36631,460731346,57279893,547269358,36631,0,0
1782835085221,40582,9459955,37375,0,0,4401560,557296706,37375,796000,37375,467402018,58504435,555856189,37375,0,0
1782835085472,40832,9569857,38119,0,0,4418411,565597362,38119,809095,38119,473980020,59511887,564131916,38119,0,0
1782835085723,41083,9712940,39086,0,0,4440564,577782394,39086,826069,39086,483390830,61353275,576283613,39086,0,0
1782835085974,41334,9823935,39829,0,0,4457875,586689171,39829,839346,39829,490172645,62759374,585164755,39829,0,0
1782835086307,41668,9823935,39829,0,0,4457875,586689171,39829,839346,39829,490172645,62759374,585164755,39829,0,0
1782835086559,41920,10102840,41052,0,0,4504810,614437966,41052,862479,41052,510716109,67540979,612868031,41052,0,0
1782835086814,42175,10283887,41974,0,0,4528454,627483697,41973,879666,41973,520175990,70112750,625880435,41973,0,0
1782835087065,42426,10425978,42709,0,0,5424683,637298017,42709,892390,42709,527623641,71765704,635669141,42709,0,0
1782835087335,42696,10482612,42957,0,0,5432176,641952985,42957,898015,42957,531206673,72522313,640301259,42957,0,0
1782835087592,42953,10619829,43701,0,0,8881152,653972411,43701,912131,43701,540841256,74058090,652293000,43701,0,0
1782835087843,43203,10742933,44436,0,0,8898694,662817626,44436,924922,44436,547660164,75322482,661094091,44436,0,0
1782835088100,43460,10887219,45178,0,0,8916941,674422591,45178,938505,45178,556688891,76962741,672672675,45178,0,0
1782835088352,43713,10976271,45672,0,0,9993564,682025524,45672,947590,45672,562591694,78118328,680257875,45672,0,0
1782835088615,43977,11057522,46169,0,0,10005195,687831383,46169,956071,46169,566998557,79021792,686047276,46169,0,0
1782835088897,44257,11268161,47078,0,0,11577838,704310040,47077,976222,47077,579716784,81492646,702487117,47077,0,0
1782835089151,44511,11416682,47921,0,0,13129620,718065752,47921,992156,47921,590152735,83785405,716211994,47921,0,0
1782835089401,44762,11580291,48774,0,0,15526504,730573903,48774,1007654,48774,599018433,86354159,728689497,48774,0,0
1782835089652,45013,11695673,49506,0,0,15544586,740621409,49506,1020786,49506,606802770,87787028,738711106,49506,0,0
1782835089903,45264,11815415,50248,0,0,15575113,751389790,50248,1034418,50248,615100922,89510360,749452750,50248,0,0
1782835090154,45515,11936655,50992,0,0,15593901,761688150,50992,1047779,50992,622736382,91350706,759724277,50992,0,0
1782835090405,45766,12113316,51736,0,0,15613590,772487185,51736,1061830,51736,630653232,93295899,770496128,51736,0,0
1782835090656,46016,12229546,52498,0,0,15632670,782629865,52498,1075361,52498,638281102,94992728,780611763,52498,0,0
1782835090907,46267,12411667,53242,0,0,15651626,792647877,53242,1089057,53242,645880386,96680081,790602700,53242,0,0
1782835091157,46518,12641845,53986,0,0,15670804,803317961,53986,1110083,53986,653804546,98462011,801246237,53986,0,0
1782835091408,46768,12749398,54729,0,0,15689412,813097176,54729,1123749,54729,661254732,100062181,810999511,54729,0,0
1782835091660,47021,12871144,55496,0,0,15709913,825376608,55496,1138190,55496,670623927,102170977,823251773,55496,0,0
1782835091911,47271,13033030,55991,0,0,15802908,834988243,55991,1148263,55991,678123904,103382075,832735701,55991,0,0
1782835092161,47521,13214088,56735,0,0,15821447,844260816,56735,1161492,56735,685359307,104620807,841982305,56735,0,0
1782835092412,47772,13328817,57478,0,0,15839613,854538718,57478,1174963,57478,693318055,106117857,852233281,57478,0,0
1782835092663,48024,13442815,58191,0,0,17767100,864838733,58191,1188130,58191,701104134,107777449,862507077,58191,0,0
1782835092913,48274,13556225,58934,0,0,17785603,875667047,58934,1201390,58934,709001668,109686586,873309000,58934,0,0
1782835093164,48524,13687620,59678,0,0,17827321,887515769,59678,1215539,59678,717577325,111971128,884997388,59678,0,0
1782835093414,48774,13813229,60421,0,0,17845646,898297226,60421,1229077,60421,725370792,114137950,895752222,60421,0,0
1782835093664,49025,13939231,61182,0,0,17867321,909409069,61182,1242952,61182,733771692,116044233,906836446,61182,0,0
1782835093915,49275,14051782,61923,0,0,17886171,919159332,61923,1256387,61923,741542260,117197486,916560593,61923,0,0
1782835094165,49526,14226628,62664,0,0,17905687,929246970,62664,1270051,62664,749311949,118587394,926621459,62664,0,0
1782835094416,49777,14340749,63406,0,0,17925413,939261047,63406,1283756,63406,756831716,120140443,936608797,63406,0,0
1782835094673,50034,14740257,64248,0,0,21520154,955997711,64248,1303520,64248,769165931,123116338,953306177,64248,0,0
1782835094929,50289,14786846,64495,0,0,21526932,959712884,64495,1307910,64495,771959606,123758054,957011951,64495,0,0
1782835095189,50549,14992618,65484,0,0,21553770,975949553,65484,1326455,65484,783473594,127175085,973201739,65484,0,0
1782835095444,50804,15035444,65726,0,0,21560646,981436322,65726,1331215,65726,787324356,128238909,978679538,65726,0,0
1782835095724,51084,15177013,66438,0,0,21639591,992753458,66438,1344331,66438,795668793,130224194,989970860,66438,0,0
1782835095975,51335,15473004,67426,0,0,23512186,1011589304,67426,1363564,67426,808606393,134442359,1008768458,67426,0,0
1782835096225,51586,15553340,67755,0,0,23523770,1019277458,67754,1425312,67754,814187901,135875059,1016441850,67754,0,0
1782835096476,51837,15884935,68663,0,0,23550195,1035520202,68663,1443807,68663,826477535,138393533,1032648491,68663,0,0
1782835096728,52088,15961679,69142,0,0,23562530,1042455595,69142,1452459,69142,831736387,139428403,1039566717,69142,0,0
1782835096978,52339,16080656,69884,0,0,23581597,1053279271,69884,1466128,69884,839596338,141101102,1050308199,69884,0,0
1782835097229,52590,16194968,70626,0,0,23601270,1063940087,70626,1479689,70626,847336200,142917437,1060942082,70626,0,0
1782835097479,52840,16372112,71368,0,0,23620849,1074055596,71368,1493415,71368,855192689,144270239,1071030440,71368,0,0
1782835097730,53091,16491574,72146,0,0,23640985,1084668787,72146,1507407,72146,863145320,146114385,1081615827,72146,0,0
1782835097981,53341,16615939,72888,0,0,23663326,1094914568,72888,1520841,72888,870945495,147678364,1091834795,72888,0,0
1782835098232,53592,16725657,73630,0,0,23698371,1104765142,73630,1534044,73630,878536553,149090047,1101659184,73630,0,0
1782835098482,53842,16843772,74371,0,0,23718637,1115245632,74371,1548537,74371,886859663,150227197,1112110966,74371,0,0
1782835098733,54094,16969867,75126,0,0,23738872,1126787086,75126,1562628,75126,896544908,151280725,1123625057,75126,0,0
1782835098984,54345,17053161,75621,0,0,23752751,1134779522,75621,1587582,75621,902940939,152351200,1131598486,75621,0,0
1782835099234,54595,17209542,76360,0,0,23776233,1148944424,76360,1602619,76360,913728090,154621682,1145733893,76360,0,0
1782835099486,54846,17322377,77101,0,0,23795628,1158866791,77101,1615804,77101,921474309,155674135,1155629922,77101,0,0
1782835099743,55103,17446027,77898,0,0,23817955,1169851163,77898,1630168,77898,930211027,157090191,1166585431,77898,0,0
1782835099994,55354,17632236,78635,0,0,23841151,1182796640,78635,1647349,78635,940578734,158592777,1179496661,78635,0,0
1782835100284,55645,17738343,79125,0,0,23855558,1192095248,79125,1656522,79125,947804177,159995885,1188776445,79125,0,0
1782835100539,55899,17892927,79871,0,0,23877730,1205747301,79871,1670756,79871,957559768,162550848,1202399145,79871,0,0
1782835100791,56152,18287084,80620,0,0,23900407,1218723064,80620,1685803,80620,966968925,165175089,1215345103,80620,0,0
1782835101049,56409,18370877,81115,0,0,23913373,1225317382,81115,1694660,81115,972238274,165870569,1221921861,81115,0,0
1782835101301,56662,18618648,81855,0,0,25866279,1236385318,81855,1708158,81855,980674870,167598428,1232962506,81855,0,0
1782835101553,56914,18761718,82592,0,0,25886328,1249486574,82592,1721744,82592,990463818,169603189,1246036565,82592,0,0
1782835101808,57168,18984315,83334,0,0,26116278,1266810441,83334,1737829,83334,1003780081,171999225,1263328254,83334,0,0
1782835102097,57457,18984315,83334,0,0,26116278,1266810441,83334,1737829,83334,1003780081,171999225,1263328254,83334,0,0
1782835102476,57836,18984315,83334,0,0,26116278,1266810441,83334,1737829,83334,1003780081,171999225,1263328254,83334,0,0
1782835102745,58106,19027620,83562,0,0,26122346,1270800055,83562,1741944,83562,1006743179,172601982,1267309284,83562,0,0
1782835103040,58401,19027620,83562,0,0,26122346,1270800055,83562,1741944,83562,1006743179,172601982,1267309284,83562,0,0
1782835103363,58724,19027620,83562,0,0,26122346,1270800055,83562,1741944,83562,1006743179,172601982,1267309284,83562,0,0
1782835103706,59067,19027620,83562,0,0,26122346,1270800055,83562,1741944,83562,1006743179,172601982,1267309284,83562,0,0
1782835104060,59420,19027620,83562,0,0,26122346,1270800055,83562,1741944,83562,1006743179,172601982,1267309284,83562,0,0
1782835104449,59809,19027620,83562,0,0,26122346,1270800055,83562,1741944,83562,1006743179,172601982,1267309284,83562,0,0
1782835104841,60201,19027620,83562,0,0,26122346,1270800055,83562,1741944,83562,1006743179,172601982,1267309284,83562,0,0
1782835105092,60453,19155171,84154,0,0,26136350,1279581404,84153,1752624,84153,1013237702,173873544,1276069931,84153,0,0
1782835105342,60703,19458500,85559,0,0,27706710,1299919322,85559,1778974,85559,1028563095,177303691,1296355084,85559,0,0
1782835105596,60957,19692771,87054,0,0,27743243,1319059580,87054,1805898,87054,1043154329,180000832,1315442663,87054,0,0
1782835105851,61211,19929372,88209,0,0,29390666,1341396137,88209,1828671,88209,1060244907,183873603,1337734823,88209,0,0
1782835106101,61462,20202829,89703,0,0,31482034,1364656592,89703,1856448,89703,1078532261,186896182,1360938850,89703,0,0
1782835106353,61713,20438700,91187,0,0,31520156,1384599808,91187,1883814,91187,1093665429,190095021,1380828912,91187,0,0
1782835106603,61964,20676437,92672,0,0,31559749,1405207836,92672,1911251,92672,1110019622,192685474,1401382848,92672,0,0
1782835106853,62214,21047873,94233,0,0,31601216,1427638719,94233,1940014,94233,1127387034,196006422,1423757269,94233,0,0
1782835107104,62464,21357144,95717,0,0,33563210,1448141443,95717,1967439,95717,1143451088,198492039,1444207382,95717,0,0
1782835107355,62715,21562153,96953,0,0,33667649,1465701491,96953,1990364,96953,1156802869,200861340,1461722429,96953,0,0
1782835107606,62968,21901948,98437,0,0,33765437,1492712653,98437,2020126,98437,1175699548,205966592,1488675001,98437,0,0
1782835107857,63217,22146346,99880,0,0,33802749,1513503350,99880,2046911,99880,1191093023,209595977,1509413104,99880,0,0
1782835108108,63468,22460208,101364,0,0,33843590,1534176010,101364,2073664,101364,1206858559,212333892,1530032303,101364,0,0
1782835108359,63719,22853715,102848,0,0,33884074,1554955587,102848,2101208,102848,1222157012,215640584,1550757777,102848,0,0
1782835108610,63972,23097200,104332,0,0,33922737,1577135134,104332,2128935,104332,1238952666,218898790,1572882288,104332,0,0
1782835108861,64222,23341075,105815,0,0,34040381,1598047648,105815,2155852,105815,1254380333,222315297,1593741267,105815,0,0
1782835109112,64473,23564735,107298,0,0,34596523,1616943050,107298,2182403,107298,1269059604,224886497,1612584552,107298,0,0
1782835109366,64726,23809059,108782,0,0,34634814,1638366179,108782,2209332,108782,1285496894,227908951,1633954710,108782,0,0
