ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782835101735,3.9,7.4,3.1,4.3,2.0,1289,2108
1782835102744,1.5,0.0,2.0,1.0,0.0,1289,2108
1782835103779,0.7,2.0,1.0,1.0,0.0,1289,2108
1782835104843,0.0,0.0,0.0,0.0,0.9,1289,2108
1782835105854,7.0,8.3,10.4,3.0,7.5,1289,2108
1782835106855,8.0,2.0,13.5,8.1,8.3,1289,2108
1782835107856,7.4,1.0,12.0,9.2,9.0,1306,2091
1782835108857,7.7,1.0,11.8,8.2,10.3,1330,2068
1782835109858,7.2,1.0,12.1,6.1,9.6,1330,2068
1782835110859,7.2,2.0,11.8,8.2,7.1,1330,2068
1782835111861,7.0,0.0,12.0,8.1,7.1,1330,2068
1782835112862,6.9,1.0,11.8,8.2,7.0,1330,2068
1782835113863,5.8,9.6,2.0,10.3,2.2,1330,2068
1782835114864,7.9,14.7,2.0,8.1,7.1,1330,2068
1782835115865,6.7,12.0,0.0,7.1,8.2,1330,2068
1782835116865,7.4,10.9,1.0,9.0,9.3,1330,2068
1782835117866,6.0,8.2,2.1,9.7,3.2,1339,2058
1782835118868,7.2,10.2,3.0,9.5,5.9,1339,2058
1782835119868,6.9,11.5,4.1,10.8,3.3,1339,2058
1782835120948,7.3,8.7,5.7,7.8,8.3,1449,1948
1782835121949,13.6,13.5,11.8,13.5,13.8,1450,1948
1782835122953,6.8,7.2,4.1,8.6,7.7,1450,1947
1782835123955,7.7,9.1,3.0,10.9,7.9,1451,1946
1782835124956,7.2,7.2,1.0,10.9,9.2,1451,1946
1782835125957,7.0,10.0,2.0,10.9,7.2,1451,1946
1782835126958,7.7,8.2,1.0,12.0,8.2,1451,1946
1782835127962,6.3,8.3,1.0,8.5,7.4,1453,1944
1782835128967,4.7,8.4,1.0,5.4,3.2,1453,1944
1782835129969,4.2,3.1,5.2,6.5,3.2,1453,1944
1782835130993,1.0,1.0,0.0,1.0,1.9,1442,1955
1782835131999,0.3,1.0,2.0,2.1,0.0,1442,1955
1782835133245,0.8,0.8,0.0,0.0,0.0,1442,1955
1782835134246,7.5,1.0,7.3,10.8,10.7,1444,1953
1782835135246,10.8,7.3,18.6,10.4,9.6,1444,1953
1782835136247,11.9,9.8,19.6,4.2,10.7,1471,1926
1782835137247,9.0,9.5,14.7,6.2,6.7,1505,1892
1782835138247,10.5,17.9,13.8,2.0,8.3,1514,1883
1782835139248,10.4,16.7,15.6,1.0,7.5,1516,1881
1782835140249,11.9,18.4,12.1,5.1,12.0,1524,1873
1782835141250,10.1,17.5,14.4,2.0,9.6,1536,1862
1782835142250,11.4,16.7,16.3,3.1,7.2,1544,1854
1782835143251,9.8,14.4,17.0,2.0,8.1,1544,1854
1782835144251,8.8,9.9,14.4,1.0,6.8,1544,1854
1782835145252,11.1,15.6,17.3,3.0,10.8,1551,1846
1782835146252,10.7,15.6,16.5,0.0,10.1,1551,1846
1782835147253,11.4,15.6,18.6,1.0,12.0,1551,1846
1782835148273,7.6,11.6,13.1,0.0,4.6,1551,1846
1782835149273,6.7,10.5,2.1,9.4,5.7,1551,1846
1782835150275,6.9,5.1,6.2,10.1,6.2,1551,1846
1782835151275,8.7,1.0,12.4,16.7,4.9,1551,1846
1782835152277,10.8,2.0,16.7,15.6,6.0,1551,1846
1782835153279,11.4,5.1,18.5,17.0,8.0,1551,1846
1782835154303,8.9,1.0,11.7,14.6,5.6,1551,1846
1782835155307,6.4,1.0,9.6,11.8,5.6,1551,1846
1782835156368,7.6,10.6,10.2,3.9,5.3,1551,1846
1782835157370,9.8,1.0,13.2,16.8,9.6,1551,1846
1782835158374,10.0,3.1,12.4,16.3,7.0,1524,1873
1782835159376,0.5,1.0,1.1,1.0,0.0,1524,1874
1782835160437,1.0,0.0,1.0,1.0,0.0,1524,1874
1782835161439,1.0,1.0,1.0,2.2,0.0,1527,1870
1782835162440,13.0,17.8,8.8,22.1,5.3,1528,1869
1782835163441,13.0,10.6,10.6,24.4,4.3,1529,1868
1782835164441,18.5,1.0,36.1,22.1,15.9,1554,1843
1782835165442,18.6,5.1,32.0,20.0,17.6,1615,1782
1782835166443,12.8,16.3,18.1,11.7,4.2,1617,1780
1782835167444,18.1,33.3,14.9,9.3,15.7,1628,1769
1782835168444,18.9,31.1,4.2,24.4,15.0,1632,1765
1782835169472,17.3,23.1,3.9,33.0,10.8,1648,1750
1782835170479,8.7,3.1,10.6,14.1,6.9,1648,1749
1782835171482,10.9,3.0,11.5,20.7,9.0,1649,1748
1782835172487,7.0,1.0,9.6,12.8,7.1,1651,1746
1782835173488,11.3,5.2,18.5,15.6,4.8,1655,1742
1782835174489,17.3,27.4,7.2,20.0,14.9,1655,1742
1782835175489,20.0,36.6,3.2,23.3,14.3,1655,1742
1782835176490,19.8,36.8,2.0,27.0,15.2,1672,1725
1782835177491,19.8,36.6,3.0,25.6,14.1,1705,1692
1782835178491,19.7,36.2,2.0,28.7,12.0,1725,1672
1782835179491,19.5,35.5,0.0,30.7,13.2,1725,1672
1782835180492,20.0,36.8,3.0,25.6,15.2,1737,1661
1782835181493,20.1,28.1,5.2,28.4,20.0,1737,1661
1782835182494,20.9,21.7,3.0,37.5,21.5,1738,1659
1782835183494,21.2,12.9,11.8,37.9,22.4,1749,1648
1782835184495,20.9,24.1,2.0,36.8,20.3,1753,1644
1782835185495,20.1,20.9,3.1,38.8,19.0,1753,1644
1782835186496,20.6,23.0,3.1,35.8,21.5,1709,1688
1782835187981,0.3,0.0,1.5,0.0,0.0,1709,1688
1782835189035,1.2,0.0,1.0,1.1,1.9,1709,1688
1782835190038,19.7,0.0,38.9,25.0,14.6,1716,1682
1782835191137,29.0,15.9,49.0,33.0,18.5,1719,1678
1782835192138,22.8,23.3,28.8,16.1,22.2,1778,1619
1782835193138,41.7,7.1,45.5,83.1,33.3,1929,1468
1782835194139,41.4,23.1,27.8,80.0,32.3,1999,1398
1782835195142,32.0,25.6,12.1,57.6,33.3,2026,1371
1782835196143,42.6,48.6,2.1,76.9,48.4,2051,1346
1782835197145,26.4,35.6,5.2,45.6,19.7,2054,1343
1782835198146,33.1,30.5,26.7,43.0,27.4,2063,1334
1782835199146,31.0,13.2,34.8,53.8,22.7,2063,1334
1782835200165,18.0,17.9,26.9,20.4,5.3,2068,1329
1782835201167,44.0,67.8,48.0,26.3,33.3,2071,1327
1782835202168,46.9,93.1,54.1,4.0,39.7,2071,1327
1782835203170,43.5,88.4,48.1,2.1,36.7,2071,1327
1782835204184,38.9,79.3,43.9,3.0,29.7,2093,1304
1782835205189,29.5,58.7,34.5,9.7,11.7,2093,1304
1782835206190,34.1,56.0,13.6,29.8,38.9,2109,1288
1782835207191,42.1,84.6,49.4,2.0,33.3,2109,1288
1782835208191,41.4,82.4,48.7,2.0,31.7,2109,1288
1782835209199,33.5,70.3,40.0,7.2,19.4,2109,1288
1782835210200,23.3,33.7,23.0,29.5,7.4,2132,1265
1782835211203,46.4,91.0,5.2,52.6,41.4,2139,1258
1782835212204,43.3,84.6,2.0,52.6,32.8,2139,1258
1782835213204,40.8,57.6,24.2,46.2,35.4,2139,1258
1782835214205,41.9,35.1,47.9,50.0,31.7,2158,1239
1782835215208,15.8,2.0,29.2,20.9,10.1,2081,1316
1782835216216,0.8,0.0,0.0,2.4,0.0,2081,1316
1782835217318,0.5,0.0,1.0,1.0,0.0,2081,1317
1782835218459,1.6,0.9,6.1,1.8,1.8,2081,1316
