ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782709085289,27.8,7.4,38.3,43.8,21.1,1217,2180
1782709086291,32.4,47.8,28.6,18.3,35.6,1217,2180
1782709087328,36.1,41.8,28.9,33.3,41.8,1227,2171
1782709088337,42.4,31.9,38.9,45.8,54.7,1227,2170
1782709089339,53.5,44.7,26.1,83.6,71.9,1236,2162
1782709090352,54.9,74.4,87.3,12.4,47.4,1244,2153
1782709091355,39.7,40.5,57.4,44.3,20.5,1252,2145
1782709092358,37.3,46.8,54.3,19.8,30.6,1254,2144
1782709093360,17.6,20.0,28.9,7.4,12.9,1254,2144
1782709094384,37.9,42.0,48.1,56.1,9.6,1254,2144
1782709095385,26.2,32.5,30.7,36.2,7.1,1254,2144
1782709096387,48.7,55.2,70.2,17.0,57.8,1254,2144
1782709097388,51.4,53.3,38.4,42.5,81.4,1254,2144
1782709098392,53.7,55.7,57.0,25.3,85.7,1254,2144
1782709099398,56.7,55.4,45.8,35.2,98.6,1265,2132
1782709100402,58.9,45.6,87.8,13.8,94.2,1265,2132
1782709101405,54.7,13.0,74.1,51.6,89.6,1273,2124
1782709102406,51.7,9.9,68.9,50.8,84.7,1273,2124
1782709103412,54.9,13.5,69.7,39.3,97.4,1273,2124
1782709104414,56.7,49.4,42.0,56.9,88.9,1273,2124
1782709105416,51.8,75.6,8.8,55.7,78.8,1273,2124
1782709106424,5.1,5.4,2.1,7.0,3.6,1257,2140
1782709107456,5.5,5.2,5.1,5.2,7.0,1257,2140
1782709108462,3.4,3.1,3.2,4.4,4.0,1257,2140
1782709109466,56.2,44.3,53.7,59.0,72.3,1261,2136
1782709110471,66.1,90.2,14.3,80.3,94.0,1261,2136
1782709111474,67.0,92.5,13.2,79.7,97.0,1284,2114
1782709112476,62.6,40.0,41.0,84.7,100.0,1306,2091
1782709113481,63.1,34.6,38.4,88.6,100.0,1326,2071
1782709114484,64.4,6.5,78.3,93.3,98.5,1326,2071
1782709115494,62.2,54.5,85.7,21.4,98.4,1337,2060
1782709116504,62.9,46.2,61.9,44.4,100.0,1346,2051
1782709117507,62.9,15.1,55.4,88.1,100.0,1354,2043
1782709118515,66.7,11.0,84.4,92.0,100.0,1354,2043
1782709119517,67.7,12.2,79.7,91.1,100.0,1356,2041
1782709120519,62.5,22.0,34.3,94.1,100.0,1364,2034
1782709121523,62.9,59.7,8.4,92.7,100.0,1368,2029
1782709122530,63.2,71.4,28.7,63.1,100.0,1377,2020
1782709123537,61.2,73.7,91.0,7.4,96.8,1379,2018
1782709124541,63.5,66.7,67.5,28.9,100.0,1381,2017
1782709125544,63.8,62.9,9.0,92.7,100.0,1386,2011
1782709126549,64.4,72.6,27.0,67.5,100.0,1387,2010
1782709127551,65.1,74.2,45.6,49.4,100.0,1394,2003
1782709128554,64.0,65.0,24.2,74.7,100.0,1403,1994
1782709129556,64.0,65.1,9.8,90.5,100.0,1404,1993
1782709130560,66.2,76.2,9.8,92.7,100.0,1407,1990
1782709131563,64.9,73.8,9.7,91.1,100.0,1410,1987
1782709132569,67.1,80.3,16.5,84.3,100.0,1416,1981
1782709133571,63.4,63.9,92.9,6.4,100.0,1423,1974
1782709134573,16.2,8.0,29.9,10.6,18.8,1376,2021
1782709135576,6.6,0.0,11.7,5.2,6.8,1376,2021
1782709136588,6.6,2.9,12.1,5.2,10.9,1376,2021
1782709137603,29.9,28.0,25.6,34.7,29.5,1384,2013
1782709138605,62.7,90.3,9.0,91.1,92.3,1399,1998
1782709139608,31.0,17.0,42.9,37.5,29.1,1399,1998
1782709140709,37.3,32.2,54.4,45.6,22.5,1400,1998
1782709141712,40.2,45.6,50.6,49.4,18.5,1415,1982
1782709142813,31.2,46.9,42.7,30.1,9.0,1415,1982
1782709143817,36.0,19.8,49.3,44.9,31.6,1415,1982
1782709144839,60.8,15.9,80.2,70.1,85.5,1415,1982
1782709145847,65.5,12.1,93.4,74.6,98.6,1419,1978
1782709146850,63.2,9.8,90.7,58.6,100.0,1431,1966
1782709147853,64.7,11.5,92.3,62.9,100.0,1439,1958
1782709148858,63.0,9.6,92.6,63.2,100.0,1439,1958
1782709149861,64.3,7.8,92.4,70.0,98.6,1439,1958
1782709150864,66.6,14.4,89.9,78.7,100.0,1440,1957
1782709151866,65.2,10.8,91.1,75.4,98.6,1440,1957
1782709152870,64.6,6.6,93.8,72.1,100.0,1442,1955
1782709153871,61.2,72.7,20.2,66.1,98.5,1443,1954
1782709154875,63.9,92.3,7.4,74.6,100.0,1449,1948
1782709155876,63.1,26.7,67.1,67.2,100.0,1453,1944
1782709156878,61.1,62.9,31.8,62.7,98.5,1453,1944
1782709157882,64.0,7.6,92.1,75.8,100.0,1453,1944
1782709158888,62.1,5.4,92.0,70.0,98.5,1461,1936
1782709159889,64.3,8.8,90.8,75.0,100.0,1462,1935
1782709160893,64.3,15.3,91.9,61.5,98.5,1463,1934
1782709161896,62.6,65.1,92.0,10.9,100.0,1463,1934
1782709162903,17.5,9.6,28.6,14.0,20.0,1409,1988
1782709164067,3.3,5.6,2.7,1.8,4.1,1409,1988
1782709165089,6.4,5.2,11.0,5.3,2.0,1409,1988
1782709166114,40.6,50.7,27.8,47.9,35.8,1426,1971
1782709167119,42.0,51.4,32.1,33.3,64.9,1456,1941
1782709168124,39.4,31.6,35.1,38.0,65.9,1456,1941
1782709169126,37.6,14.3,45.5,46.8,61.1,1456,1941
1782709170129,39.2,34.2,21.7,50.0,65.0,1456,1941
1782709171143,42.0,42.9,39.7,49.4,35.1,1456,1941
1782709178413,0.8,1.0,0.6,0.6,20.0,1456,1941
1782709179459,26.6,52.1,29.9,27.9,5.3,1456,1941
1782709180515,37.1,49.1,91.4,44.8,5.3,1456,1941
1782709181599,29.0,25.4,83.8,37.9,4.4,1456,1941
1782709182603,39.3,13.8,85.4,56.8,24.5,1464,1933
1782709183605,50.9,41.7,88.7,16.0,72.7,1464,1933
1782709184613,50.6,2.2,89.8,45.9,98.0,1464,1933
1782709185615,53.4,6.5,92.2,46.3,96.2,1472,1926
1782709186618,52.1,5.5,90.0,52.5,88.2,1472,1925
1782709187619,54.9,89.6,5.4,96.9,35.5,1487,1910
1782709188632,43.5,78.6,6.7,74.5,36.4,1487,1910
1782709189636,19.8,32.2,8.3,33.9,7.0,1510,1887
1782709190637,32.6,62.5,6.5,51.5,16.9,1479,1918
1782709191717,2.3,1.9,1.9,3.3,1.1,1479,1918
1782709192726,1.0,0.0,2.3,2.0,0.0,1479,1918
1782709193727,1.6,1.1,6.1,0.0,1.0,1479,1918
1782709194737,1.3,2.0,4.8,0.0,1.0,1479,1918
