ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782839712029,21836,lo,21098,0,0,298,0,0,0.000
1782839712279,22085,lo,21400,0,0,302,0,0,0.000
1782839712732,22539,lo,21784,0,0,384,0,0,0.000
1782839712983,22790,lo,22244,0,0,460,0,0,0.000
1782839713234,23040,lo,22548,0,0,304,0,0,0.000
1782839713485,23290,lo,22848,0,0,300,0,0,0.000
1782839713739,23545,lo,23148,0,0,300,0,0,0.000
1782839713991,23797,lo,23456,0,0,308,0,0,0.000
1782839714242,24048,lo,23756,0,0,300,0,0,0.000
1782839714495,24301,lo,24056,0,0,300,0,0,0.000
1782839714746,24552,lo,24358,0,0,302,0,0,0.000
1782839714997,24804,lo,24660,0,0,302,0,0,0.000
1782839715252,25057,lo,24968,0,0,308,0,0,0.000
1782839715510,25315,lo,25276,0,0,308,0,0,0.000
1782839715760,25567,lo,25580,0,0,304,0,0,0.000
1782839716013,25820,lo,25880,0,0,300,0,0,0.000
1782839716266,26071,lo,26180,0,0,300,0,0,0.000
1782839716528,26334,lo,26500,0,0,320,0,0,0.000
1782839716874,26681,lo,26912,0,0,412,0,0,0.000
1782839717336,27142,lo,27468,0,0,556,0,0,0.000
1782839717589,27395,lo,27760,0,0,292,0,0,0.000
1782839717850,27657,lo,28040,0,0,280,0,0,0.000
1782839718104,27910,lo,28384,0,0,344,0,0,0.000
1782839718371,28176,lo,28682,0,0,298,0,0,0.000
1782839718706,28512,lo,29108,0,0,426,0,0,0.000
1782839719320,29126,lo,29852,0,0,744,0,0,0.000
1782839719631,29438,lo,29852,0,0,0,0,0,0.000
1782839719885,29692,lo,29852,0,0,0,0,0,0.000
1782839720140,29947,lo,29852,0,0,0,0,0,0.000
1782839720392,30198,lo,29852,0,0,0,0,0,0.000
1782839720651,30458,lo,29852,0,0,0,0,0,0.000
1782839720933,30740,lo,29852,0,0,0,0,0,0.000
1782839721332,31138,lo,29852,0,0,0,0,0,0.000
1782839721621,31428,lo,29852,0,0,0,0,0,0.000
1782839722666,32472,lo,29852,0,0,0,0,0,0.000
1782839723056,32863,lo,31700,0,0,1848,0,0,0.000
1782839723382,33187,lo,32690,0,0,990,0,0,0.000
1782839723635,33442,lo,34632,0,0,1942,0,0,0.000
1782839723892,33699,lo,36100,0,0,1468,0,0,0.000
1782839724143,33950,lo,37736,0,0,1636,0,0,0.000
1782839724407,34213,lo,39208,0,0,1472,0,0,0.000
1782839724661,34468,lo,40660,0,0,1452,0,0,0.000
1782839724920,34727,lo,42296,0,0,1636,0,0,0.000
1782839725174,34980,lo,43000,0,0,704,0,0,0.000
1782839725425,35230,lo,43000,0,0,0,0,0,0.000
1782839725675,35482,lo,45012,0,0,2012,0,0,0.000
1782839725926,35732,lo,46530,0,0,1518,0,0,0.000
1782839726177,35983,lo,49140,0,0,2610,0,0,0.000
1782839726427,36232,lo,50652,0,0,1512,0,0,0.000
1782839726685,36492,lo,51936,0,0,1284,0,0,0.000
1782839726959,36766,lo,53916,0,0,1980,0,0,0.000
1782839727543,37349,lo,57418,0,0,3502,0,0,0.000
1782839727883,37690,lo,59454,0,0,2036,0,0,0.000
1782839728138,37944,lo,60658,0,0,1204,0,0,0.000
1782839728503,38308,lo,62782,0,0,2124,0,0,0.000
1782839728779,38586,lo,64426,0,0,1644,0,0,0.000
1782839729032,38838,lo,65954,0,0,1528,0,0,0.000
1782839729283,39089,lo,67488,0,0,1534,0,0,0.000
1782839729536,39341,lo,69004,0,0,1516,0,0,0.000
1782839729787,39593,lo,70522,0,0,1518,0,0,0.000
1782839730057,39864,lo,71964,0,0,1442,0,0,0.000
1782839730315,40120,lo,73600,0,0,1636,0,0,0.000
1782839730568,40374,lo,75176,0,0,1576,0,0,0.000
1782839730820,40626,lo,76732,0,0,1556,0,0,0.000
1782839731146,40953,lo,78676,0,0,1944,0,0,0.000
1782839731396,41202,lo,80188,0,0,1512,0,0,0.000
1782839731647,41453,lo,81676,0,0,1488,0,0,0.000
1782839731897,41704,lo,83176,0,0,1500,0,0,0.000
1782839732149,41956,lo,84700,0,0,1524,0,0,0.000
1782839732400,42205,lo,86188,0,0,1488,0,0,0.000
1782839732650,42457,lo,87688,0,0,1500,0,0,0.000
1782839732901,42708,lo,89188,0,0,1500,0,0,0.000
1782839733154,42961,lo,90754,0,0,1566,0,0,0.000
1782839733405,43210,lo,92258,0,0,1504,0,0,0.000
1782839733656,43462,lo,93758,0,0,1500,0,0,0.000
1782839733907,43714,lo,95270,0,0,1512,0,0,0.000
1782839734158,43964,lo,96758,0,0,1488,0,0,0.000
1782839734408,44214,lo,98262,0,0,1504,0,0,0.000
1782839734659,44466,lo,99762,0,0,1500,0,0,0.000
1782839734910,44716,lo,101264,0,0,1502,0,0,0.000
1782839735160,44967,lo,102762,0,0,1498,0,0,0.000
1782839735411,45216,lo,104262,0,0,1500,0,0,0.000
1782839735661,45468,lo,105768,0,0,1506,0,0,0.000
1782839735913,45720,lo,107282,0,0,1514,0,0,0.000
1782839736164,45971,lo,108778,0,0,1496,0,0,0.000
1782839736415,46221,lo,110298,0,0,1520,0,0,0.000
1782839736665,46472,lo,111786,0,0,1488,0,0,0.000
1782839736916,46723,lo,113290,0,0,1504,0,0,0.000
1782839737166,46973,lo,114836,0,0,1546,0,0,0.000
1782839737417,47223,lo,116338,0,0,1502,0,0,0.000
1782839737673,47479,lo,117872,0,0,1534,0,0,0.000
1782839738226,48032,lo,121196,0,0,3324,0,0,0.000
1782839738482,48287,lo,122640,0,0,1444,0,0,0.000
1782839738733,48539,lo,124036,0,0,1396,0,0,0.000
1782839738983,48790,lo,125460,0,0,1424,0,0,0.000
1782839739236,49042,lo,127028,0,0,1568,0,0,0.000
1782839739502,49308,lo,128520,0,0,1492,0,0,0.000
1782839739762,49569,lo,130044,0,0,1524,0,0,0.000
1782839740014,49820,lo,131616,0,0,1572,0,0,0.000
1782839740264,50070,lo,133124,0,0,1508,0,0,0.000
1782839740514,50320,lo,134624,0,0,1500,0,0,0.000
1782839740765,50571,lo,136136,0,0,1512,0,0,0.000
1782839741015,50822,lo,137648,0,0,1512,0,0,0.000
1782839741266,51072,lo,139170,0,0,1522,0,0,0.000
1782839741518,51324,lo,140694,0,0,1524,0,0,0.000
1782839741768,51575,lo,142194,0,0,1500,0,0,0.000
1782839742019,51826,lo,143698,0,0,1504,0,0,0.000
1782839742270,52075,lo,145204,0,0,1506,0,0,0.000
1782839742520,52326,lo,146686,0,0,1482,0,0,0.000
1782839742771,52577,lo,148186,0,0,1500,0,0,0.000
1782839743021,52828,lo,149694,0,0,1508,0,0,0.000
1782839743273,53078,lo,151206,0,0,1512,0,0,0.000
1782839743524,53329,lo,152698,0,0,1492,0,0,0.000
1782839743774,53580,lo,154198,0,0,1500,0,0,0.000
1782839744024,53831,lo,155684,0,0,1486,0,0,0.000
1782839744275,54080,lo,157198,0,0,1514,0,0,0.000
1782839744526,54331,lo,158694,0,0,1496,0,0,0.000
1782839744777,54583,lo,160194,0,0,1500,0,0,0.000
1782839745028,54834,lo,161706,0,0,1512,0,0,0.000
1782839745278,55084,lo,163256,0,0,1550,0,0,0.000
1782839745529,55334,lo,164760,0,0,1504,0,0,0.000
1782839745780,55586,lo,166246,0,0,1486,0,0,0.000
1782839746073,55880,lo,168004,0,0,1758,0,0,0.000
1782839746403,56209,lo,169998,0,0,1994,0,0,0.000
1782839746802,56609,lo,172332,0,0,2334,0,0,0.000
1782839747055,56861,lo,173512,0,0,1180,0,0,0.000
1782839747332,57138,lo,175112,0,0,1600,0,0,0.000
1782839747583,57390,lo,176628,0,0,1516,0,0,0.000
1782839747951,57758,lo,176628,0,0,0,0,0,0.000
1782839748208,58014,lo,176628,0,0,0,0,0,0.000
1782839749172,58979,lo,176704,0,0,76,0,0,0.000
1782839749564,59370,lo,176704,0,0,0,0,0,0.000
1782839749895,59702,lo,176704,0,0,0,0,0,0.000
1782839750672,60479,lo,176704,0,0,0,0,0,0.000
1782839750923,60730,lo,179440,0,0,2736,0,0,0.000
1782839751173,60980,lo,182426,0,0,2986,0,0,0.000
1782839751452,61258,lo,184252,0,0,1826,0,0,0.000
1782839751703,61509,lo,188225,0,0,3973,0,0,0.000
1782839751954,61760,lo,191222,0,0,2997,0,0,0.000
1782839752205,62011,lo,194298,0,0,3076,0,0,0.000
1782839752456,62261,lo,197286,0,0,2988,0,0,0.000
1782839752706,62513,lo,200286,0,0,3000,0,0,0.000
1782839753222,63027,lo,206500,0,0,6214,0,0,0.000
1782839753477,63282,lo,209488,0,0,2988,0,0,0.000
1782839753728,63535,lo,212578,0,0,3090,0,0,0.000
1782839753979,63786,lo,215604,0,0,3026,0,0,0.000
1782839754229,64035,lo,218598,0,0,2994,0,0,0.000
1782839754480,64285,lo,221594,0,0,2996,0,0,0.000
1782839754865,64672,lo,225752,0,0,4158,0,0,0.000
1782839755116,64922,lo,229054,0,0,3302,0,0,0.000
1782839755371,65177,lo,231844,0,0,2790,0,0,0.000
1782839755729,65536,lo,235668,0,0,3824,0,0,0.000
1782839755984,65791,lo,239024,0,0,3356,0,0,0.000
1782839756234,66040,lo,239950,0,0,926,0,0,0.000
1782839756485,66291,lo,243146,0,0,3196,0,0,0.000
1782839756735,66542,lo,246130,0,0,2984,0,0,0.000
1782839757041,66848,lo,249678,0,0,3548,0,0,0.000
1782839757714,67520,lo,257462,0,0,7784,0,0,0.000
1782839757992,67799,lo,260806,0,0,3344,0,0,0.000
1782839758327,68133,lo,264846,0,0,4040,0,0,0.000
1782839758615,68422,lo,268282,0,0,3436,0,0,0.000
1782839758918,68725,lo,271850,0,0,3568,0,0,0.000
1782839759419,69225,lo,277810,0,0,5960,0,0,0.000
1782839759750,69556,lo,281786,0,0,3976,0,0,0.000
1782839760086,69893,lo,284542,0,0,2756,0,0,0.000
1782839760341,70147,lo,288344,0,0,3802,0,0,0.000
1782839760596,70402,lo,291540,0,0,3196,0,0,0.000
1782839760846,70653,lo,294620,0,0,3080,0,0,0.000
1782839761097,70904,lo,296776,0,0,2156,0,0,0.000
1782839761348,71153,lo,299608,0,0,2832,0,0,0.000
1782839761600,71407,lo,302396,0,0,2788,0,0,0.000
1782839761851,71657,lo,305460,0,0,3064,0,0,0.000
1782839762101,71908,lo,308458,0,0,2998,0,0,0.000
1782839762352,72158,lo,311470,0,0,3012,0,0,0.000
1782839762603,72409,lo,314472,0,0,3002,0,0,0.000
1782839762855,72661,lo,317476,0,0,3004,0,0,0.000
1782839763105,72911,lo,320512,0,0,3036,0,0,0.000
1782839763355,73161,lo,323516,0,0,3004,0,0,0.000
1782839763606,73413,lo,326510,0,0,2994,0,0,0.000
1782839763856,73663,lo,329508,0,0,2998,0,0,0.000
1782839764106,73913,lo,332520,0,0,3012,0,0,0.000
1782839764357,74163,lo,335514,0,0,2994,0,0,0.000
1782839764608,74414,lo,338532,0,0,3018,0,0,0.000
1782839764858,74665,lo,341540,0,0,3008,0,0,0.000
1782839765109,74915,lo,344528,0,0,2988,0,0,0.000
1782839765359,75165,lo,347532,0,0,3004,0,0,0.000
1782839765609,75416,lo,350504,0,0,2972,0,0,0.000
1782839765860,75666,lo,353548,0,0,3044,0,0,0.000
1782839766110,75917,lo,356532,0,0,2984,0,0,0.000
1782839766360,76166,lo,359520,0,0,2988,0,0,0.000
1782839766611,76417,lo,362528,0,0,3008,0,0,0.000
1782839766861,76668,lo,365540,0,0,3012,0,0,0.000
1782839767112,76919,lo,368568,0,0,3028,0,0,0.000
1782839767363,77168,lo,371572,0,0,3004,0,0,0.000
1782839767614,77420,lo,374572,0,0,3000,0,0,0.000
1782839767864,77671,lo,377572,0,0,3000,0,0,0.000
1782839768115,77921,lo,380612,0,0,3040,0,0,0.000
1782839768365,78170,lo,383608,0,0,2996,0,0,0.000
1782839768615,78422,lo,386588,0,0,2980,0,0,0.000
1782839768865,78672,lo,389588,0,0,3000,0,0,0.000
1782839769116,78923,lo,392578,0,0,2990,0,0,0.000
1782839769366,79172,lo,395610,0,0,3032,0,0,0.000
1782839769617,79423,lo,398596,0,0,2986,0,0,0.000
1782839769867,79673,lo,401576,0,0,2980,0,0,0.000
1782839770117,79924,lo,404584,0,0,3008,0,0,0.000
1782839770368,80173,lo,407582,0,0,2998,0,0,0.000
1782839770618,80425,lo,410584,0,0,3002,0,0,0.000
1782839770869,80676,lo,413196,0,0,2612,0,0,0.000
1782839771121,80928,lo,416224,0,0,3028,0,0,0.000
1782839771372,81177,lo,419212,0,0,2988,0,0,0.000
1782839771622,81429,lo,422210,0,0,2998,0,0,0.000
1782839771872,81679,lo,425216,0,0,3006,0,0,0.000
1782839772123,81929,lo,428226,0,0,3010,0,0,0.000
1782839772374,82180,lo,431240,0,0,3014,0,0,0.000
1782839772624,82431,lo,434236,0,0,2996,0,0,0.000
1782839772875,82682,lo,437210,0,0,2974,0,0,0.000
1782839773126,82932,lo,440228,0,0,3018,0,0,0.000
1782839773377,83183,lo,443228,0,0,3000,0,0,0.000
1782839773627,83434,lo,446202,0,0,2974,0,0,0.000
1782839773878,83685,lo,449228,0,0,3026,0,0,0.000
1782839774128,83935,lo,452244,0,0,3016,0,0,0.000
1782839774380,84186,lo,455244,0,0,3000,0,0,0.000
1782839774630,84437,lo,458262,0,0,3018,0,0,0.000
1782839774881,84687,lo,461244,0,0,2982,0,0,0.000
1782839775132,84939,lo,464248,0,0,3004,0,0,0.000
1782839775383,85188,lo,467264,0,0,3016,0,0,0.000
1782839775635,85441,lo,470304,0,0,3040,0,0,0.000
1782839775888,85694,lo,471200,0,0,896,0,0,0.000
1782839776141,85948,lo,471200,0,0,0,0,0,0.000
1782839776393,86199,lo,471200,0,0,0,0,0,0.000
1782839776648,86454,lo,471200,0,0,0,0,0,0.000
1782839776899,86705,lo,471200,0,0,0,0,0,0.000
1782839777166,86972,lo,471200,0,0,0,0,0,0.000
1782839777424,87230,lo,471200,0,0,0,0,0,0.000
1782839777685,87491,lo,471200,0,0,0,0,0,0.000
1782839777935,87741,lo,471200,0,0,0,0,0,0.000
1782839778213,88019,lo,471200,0,0,0,0,0,0.000
1782839778633,88439,lo,471200,0,0,0,0,0,0.000
1782839779116,88923,lo,478292,0,0,7092,0,0,0.000
1782839779366,89172,lo,481118,0,0,2826,0,0,0.000
1782839779617,89424,lo,487166,0,0,6048,0,0,0.000
1782839780169,89976,lo,493350,0,0,6184,0,0,0.000
1782839780425,90231,lo,501714,0,0,8364,0,0,0.000
1782839780903,90709,lo,511640,0,0,9926,0,0,0.000
1782839781155,90962,lo,516696,0,0,5056,0,0,0.000
1782839781406,91211,lo,523054,0,0,6358,0,0,0.000
1782839781657,91464,lo,528702,0,0,5648,0,0,0.000
1782839781912,91719,lo,535978,0,0,7276,0,0,0.000
1782839782163,91969,lo,542448,0,0,6470,0,0,0.000
1782839782414,92219,lo,548676,0,0,6228,0,0,0.000
1782839782664,92471,lo,555130,0,0,6454,0,0,0.000
1782839782914,92721,lo,561166,0,0,6036,0,0,0.000
1782839783165,92972,lo,567118,0,0,5952,0,0,0.000
1782839783415,93221,lo,573118,0,0,6000,0,0,0.000
1782839783688,93495,lo,579092,0,0,5974,0,0,0.000
1782839784072,93878,lo,588584,0,0,9492,0,0,0.000
1782839784482,94287,lo,599684,0,0,11100,0,0,0.000
1782839784732,94538,lo,605708,0,0,6024,0,0,0.000
1782839784982,94789,lo,612384,0,0,6676,0,0,0.000
1782839785233,95038,lo,618418,0,0,6034,0,0,0.000
1782839785483,95289,lo,624569,0,0,6151,0,0,0.000
1782839785733,95540,lo,630580,0,0,6011,0,0,0.000
1782839785983,95790,lo,636644,0,0,6064,0,0,0.000
1782839786233,96039,lo,642632,0,0,5988,0,0,0.000
1782839786490,96296,lo,648768,0,0,6136,0,0,0.000
1782839787199,97005,lo,665300,0,0,16532,0,0,0.000
1782839787991,97798,lo,682030,0,0,16730,0,0,0.000
1782839788373,98179,lo,691456,0,0,9426,0,0,0.000
1782839788624,98430,lo,697394,0,0,5938,0,0,0.000
1782839788888,98695,lo,703538,0,0,6144,0,0,0.000
1782839789139,98946,lo,709108,0,0,5570,0,0,0.000
1782839789390,99196,lo,715178,0,0,6070,0,0,0.000
1782839789641,99448,lo,720970,0,0,5792,0,0,0.000
1782839789907,99714,lo,727102,0,0,6132,0,0,0.000
1782839790158,99965,lo,733102,0,0,6000,0,0,0.000
1782839790410,100216,lo,738302,0,0,5200,0,0,0.000
1782839790925,100732,lo,749524,0,0,11222,0,0,0.000
1782839791176,100982,lo,755672,0,0,6148,0,0,0.000
1782839791426,101232,lo,761650,0,0,5978,0,0,0.000
1782839791691,101498,lo,768134,0,0,6484,0,0,0.000
1782839791993,101800,lo,775450,0,0,7316,0,0,0.000
1782839792254,102060,lo,781694,0,0,6244,0,0,0.000
1782839792536,102341,lo,788484,0,0,6790,0,0,0.000
1782839792902,102709,lo,797304,0,0,8820,0,0,0.000
1782839793157,102964,lo,802696,0,0,5392,0,0,0.000
1782839793408,103214,lo,808819,0,0,6123,0,0,0.000
1782839793663,103470,lo,815040,0,0,6221,0,0,0.000
1782839793920,103726,lo,821160,0,0,6120,0,0,0.000
1782839794176,103983,lo,827274,0,0,6114,0,0,0.000
1782839794426,104232,lo,833430,0,0,6156,0,0,0.000
1782839794677,104483,lo,839438,0,0,6008,0,0,0.000
1782839794959,104765,lo,845280,0,0,5842,0,0,0.000
1782839795209,105015,lo,851820,0,0,6540,0,0,0.000
1782839795459,105265,lo,857874,0,0,6054,0,0,0.000
1782839795710,105516,lo,863868,0,0,5994,0,0,0.000
1782839795960,105767,lo,869996,0,0,6128,0,0,0.000
1782839796210,106016,lo,876150,0,0,6154,0,0,0.000
1782839796461,106267,lo,882094,0,0,5944,0,0,0.000
1782839796712,106519,lo,888100,0,0,6006,0,0,0.000
1782839796963,106769,lo,894136,0,0,6036,0,0,0.000
1782839797213,107018,lo,900102,0,0,5966,0,0,0.000
1782839797463,107269,lo,906128,0,0,6026,0,0,0.000
1782839798090,107897,lo,921044,0,0,14916,0,0,0.000
1782839798377,108182,lo,928004,0,0,6960,0,0,0.000
1782839798632,108438,lo,930472,0,0,2468,0,0,0.000
1782839798904,108711,lo,936502,0,0,6030,0,0,0.000
1782839799157,108964,lo,942422,0,0,5920,0,0,0.000
1782839799409,109215,lo,948568,0,0,6146,0,0,0.000
1782839799709,109515,lo,952850,0,0,4282,0,0,0.000
1782839799960,109767,lo,959114,0,0,6264,0,0,0.000
1782839800244,110049,lo,962932,0,0,3818,0,0,0.000
1782839800495,110301,lo,967814,0,0,4882,0,0,0.000
1782839800746,110552,lo,973738,0,0,5924,0,0,0.000
1782839800996,110803,lo,979608,0,0,5870,0,0,0.000
1782839801247,111052,lo,985596,0,0,5988,0,0,0.000
1782839801497,111302,lo,991444,0,0,5848,0,0,0.000
1782839801747,111554,lo,997320,0,0,5876,0,0,0.000
1782839801997,111804,lo,1003224,0,0,5904,0,0,0.000
1782839802248,112053,lo,1009180,0,0,5956,0,0,0.000
1782839802498,112304,lo,1015148,0,0,5968,0,0,0.000
1782839802794,112601,lo,1017618,0,0,2470,0,0,0.000
1782839803045,112852,lo,1022528,0,0,4910,0,0,0.000
1782839803295,113101,lo,1028794,0,0,6266,0,0,0.000
1782839803546,113351,lo,1034790,0,0,5996,0,0,0.000
1782839803796,113603,lo,1039998,0,0,5208,0,0,0.000
1782839804047,113853,lo,1039998,0,0,0,0,0,0.000
1782839804297,114103,lo,1040126,0,0,128,0,0,0.000
1782839804547,114353,lo,1040130,0,0,4,0,0,0.000
1782839804798,114605,lo,1040130,0,0,0,0,0,0.000
1782839805125,114932,lo,1040130,0,0,0,0,0,0.000
1782839805478,115284,lo,1040146,0,0,16,0,0,0.000
1782839805753,115559,lo,1040146,0,0,0,0,0,0.000
1782839806003,115810,lo,1040146,0,0,0,0,0,0.000
1782839806727,116533,lo,1040158,0,0,12,0,0,0.000
1782839806985,116792,lo,1047446,0,0,7288,0,0,0.000
1782839807236,117041,lo,1058130,0,0,10684,0,0,0.000
1782839807488,117294,lo,1070856,0,0,12726,0,0,0.000
1782839807739,117545,lo,1084376,0,0,13520,0,0,0.000
1782839807989,117796,lo,1097002,0,0,12626,0,0,0.000
1782839808248,118054,lo,1109084,0,0,12082,0,0,0.000
1782839808499,118305,lo,1120484,0,0,11400,0,0,0.000
1782839808750,118556,lo,1133566,0,0,13082,0,0,0.000
1782839809001,118807,lo,1145722,0,0,12156,0,0,0.000
1782839809251,119056,lo,1157680,0,0,11958,0,0,0.000
1782839809501,119307,lo,1169624,0,0,11944,0,0,0.000
1782839809752,119558,lo,1181646,0,0,12022,0,0,0.000
1782839810003,119809,lo,1193316,0,0,11670,0,0,0.000
1782839810253,120058,lo,1205230,0,0,11914,0,0,0.000
1782839810503,120309,lo,1217224,0,0,11994,0,0,0.000
1782839810754,120560,lo,1229048,0,0,11824,0,0,0.000
1782839811005,120811,lo,1241172,0,0,12124,0,0,0.000
1782839811256,121062,lo,1252854,0,0,11682,0,0,0.000
1782839811507,121312,lo,1264640,0,0,11786,0,0,0.000
1782839811763,121570,lo,1276044,0,0,11404,0,0,0.000
1782839812015,121822,lo,1287300,0,0,11256,0,0,0.000
1782839812280,122085,lo,1292426,0,0,5126,0,0,0.000
1782839812530,122336,lo,1301272,0,0,8846,0,0,0.000
1782839812782,122588,lo,1313898,0,0,12626,0,0,0.000
1782839813033,122839,lo,1327117,0,0,13219,0,0,0.000
1782839813283,123089,lo,1340932,0,0,13815,0,0,0.000
1782839813533,123339,lo,1353012,0,0,12080,0,0,0.000
1782839813783,123590,lo,1364754,0,0,11742,0,0,0.000
1782839814034,123840,lo,1376728,0,0,11974,0,0,0.000
1782839814383,124189,lo,1392662,0,0,15934,0,0,0.000
1782839814690,124496,lo,1404276,0,0,11614,0,0,0.000
1782839814946,124753,lo,1414216,0,0,9940,0,0,0.000
1782839815196,125002,lo,1425432,0,0,11216,0,0,0.000
1782839815447,125253,lo,1437232,0,0,11800,0,0,0.000
1782839815698,125504,lo,1451352,0,0,14120,0,0,0.000
1782839815948,125755,lo,1463444,0,0,12092,0,0,0.000
1782839816199,126005,lo,1476010,0,0,12566,0,0,0.000
1782839816450,126256,lo,1488148,0,0,12138,0,0,0.000
1782839816700,126507,lo,1500472,0,0,12324,0,0,0.000
1782839816951,126757,lo,1512442,0,0,11970,0,0,0.000
1782839817211,127016,lo,1523230,0,0,10788,0,0,0.000
1782839817740,127547,lo,1528750,0,0,5520,0,0,0.000
1782839817990,127797,lo,1540714,0,0,11964,0,0,0.000
1782839818241,128046,lo,1554726,0,0,14012,0,0,0.000
1782839818491,128297,lo,1566484,0,0,11758,0,0,0.000
1782839818742,128548,lo,1579734,0,0,13250,0,0,0.000
1782839818992,128798,lo,1591456,0,0,11722,0,0,0.000
1782839819242,129048,lo,1604538,0,0,13082,0,0,0.000
1782839819492,129298,lo,1616370,0,0,11832,0,0,0.000
1782839819743,129550,lo,1625936,0,0,9566,0,0,0.000
1782839819994,129801,lo,1637866,0,0,11930,0,0,0.000
1782839820244,130050,lo,1650914,0,0,13048,0,0,0.000
1782839820495,130300,lo,1662829,0,0,11915,0,0,0.000
1782839820746,130552,lo,1675504,0,0,12675,0,0,0.000
1782839820996,130803,lo,1687180,0,0,11676,0,0,0.000
