ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782838139248,0,lo,0,0,0,0,0,0,0.000
1782838139500,251,lo,0,0,0,0,0,0,0.000
1782838139753,505,lo,0,0,0,0,0,0,0.000
1782838140004,756,lo,0,0,0,0,0,0,0.000
1782838140255,1006,lo,0,0,0,0,0,0,0.000
1782838140513,1264,lo,0,0,0,0,0,0,0.000
1782838140765,1517,lo,0,0,0,0,0,0,0.000
1782838141023,1775,lo,0,0,0,0,0,0,0.000
1782838141275,2026,lo,0,0,0,0,0,0,0.000
1782838141526,2277,lo,0,0,0,0,0,0,0.000
1782838141792,2544,lo,0,0,0,0,0,0,0.000
1782838142094,2846,lo,0,0,0,0,0,0,0.000
1782838142346,3097,lo,0,0,0,0,0,0,0.000
1782838142601,3353,lo,0,0,0,0,0,0,0.000
1782838142880,3632,lo,0,0,0,0,0,0,0.000
1782838143607,4359,lo,0,0,0,0,0,0,0.000
1782838143858,4610,lo,242,0,0,242,0,0,0.000
1782838144109,4861,lo,548,0,0,306,0,0,0.000
1782838144360,5111,lo,848,0,0,300,0,0,0.000
1782838144611,5363,lo,1148,0,0,300,0,0,0.000
1782838144863,5615,lo,1448,0,0,300,0,0,0.000
1782838145113,5865,lo,1748,0,0,300,0,0,0.000
1782838145365,6116,lo,2052,0,0,304,0,0,0.000
1782838145616,6368,lo,2348,0,0,296,0,0,0.000
1782838145868,6620,lo,2648,0,0,300,0,0,0.000
1782838146119,6871,lo,2960,0,0,312,0,0,0.000
1782838146369,7120,lo,3258,0,0,298,0,0,0.000
1782838146622,7374,lo,3560,0,0,302,0,0,0.000
1782838146874,7626,lo,3860,0,0,300,0,0,0.000
1782838147124,7876,lo,4164,0,0,304,0,0,0.000
1782838147375,8126,lo,4464,0,0,300,0,0,0.000
1782838147625,8377,lo,4760,0,0,296,0,0,0.000
1782838147876,8628,lo,5056,0,0,296,0,0,0.000
1782838148131,8883,lo,5360,0,0,304,0,0,0.000
1782838148385,9136,lo,5660,0,0,300,0,0,0.000
1782838148639,9391,lo,5968,0,0,308,0,0,0.000
1782838148890,9642,lo,6268,0,0,300,0,0,0.000
1782838149141,9893,lo,6572,0,0,304,0,0,0.000
1782838149395,10146,lo,6876,0,0,304,0,0,0.000
1782838149648,10400,lo,7164,0,0,288,0,0,0.000
1782838149902,10654,lo,7470,0,0,306,0,0,0.000
1782838150158,10910,lo,7712,0,0,242,0,0,0.000
1782838150416,11167,lo,8012,0,0,300,0,0,0.000
1782838150684,11436,lo,8300,0,0,288,0,0,0.000
1782838150935,11687,lo,8596,0,0,296,0,0,0.000
1782838151192,11944,lo,8916,0,0,320,0,0,0.000
1782838151447,12198,lo,9216,0,0,300,0,0,0.000
1782838151706,12458,lo,9528,0,0,312,0,0,0.000
1782838151962,12714,lo,9768,0,0,240,0,0,0.000
1782838152217,12969,lo,10068,0,0,300,0,0,0.000
1782838152474,13225,lo,10316,0,0,248,0,0,0.000
1782838152738,13490,lo,10612,0,0,296,0,0,0.000
1782838152989,13741,lo,10882,0,0,270,0,0,0.000
1782838153244,13996,lo,11216,0,0,334,0,0,0.000
1782838153494,14245,lo,11502,0,0,286,0,0,0.000
1782838153744,14496,lo,11744,0,0,242,0,0,0.000
1782838153998,14750,lo,12080,0,0,336,0,0,0.000
1782838154248,15000,lo,12384,0,0,304,0,0,0.000
1782838154499,15250,lo,12688,0,0,304,0,0,0.000
1782838154751,15503,lo,12992,0,0,304,0,0,0.000
1782838155003,15755,lo,13292,0,0,300,0,0,0.000
1782838155253,16004,lo,13592,0,0,300,0,0,0.000
1782838155504,16255,lo,13892,0,0,300,0,0,0.000
1782838155757,16509,lo,14192,0,0,300,0,0,0.000
1782838156008,16760,lo,14500,0,0,308,0,0,0.000
1782838156258,17009,lo,14796,0,0,296,0,0,0.000
1782838156509,17260,lo,15104,0,0,308,0,0,0.000
1782838156760,17512,lo,15396,0,0,292,0,0,0.000
1782838157011,17763,lo,15702,0,0,306,0,0,0.000
1782838157261,18012,lo,16004,0,0,302,0,0,0.000
1782838157515,18266,lo,16306,0,0,302,0,0,0.000
1782838157767,18519,lo,16604,0,0,298,0,0,0.000
1782838158019,18771,lo,16912,0,0,308,0,0,0.000
1782838158270,19021,lo,17214,0,0,302,0,0,0.000
1782838158521,19272,lo,17516,0,0,302,0,0,0.000
1782838158773,19525,lo,17816,0,0,300,0,0,0.000
1782838159023,19775,lo,18120,0,0,304,0,0,0.000
1782838159274,20025,lo,18418,0,0,298,0,0,0.000
1782838159525,20276,lo,18720,0,0,302,0,0,0.000
1782838159777,20529,lo,19016,0,0,296,0,0,0.000
1782838160030,20782,lo,19324,0,0,308,0,0,0.000
1782838160280,21031,lo,19628,0,0,304,0,0,0.000
1782838160531,21282,lo,19928,0,0,300,0,0,0.000
1782838160783,21535,lo,20228,0,0,300,0,0,0.000
1782838161035,21787,lo,20528,0,0,300,0,0,0.000
1782838161286,22037,lo,20828,0,0,300,0,0,0.000
1782838161539,22290,lo,21136,0,0,308,0,0,0.000
1782838161789,22541,lo,21440,0,0,304,0,0,0.000
1782838162041,22793,lo,21736,0,0,296,0,0,0.000
1782838162291,23042,lo,22038,0,0,302,0,0,0.000
1782838162541,23292,lo,22340,0,0,302,0,0,0.000
1782838162792,23544,lo,22638,0,0,298,0,0,0.000
1782838163044,23796,lo,22940,0,0,302,0,0,0.000
1782838163296,24047,lo,23242,0,0,302,0,0,0.000
1782838163547,24298,lo,23540,0,0,298,0,0,0.000
1782838163797,24549,lo,23844,0,0,304,0,0,0.000
1782838164048,24800,lo,24148,0,0,304,0,0,0.000
1782838164299,25050,lo,24448,0,0,300,0,0,0.000
1782838164551,25302,lo,24746,0,0,298,0,0,0.000
1782838164802,25554,lo,25052,0,0,306,0,0,0.000
1782838165052,25804,lo,25352,0,0,300,0,0,0.000
1782838165303,26054,lo,25652,0,0,300,0,0,0.000
1782838165556,26307,lo,25952,0,0,300,0,0,0.000
1782838165806,26558,lo,26256,0,0,304,0,0,0.000
1782838166057,26809,lo,26556,0,0,300,0,0,0.000
1782838166308,27059,lo,26852,0,0,296,0,0,0.000
1782838166559,27310,lo,27156,0,0,304,0,0,0.000
1782838166810,27562,lo,27458,0,0,302,0,0,0.000
1782838167061,27813,lo,27760,0,0,302,0,0,0.000
1782838167311,28062,lo,28064,0,0,304,0,0,0.000
1782838167561,28312,lo,28364,0,0,300,0,0,0.000
1782838167823,28575,lo,28556,0,0,192,0,0,0.000
1782838168074,28826,lo,28712,0,0,156,0,0,0.000
1782838168329,29080,lo,29016,0,0,304,0,0,0.000
1782838168580,29331,lo,29314,0,0,298,0,0,0.000
1782838168890,29642,lo,29444,0,0,130,0,0,0.000
1782838169376,30127,lo,29444,0,0,0,0,0,0.000
1782838169806,30558,lo,29444,0,0,0,0,0,0.000
1782838170218,30970,lo,29444,0,0,0,0,0,0.000
1782838170609,31361,lo,29444,0,0,0,0,0,0.000
1782838170877,31629,lo,29444,0,0,0,0,0,0.000
1782838171174,31926,lo,29444,0,0,0,0,0,0.000
1782838171428,32179,lo,29444,0,0,0,0,0,0.000
1782838171760,32512,lo,29444,0,0,0,0,0,0.000
1782838172011,32763,lo,30696,0,0,1252,0,0,0.000
1782838172262,33013,lo,32208,0,0,1512,0,0,0.000
1782838172518,33269,lo,33310,0,0,1102,0,0,0.000
1782838172769,33521,lo,34320,0,0,1010,0,0,0.000
1782838173021,33773,lo,35676,0,0,1356,0,0,0.000
1782838173276,34027,lo,37002,0,0,1326,0,0,0.000
1782838173538,34289,lo,38120,0,0,1118,0,0,0.000
1782838173790,34542,lo,39160,0,0,1040,0,0,0.000
1782838174046,34798,lo,40304,0,0,1144,0,0,0.000
1782838174298,35049,lo,41312,0,0,1008,0,0,0.000
1782838174550,35301,lo,42068,0,0,756,0,0,0.000
1782838174802,35554,lo,43314,0,0,1246,0,0,0.000
1782838175060,35812,lo,44160,0,0,846,0,0,0.000
1782838175311,36062,lo,45672,0,0,1512,0,0,0.000
1782838175562,36313,lo,47160,0,0,1488,0,0,0.000
1782838175813,36565,lo,48660,0,0,1500,0,0,0.000
1782838176063,36815,lo,50154,0,0,1494,0,0,0.000
1782838176315,37066,lo,51672,0,0,1518,0,0,0.000
1782838176565,37316,lo,53160,0,0,1488,0,0,0.000
1782838176816,37568,lo,54672,0,0,1512,0,0,0.000
