ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782838144631,4.5,2.1,7.6,2.1,5.6,1357,2040
1782838145631,4.8,4.1,8.5,2.1,4.5,1357,2040
1782838146632,3.4,2.0,7.4,1.0,4.5,1358,2039
1782838147632,2.6,0.0,8.3,0.0,3.4,1361,2036
1782838148635,1.8,1.0,3.2,2.1,1.0,1361,2036
1782838149636,1.8,2.0,2.2,2.2,1.0,1361,2036
1782838150665,1.8,1.0,4.1,3.1,0.0,1363,2035
1782838151666,1.6,1.0,2.1,1.1,0.0,1365,2033
1782838152675,1.0,1.0,1.1,1.1,0.0,1365,2033
1782838153737,1.9,1.9,4.0,2.0,0.0,1365,2033
1782838154739,2.6,1.0,6.4,1.0,2.3,1369,2029
1782838155741,2.6,1.0,7.4,0.0,3.3,1369,2029
1782838156741,2.4,2.0,6.3,0.0,2.3,1369,2029
1782838157743,2.3,0.0,6.3,0.0,1.1,1369,2029
1782838158744,2.6,1.0,6.4,0.0,3.3,1376,2021
1782838159744,2.9,1.0,7.4,0.0,4.4,1376,2021
1782838160746,2.4,1.0,5.3,1.0,2.3,1376,2021
1782838161747,2.9,2.0,6.3,0.0,3.4,1376,2021
1782838162748,2.6,0.0,7.3,0.0,5.5,1376,2021
1782838163750,3.2,1.0,6.7,0.0,4.7,1376,2021
1782838164751,2.9,1.0,6.6,0.0,4.7,1376,2021
1782838165751,3.0,2.0,5.7,0.0,3.7,1376,2021
1782838166752,3.5,2.0,7.9,0.0,6.0,1376,2021
1782838167788,3.1,1.0,6.4,0.0,3.4,1376,2021
1782838168889,2.1,1.9,2.9,3.8,0.9,1381,2016
1782838170216,0.4,0.0,0.0,0.8,0.8,1381,2016
1782838171224,0.3,0.0,1.0,0.0,0.0,1381,2016
1782838172226,3.6,3.1,6.3,1.0,5.3,1381,2016
1782838173226,6.4,8.1,10.0,6.6,3.2,1385,2012
1782838174227,5.1,3.1,6.7,6.6,0.0,1398,1999
1782838175230,4.2,6.1,5.4,5.4,0.0,1412,1985
1782838176232,6.1,6.1,12.8,2.0,7.3,1420,1977
1782838177233,5.7,6.1,9.1,0.0,7.1,1428,1969
1782838178233,7.1,7.1,11.6,1.0,8.5,1428,1969
1782838179234,8.8,8.3,15.1,0.0,13.8,1436,1961
1782838180235,6.9,7.1,10.6,0.0,10.0,1436,1961
1782838181235,5.6,4.1,9.8,4.1,4.4,1436,1961
1782838182236,9.6,9.1,18.0,0.0,13.8,1436,1961
1782838183238,5.9,4.2,11.1,4.3,4.4,1436,1961
1782838184240,5.3,4.2,7.9,8.8,0.0,1437,1961
1782838185241,4.5,4.2,8.6,5.5,1.0,1437,1961
1782838186253,5.0,5.1,7.6,6.5,0.0,1437,1961
1782838187254,4.5,5.2,8.5,5.5,1.0,1438,1960
1782838188256,5.1,4.2,7.9,7.7,1.0,1438,1960
1782838189271,4.4,5.1,6.5,5.4,0.0,1438,1960
1782838190275,5.6,7.2,7.8,7.8,0.0,1438,1960
1782838191346,5.2,3.9,7.3,7.1,0.9,1437,1960
1782838192366,5.5,6.0,8.7,7.6,2.0,1437,1960
1782838193370,5.3,6.1,7.6,7.6,1.0,1437,1960
1782838194377,5.0,6.2,8.7,5.6,0.0,1437,1960
1782838195391,6.5,6.1,8.7,9.6,0.0,1439,1958
1782838196395,5.6,6.2,8.9,8.7,1.0,1439,1958
1782838197603,2.8,4.2,2.7,2.6,0.0,1432,1965
1782838198607,0.8,1.0,2.0,0.0,1.0,1432,1965
1782838199670,0.5,0.9,1.0,0.0,0.0,1432,1965
1782838200675,9.6,9.3,11.2,11.8,7.2,1436,1961
1782838201677,7.6,8.2,11.6,7.5,2.1,1436,1961
1782838202700,8.2,10.2,12.1,10.9,2.0,1436,1961
1782838203709,9.9,11.6,16.5,11.2,0.0,1445,1953
1782838204710,8.5,9.3,12.1,9.8,1.0,1453,1944
1782838205715,9.1,13.3,13.2,11.1,1.0,1461,1936
1782838206715,10.2,12.5,14.4,9.7,3.3,1463,1934
1782838207716,12.2,13.4,18.6,0.0,19.0,1471,1926
1782838208717,12.7,15.3,21.3,1.0,15.4,1471,1926
1782838209717,10.1,12.5,14.9,4.2,7.1,1479,1918
1782838210718,10.3,12.1,16.7,3.0,11.0,1479,1918
1782838211719,7.6,10.3,13.5,0.0,7.2,1479,1918
1782838212719,8.7,9.3,16.3,0.0,9.8,1479,1918
1782838213720,7.3,10.2,12.5,1.0,7.1,1479,1918
1782838214720,8.4,11.2,14.8,0.0,9.5,1479,1918
1782838215721,8.1,9.2,16.3,1.0,8.3,1480,1917
1782838216722,9.5,10.3,14.8,0.0,9.9,1480,1917
1782838217722,9.9,11.2,17.2,0.0,13.4,1488,1910
1782838218723,9.0,11.1,12.8,1.0,13.4,1488,1910
1782838219723,6.1,7.3,9.9,2.1,4.4,1488,1910
1782838220731,8.7,10.4,13.8,10.9,0.0,1488,1910
1782838221731,7.2,6.3,11.2,9.9,1.0,1488,1910
1782838222734,7.4,8.4,11.8,8.6,2.0,1488,1910
1782838223734,6.4,7.1,12.0,4.1,4.4,1488,1910
1782838224734,10.9,11.1,17.4,0.0,15.0,1488,1910
1782838225816,3.1,2.8,5.0,0.0,5.8,1483,1914
1782838226817,0.8,0.0,1.1,0.0,0.0,1483,1914
1782838228130,0.6,0.0,0.8,1.5,0.0,1483,1914
1782838229131,18.4,24.7,29.4,2.1,19.2,1485,1912
1782838230131,18.2,30.2,23.2,2.0,19.7,1485,1912
1782838231132,19.0,26.5,34.1,2.0,16.9,1516,1881
1782838232133,20.1,27.8,29.1,1.0,22.4,1556,1841
1782838233134,17.3,25.5,26.2,0.0,17.8,1564,1833
1782838234135,17.1,26.5,25.9,1.0,17.8,1565,1832
1782838235138,12.5,19.8,17.0,3.0,9.6,1566,1831
1782838236139,7.5,9.4,10.3,8.4,1.0,1568,1829
1782838237140,11.6,16.5,19.8,4.2,5.8,1570,1827
1782838238141,17.9,27.1,27.4,2.0,19.2,1570,1827
1782838239143,16.7,25.0,23.5,0.0,19.2,1570,1827
1782838240146,16.5,26.8,24.4,4.1,11.5,1570,1827
1782838241148,10.3,13.8,15.1,10.8,1.0,1572,1825
1782838242149,20.8,32.6,34.1,1.0,19.7,1572,1825
1782838243150,18.5,25.8,29.4,0.0,18.1,1572,1825
1782838244151,19.2,31.2,29.8,1.0,18.6,1572,1825
1782838245157,15.9,24.0,23.9,6.2,10.6,1574,1823
1782838246161,14.8,20.4,22.8,15.7,1.0,1574,1823
1782838247161,17.0,25.0,24.7,0.0,18.7,1574,1823
1782838248163,15.3,24.7,23.2,1.0,14.5,1574,1823
1782838249191,13.0,17.3,21.7,10.3,3.3,1578,1819
1782838250192,8.3,10.4,12.4,8.5,1.0,1578,1819
1782838251232,12.7,18.4,20.2,14.9,0.0,1578,1819
1782838252241,10.8,12.6,17.2,11.0,0.0,1578,1819
1782838253242,12.1,14.9,19.4,13.5,3.0,1556,1841
1782838254255,0.8,0.0,0.0,1.0,0.0,1556,1841
1782838255265,0.8,0.0,1.0,0.0,0.0,1556,1841
1782838256266,1.3,3.0,3.1,0.0,2.0,1557,1841
1782838257266,31.6,52.1,51.2,3.0,18.8,1559,1838
1782838258268,23.3,38.0,33.7,7.4,12.7,1561,1836
1782838259269,35.8,59.8,56.8,2.1,22.8,1619,1779
1782838260270,35.8,56.2,58.0,4.1,19.3,1682,1716
1782838261272,37.2,61.7,62.2,2.0,20.3,1701,1696
1782838262272,32.8,53.7,52.4,1.0,25.0,1717,1680
1782838263273,31.5,54.2,44.6,1.0,25.0,1733,1664
1782838264274,31.4,55.3,42.2,3.0,27.7,1741,1656
1782838265275,28.3,46.8,44.6,0.0,22.4,1741,1656
1782838266276,32.2,53.6,50.0,3.0,24.2,1741,1656
1782838267276,30.0,51.0,46.4,0.0,22.2,1741,1656
1782838268277,29.2,49.5,42.9,1.0,24.2,1749,1649
1782838269278,30.0,52.6,45.2,1.0,21.2,1756,1641
1782838270278,29.2,48.9,44.6,1.0,23.1,1756,1641
1782838271287,17.8,30.1,26.1,11.7,3.5,1758,1639
