ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782718734804,0,lo,0,0,0,0,0,0,0.000
1782718735092,288,lo,0,0,0,0,0,0,0.000
1782718735379,575,lo,0,0,0,0,0,0,0.000
1782718735631,828,lo,0,0,0,0,0,0,0.000
1782718735882,1078,lo,0,0,0,0,0,0,0.000
1782718736141,1337,lo,0,0,0,0,0,0,0.000
1782718736392,1588,lo,0,0,0,0,0,0,0.000
1782718736646,1843,lo,0,0,0,0,0,0,0.000
1782718736945,2141,lo,0,0,0,0,0,0,0.000
1782718737244,2440,lo,0,0,0,0,0,0,0.000
1782718737496,2692,lo,0,0,0,0,0,0,0.000
1782718737764,2961,lo,0,0,0,0,0,0,0.000
1782718738189,3385,lo,0,0,0,0,0,0,0.000
1782718738475,3670,lo,0,0,0,0,0,0,0.000
1782718738767,3964,lo,0,0,0,0,0,0,0.000
1782718739294,4490,lo,140,0,0,140,0,0,0.000
1782718739545,4741,lo,488,0,0,348,0,0,0.000
1782718739819,5015,lo,776,0,0,288,0,0,0.000
1782718740071,5267,lo,1114,0,0,338,0,0,0.000
1782718740323,5519,lo,1383,0,0,269,0,0,0.000
1782718740575,5771,lo,1688,0,0,305,0,0,0.000
1782718740825,6021,lo,1988,0,0,300,0,0,0.000
1782718741077,6273,lo,2288,0,0,300,0,0,0.000
1782718741329,6525,lo,2592,0,0,304,0,0,0.000
1782718741579,6775,lo,2842,0,0,250,0,0,0.000
1782718741831,7027,lo,3112,0,0,270,0,0,0.000
1782718742082,7278,lo,3412,0,0,300,0,0,0.000
1782718742332,7528,lo,3716,0,0,304,0,0,0.000
1782718742584,7780,lo,4016,0,0,300,0,0,0.000
1782718742835,8031,lo,4316,0,0,300,0,0,0.000
1782718743088,8284,lo,4616,0,0,300,0,0,0.000
1782718743339,8535,lo,4916,0,0,300,0,0,0.000
1782718743590,8786,lo,5222,0,0,306,0,0,0.000
1782718743840,9036,lo,5522,0,0,300,0,0,0.000
1782718744091,9287,lo,5824,0,0,302,0,0,0.000
1782718744344,9539,lo,6128,0,0,304,0,0,0.000
1782718744594,9790,lo,6428,0,0,300,0,0,0.000
1782718744845,10041,lo,6728,0,0,300,0,0,0.000
1782718745281,10477,lo,6926,0,0,198,0,0,0.000
1782718745541,10737,lo,7280,0,0,354,0,0,0.000
1782718745803,11000,lo,7560,0,0,280,0,0,0.000
1782718746101,11297,lo,7906,0,0,346,0,0,0.000
1782718746355,11551,lo,8254,0,0,348,0,0,0.000
1782718746618,11814,lo,8494,0,0,240,0,0,0.000
1782718746877,12073,lo,8804,0,0,310,0,0,0.000
1782718747138,12334,lo,9116,0,0,312,0,0,0.000
1782718747389,12585,lo,9348,0,0,232,0,0,0.000
1782718747644,12841,lo,9650,0,0,302,0,0,0.000
1782718747902,13098,lo,9832,0,0,182,0,0,0.000
1782718748155,13351,lo,10172,0,0,340,0,0,0.000
1782718748406,13601,lo,10466,0,0,294,0,0,0.000
1782718748657,13854,lo,10696,0,0,230,0,0,0.000
1782718748920,14116,lo,10904,0,0,208,0,0,0.000
1782718749175,14371,lo,11204,0,0,300,0,0,0.000
1782718749426,14622,lo,11504,0,0,300,0,0,0.000
1782718749680,14877,lo,11800,0,0,296,0,0,0.000
1782718749933,15129,lo,12058,0,0,258,0,0,0.000
1782718750186,15382,lo,12356,0,0,298,0,0,0.000
1782718750436,15632,lo,12656,0,0,300,0,0,0.000
1782718750687,15884,lo,12956,0,0,300,0,0,0.000
1782718750938,16134,lo,13262,0,0,306,0,0,0.000
1782718751189,16385,lo,13556,0,0,294,0,0,0.000
1782718751440,16636,lo,13862,0,0,306,0,0,0.000
1782718751691,16888,lo,14164,0,0,302,0,0,0.000
1782718751942,17137,lo,14464,0,0,300,0,0,0.000
1782718752193,17389,lo,14765,0,0,301,0,0,0.000
1782718752444,17640,lo,15068,0,0,303,0,0,0.000
1782718752695,17892,lo,15368,0,0,300,0,0,0.000
1782718752947,18143,lo,15668,0,0,300,0,0,0.000
1782718753198,18394,lo,15968,0,0,300,0,0,0.000
1782718753457,18653,lo,16268,0,0,300,0,0,0.000
1782718753724,18921,lo,16580,0,0,312,0,0,0.000
1782718754038,19234,lo,16808,0,0,228,0,0,0.000
1782718754305,19501,lo,17180,0,0,372,0,0,0.000
1782718754556,19752,lo,17480,0,0,300,0,0,0.000
1782718754852,20048,lo,17684,0,0,204,0,0,0.000
1782718755106,20302,lo,18036,0,0,352,0,0,0.000
1782718755362,20558,lo,18342,0,0,306,0,0,0.000
1782718755642,20839,lo,18636,0,0,294,0,0,0.000
1782718755892,21088,lo,18968,0,0,332,0,0,0.000
1782718756144,21340,lo,19058,0,0,90,0,0,0.000
1782718756395,21590,lo,19360,0,0,302,0,0,0.000
1782718756789,21986,lo,19836,0,0,476,0,0,0.000
1782718757058,22254,lo,20068,0,0,232,0,0,0.000
1782718757528,22724,lo,20522,0,0,454,0,0,0.000
1782718757780,22976,lo,20840,0,0,318,0,0,0.000
1782718758035,23231,lo,21152,0,0,312,0,0,0.000
1782718758286,23482,lo,21432,0,0,280,0,0,0.000
1782718758537,23733,lo,21632,0,0,200,0,0,0.000
1782718758792,23989,lo,21934,0,0,302,0,0,0.000
1782718759047,24243,lo,22222,0,0,288,0,0,0.000
1782718759365,24561,lo,22584,0,0,362,0,0,0.000
1782718759633,24830,lo,22912,0,0,328,0,0,0.000
1782718759945,25141,lo,23222,0,0,310,0,0,0.000
1782718760200,25396,lo,23530,0,0,308,0,0,0.000
1782718760456,25652,lo,23836,0,0,306,0,0,0.000
1782718760708,25905,lo,24118,0,0,282,0,0,0.000
1782718760971,26167,lo,24424,0,0,306,0,0,0.000
1782718761223,26419,lo,24680,0,0,256,0,0,0.000
1782718761476,26672,lo,25010,0,0,330,0,0,0.000
1782718762533,27729,lo,26276,0,0,1266,0,0,0.000
1782718762786,27983,lo,26582,0,0,306,0,0,0.000
1782718763039,28235,lo,26888,0,0,306,0,0,0.000
1782718763290,28486,lo,27192,0,0,304,0,0,0.000
1782718763541,28737,lo,27488,0,0,296,0,0,0.000
1782718763794,28991,lo,27794,0,0,306,0,0,0.000
1782718764046,29242,lo,28064,0,0,270,0,0,0.000
1782718764701,29898,lo,28064,0,0,0,0,0,0.000
1782718764979,30175,lo,28064,0,0,0,0,0,0.000
1782718765277,30473,lo,28064,0,0,0,0,0,0.000
1782718765580,30776,lo,28064,0,0,0,0,0,0.000
1782718765980,31176,lo,28064,0,0,0,0,0,0.000
1782718766277,31473,lo,28064,0,0,0,0,0,0.000
1782718766608,31805,lo,28064,0,0,0,0,0,0.000
1782718766884,32080,lo,28064,0,0,0,0,0,0.000
1782718767258,32453,lo,28064,0,0,0,0,0,0.000
1782718767515,32711,lo,28222,0,0,158,0,0,0.000
1782718767765,32962,lo,29732,0,0,1510,0,0,0.000
1782718768017,33213,lo,31102,0,0,1370,0,0,0.000
1782718768271,33467,lo,32634,0,0,1532,0,0,0.000
1782718768521,33717,lo,34128,0,0,1494,0,0,0.000
1782718768775,33972,lo,35424,0,0,1296,0,0,0.000
1782718769027,34223,lo,36572,0,0,1148,0,0,0.000
1782718769388,34584,lo,38000,0,0,1428,0,0,0.000
1782718769694,34891,lo,39200,0,0,1200,0,0,0.000
1782718769960,35156,lo,40576,0,0,1376,0,0,0.000
1782718770211,35407,lo,42100,0,0,1524,0,0,0.000
1782718770467,35663,lo,43408,0,0,1308,0,0,0.000
