ts_unix_ms,elapsed_ms,reasm_ip_ns,reasm_ip_cnt,reasm_tcp_ns,reasm_tcp_cnt,lockwait_ns,parse_ns,parse_cnt,dump_ns,dump_cnt,sip_parse_ns,sip_group_ns
1782718814283,79479,298791949,168331,0,0,1927164775,18865348637,168330,24872588,168320,14496361547,2706274275
1782718814535,79731,300969052,169886,0,0,1939752306,19037624797,169885,25003792,169875,14627282656,2726273084
1782718814786,79983,304839909,171387,0,0,1956219353,19218540320,171386,25513194,171372,14764048710,2752662391
1782718815038,80234,306305599,172367,0,0,1968497263,19332113939,172366,25595031,172352,14848691043,2763978106
1782718815290,80486,307562115,172863,0,0,1968568462,19389820930,172863,25636381,172849,14891039493,2772690505
1782718815571,80767,308692513,173606,0,0,1968666064,19484838810,173606,25694704,173592,14965163075,2788620238
1782718815824,81020,309026197,174103,0,0,1968727465,19520052703,174102,25731127,174088,14994608492,2792021769
1782718816076,81272,311436834,175640,0,0,1994199530,19668606803,175640,25853734,175626,15110511397,2811083478
1782718816327,81523,314121481,177128,0,0,2008433994,19836177685,177128,25977531,177114,15238718791,2833261026
1782718816579,81775,317782344,178623,0,0,2024972262,20002049835,178622,26107834,178567,15360305208,2856635017
1782718816830,82026,320082876,180149,0,0,2025203709,20159125772,180149,26240639,180085,15481035706,2877468888
1782718817081,82277,323230381,181634,0,0,2044365656,20344430263,181634,26367538,181552,15618825303,2906106610
1782718817333,82529,324907108,183146,0,0,2055484819,20518489830,183145,26533607,183061,15749830393,2932620375
1782718817584,82780,326560638,184313,0,0,2056047661,20655673957,184312,26644647,184228,15852718255,2954785959
1782718817836,83032,328428170,185753,0,0,2072992284,20843687011,185752,26783462,185668,15993745642,2984277878
1782718818090,83286,329799527,187238,0,0,2086098494,21018095538,187237,26912459,187153,16132759848,3003248635
1782718818352,83548,331680977,188228,0,0,2097235497,21131059745,188228,27747554,188144,16224645070,3017788314
1782718818604,83801,333580600,189456,0,0,2097421972,21279796964,189456,27859078,189372,16336114930,3039391520
1782718819029,84225,333896026,189838,0,0,2116700172,21324069769,189838,27889734,189750,16367482166,3046277169
1782718819360,84556,334281262,190331,0,0,2117477065,21379227314,190331,27930309,190238,16410474346,3050656373
1782718819611,84808,336437379,191416,0,0,2123520198,21473180553,191415,28009133,191322,16486497091,3061519521
1782718819882,85078,337575618,192598,0,0,2130772511,21553710434,192598,28099031,192505,16545929567,3072677399
1782718820134,85330,338447595,193844,0,0,2130919388,21624339219,193844,28188510,193751,16602130156,3080276430
1782718820386,85582,342032897,195203,0,0,2155376525,21765492959,195202,28301652,195109,16706511336,3102806938
1782718820636,85833,344551541,196812,0,0,2156219136,21950411714,196812,28435870,196669,16849833159,3129491928
1782718820892,86088,344566070,196819,0,0,2167074822,21952231181,196818,28436872,196675,16850765018,3130261557
1782718821142,86338,344693428,197040,0,0,2167103237,21966318025,197040,28452839,196897,16860736659,3131962677
1782718821393,86589,344693428,197040,0,0,2167103237,21966318025,197040,28452839,196897,16860736659,3131962677
1782718821759,86956,344693428,197040,0,0,2167103237,21966318025,197040,28452839,196897,16860736659,3131962677
1782718822130,87326,344729748,197102,0,0,2167107053,21969266793,197071,28454231,196908,16862371939,3133225945
1782718822383,87579,344729748,197102,0,0,2167107053,21969266793,197071,28454231,196908,16862371939,3133225945
1782718822763,87960,344729748,197102,0,0,2167107053,21969266793,197071,28454231,196908,16862371939,3133225945
1782718823481,88677,344746218,197112,0,0,2167108399,21970212760,197076,28454561,196909,16863188832,3133341017
1782718824077,89273,344780280,197142,0,0,2167110689,21972631622,197091,28455841,196919,16865247680,3133659967
1782718824334,89530,345741034,197789,0,0,2181166381,22038498043,197736,28509752,197564,16916454477,3142682869
1782718824586,89782,348701166,200200,0,0,2196585755,22264621372,200147,28711760,199975,17082273057,3180644713
1782718824837,90033,353356813,202378,0,0,2211775099,22488580921,202325,28889829,202103,17251105111,3214737715
1782718825089,90285,355869257,204453,0,0,2225480508,22713381925,204400,29059473,204122,17417965672,3251251562
1782718825341,90537,359986844,206707,0,0,2238789219,22935630535,206654,29212666,205969,17579859153,3283534831
1782718825605,90802,363424932,208925,0,0,2256506888,23170192372,208872,29369423,207867,17742337647,3328917855
1782718825856,91052,366094899,211238,0,0,2268823601,23367167386,211185,29530388,209884,17888958569,3355714986
1782718826110,91306,385762732,213048,0,0,2284655084,23526100035,212996,29668336,211695,18006855037,3375140680
1782718826363,91559,387011238,214660,0,0,2298136616,23647896496,214607,29785845,213306,18093721640,3391949612
1782718826615,91811,390660293,216555,0,0,2315802681,23873163031,216502,29950950,215201,18256520212,3426204484
1782718826865,92061,401722254,218438,0,0,2331673716,24088144142,218385,30122789,217080,18409391989,3463872019
1782718827123,92319,403951170,220342,0,0,2345468998,24321051129,220289,30271377,218858,18584360546,3498608573
1782718827375,92571,406890870,222132,0,0,2361133249,24543900504,222079,33226212,220437,18754793680,3530016763
1782718827627,92824,409045500,223763,0,0,2392981189,24760319147,223710,33340653,221759,18911481331,3555974084
1782718827878,93074,412299953,225603,0,0,2405551595,24988274845,225550,33486019,223307,19073969829,3590991381
1782718828131,93327,415494954,227481,0,0,2421270930,25204561353,227428,33967656,224797,19236305808,3618301468
1782718828384,93580,417292950,229413,0,0,2437410006,25435816713,229360,34114017,226492,19400602808,3655260456
1782718828636,93832,421474671,231347,0,0,2451551258,25661540185,231294,34251665,228016,19558897604,3687642785
1782718828888,94084,423642383,233402,0,0,2464748205,25883578324,233349,39412211,229510,19720471087,3721971927
1782718829140,94336,425781430,235403,0,0,2493082016,26095744153,235350,39547856,231020,19872193121,3758354819
1782718829392,94588,429373806,237184,0,0,2506397197,26323045691,237131,39661980,232312,20043226254,3790770883
1782718829644,94841,431144247,239258,0,0,2518308846,26551708196,239205,39797000,233807,20199701162,3829986624
1782718829895,95091,434950490,241323,0,0,2536407475,26775391170,241270,40475259,235428,20353178316,3874991559
1782718830148,95344,438181101,243575,0,0,2548148050,27007421746,243522,40621176,237133,20507006688,3912428172
1782718830401,95597,440688550,245332,0,0,2562761440,27222510556,245279,41292280,238522,20659136104,3942210801
1782718830652,95849,443112900,246974,0,0,2593214673,27445271876,246921,41417761,239841,20829100762,3967771847
1782718830917,96113,445801890,248779,0,0,2593820988,27657684016,248726,41529016,240992,20981186744,3998849177
1782718831168,96364,449388432,250736,0,0,2635072624,27877123807,250683,41654569,242442,21142557949,4028760986
1782718831419,96615,452160119,252646,0,0,2651266167,28106709467,252593,41800131,244089,21310232683,4062823932
1782718831671,96868,455691957,254614,0,0,2660643625,28336937289,254561,41918171,245441,21474566016,4102009312
1782718831923,97118,457870146,256654,0,0,2670873770,28570147659,256601,42047590,246858,21649443877,4130991835
1782718832176,97372,460192226,258659,0,0,2692107747,28793507432,258606,42166658,248196,21809350374,4157769341
1782718832429,97625,462405406,260792,0,0,2700756763,29025026257,260739,42323452,249969,21967177423,4197888752
1782718832681,97877,464519413,262490,0,0,2719558835,29246203190,262437,42437281,251276,22130333462,4232658026
1782718832932,98128,467623405,264350,0,0,2744344652,29464576489,264298,42551623,252472,22285688672,4262828767
1782718833183,98379,470020481,266136,0,0,2780580310,29667947097,266083,42676901,253864,22431243405,4290866081
1782718833434,98630,473908780,268140,0,0,2796885095,29893821913,268087,42804494,255272,22588789703,4330778995
1782718833687,98884,475935260,270172,0,0,2811043950,30122699682,270119,42932963,256722,22757436434,4363783961
1782718833939,99135,478366180,272363,0,0,2825280067,30351261994,272310,43081961,258399,22919085470,4396781057
1782718834192,99388,485721589,274361,0,0,2842815630,30573351906,274308,43216135,259905,23077554197,4429388127
1782718834444,99640,489437280,276370,0,0,2858912978,30795814817,276317,44104253,261429,23235191716,4457442692
1782718834698,99895,493402491,277984,0,0,2873839609,31019300691,277931,48569626,262650,23364032585,4516604611
1782718834949,100145,502440953,279782,0,0,2888509061,31242830042,279729,48701361,264130,23527171173,4545338743
1782718835207,100403,504290567,281367,0,0,2909176820,31467248962,281314,48802007,265266,23689133403,4584576654
1782718835461,100657,507467106,283039,0,0,2923294538,31693932611,282986,48926381,266624,23828717392,4615951167
1782718835713,100909,510370718,284826,0,0,2955375035,31906914808,284773,49045238,267859,23979830919,4646970868
1782718835966,101162,515993990,286428,0,0,2972349865,32131789965,286375,49566426,268942,24139109566,4689916824
1782718836219,101415,518710710,288462,0,0,2991603504,32356638733,288409,49707427,270361,24290719615,4730439735
1782718836473,101669,521287758,290352,0,0,3009662705,32583200645,290299,49846605,271888,24456660085,4762227214
1782718836728,101925,524274592,292359,0,0,3025347752,32809393830,292306,49983571,273311,24623309323,4793631621
1782718836978,102174,527622970,294524,0,0,3039252263,33036939202,294471,50542580,274830,24783285855,4835172944
1782718837231,102427,529876628,296603,0,0,3055928475,33264871480,296550,51510037,276427,24942876748,4872623335
1782718837485,102681,532620838,298701,0,0,3074026474,33488905733,298648,51663962,278106,25094217966,4909290544
1782718837736,102933,538042773,300591,0,0,3108034203,33695648864,300538,51789316,279514,25247708181,4935828103
1782718837988,103184,540100440,302166,0,0,3122372286,33916757261,302113,52804658,280739,25397986015,4963861809
1782718838240,103436,543488306,304133,0,0,3138627806,34143022610,304080,53322187,282188,25558002915,4994876850
1782718838492,103688,545782224,306346,0,0,3150544013,34372499573,306293,53457841,283703,25721662540,5028761026
1782718838743,103940,549753288,308355,0,0,3165569661,34595231943,308302,53593510,285206,25886274514,5061373990
1782718838994,104190,553876812,310297,0,0,3189919992,34811500550,310244,53733111,286771,26031410697,5095214741
1782718839245,104441,560880633,312366,0,0,3195007722,35039408542,312313,53882191,288467,26189038000,5133007350
1782718839496,104691,565294927,314294,0,0,3210085326,35261852986,314241,54031600,290070,26350250503,5164027539
1782718839746,104943,567470546,316012,0,0,3241387316,35471856602,315959,54155866,291437,26495756284,5195579656
1782718839998,105194,570099339,318084,0,0,3260208324,35696112094,318031,54279550,292830,26656144850,5227839795
1782718840248,105444,575048419,320270,0,0,3275296966,35918510412,320217,54420503,294353,26813324446,5265372365
1782718840499,105695,578573212,322312,0,0,3293031104,36143050630,322259,54909885,296004,26972976022,5297466018
1782718840752,105949,581815964,324342,0,0,3306641996,36373546672,324289,55103480,297563,27138691034,5335032287
1782718841003,106199,584684558,326347,0,0,3323517179,36601721324,326294,55251947,299285,27307437867,5368279799
1782718841255,106451,587250076,328280,0,0,3339683447,36824052506,328228,55794154,300787,27465189936,5403743495
1782718841506,106702,590605517,330367,0,0,3355783158,37046223211,330314,55956111,302581,27617722946,5443054383
1782718841759,106956,592794709,332261,0,0,3376696831,37269209644,332208,56095224,304063,27775026581,5474140114
1782718842014,107209,594083679,334228,0,0,3387287676,37391725470,334175,56256514,305739,27866976007,5484993411
1782718842266,107462,598820174,335762,0,0,3402178632,37618826516,335709,56393033,307237,28036267600,5515354208
1782718842519,107715,603500429,337766,0,0,3419551054,37842559893,337713,56563904,309100,28199368352,5545142559
1782718842771,107968,606647261,339857,0,0,3436933590,38070763105,339804,56724253,310898,28366747262,5579722757
1782718843022,108218,616613776,341864,0,0,3460329251,38285182380,341811,56865151,312516,28519862826,5611587116
1782718843273,108469,620186996,343958,0,0,3475985907,38512655193,343905,57016027,314199,28681480196,5643596278
1782718843524,108720,623223532,346227,0,0,3486543627,38743174452,346174,57174551,316062,28849232906,5676209722
1782718843775,108972,625064256,348259,0,0,3511827268,38956422722,348206,57325626,317826,29008211386,5706090825
1782718844028,109224,629044881,350292,0,0,3536238674,39172789282,350239,57463275,319413,29164157136,5738777769
1782718844279,109475,631255149,352280,0,0,3554287896,39391528789,352227,57613781,321103,29317207249,5779730460
1782718844530,109726,635583121,354620,0,0,3570460310,39613127925,354567,58507702,322863,29483710804,5810783365
1782718844782,109979,639258942,356850,0,0,3584832400,39841140879,356797,58671454,324814,29652220922,5840752252
1782718845034,110230,641667178,359247,0,0,3600208028,40072213973,359194,58844357,326880,29819682485,5871315022
1782718845286,110482,645302155,361433,0,0,3616847690,40297368985,361380,59003950,328807,29985206373,5903215511
1782718845539,110735,648419906,363610,0,0,3633483687,40524434046,363557,59518005,330602,30144297927,5935923682
1782718845791,110988,651519874,365517,0,0,3654828690,40747594958,365464,59663141,332139,30295960286,5971757227
1782718846043,111239,656775715,367534,0,0,3677997102,40964000436,367481,59803881,333801,30457268422,5995487380
1782718846297,111493,660966381,369248,0,0,3695493683,41176118231,369195,59935170,335322,30611293642,6023466864
1782718846549,111745,664758472,371146,0,0,3713269712,41402251334,371093,60058746,336662,30765194177,6064733001
1782718846802,111999,668519763,373128,0,0,3733285015,41624868816,373075,60203578,338150,30924834236,6096582357
1782718847055,112251,671049437,375182,0,0,3747981706,41856954134,375129,60761723,339614,31089316535,6135266679
1782718847308,112504,673847211,377287,0,0,3765653849,42083647636,377234,61399019,341286,31247937062,6167497224
1782718847559,112755,679568618,379071,0,0,3781866455,42306482126,379019,62261918,342644,31401543792,6207614049
1782718847811,113007,683016405,380935,0,0,3798417663,42527112154,380882,62401625,343957,31558579467,6239688623
1782718848062,113258,685278258,383248,0,0,3812268358,42758362155,383195,62545024,345597,31732248935,6265832905
1782718848313,113509,688501348,385217,0,0,3835893241,42978122249,385164,62693635,347316,31889722846,6297118818
1782718848564,113760,690337341,387260,0,0,3862508219,43188736137,387207,63744348,348783,32034283127,6331568669
1782718848816,114012,694832270,389005,0,0,3880730630,43413927654,388952,64616527,350443,32190064629,6364947934
1782718849069,114265,697584393,390939,0,0,3903553960,43632489196,390886,64742850,351850,32347757196,6395086345
1782718849320,114516,702993018,392510,0,0,3917621086,43857072290,392457,64859698,353048,32510860875,6427019944
1782718849571,114767,706851317,393983,0,0,3933845767,44016138282,393844,64952308,353946,32621567226,6451251593
1782718849822,115018,707017959,394187,0,0,3933858636,44023333557,393946,64956647,353996,32625704761,6454038128
1782718850074,115270,707017959,394187,0,0,3933858636,44023333557,393946,64956647,353996,32625704761,6454038128
1782718850352,115548,707188453,394397,0,0,3933875411,44032712445,394051,64959839,354018,32631921988,6456910740
1782718850645,115842,707341378,394607,0,0,3933888558,44042226219,394156,64961157,354025,32636772092,6460413268
1782718850897,116093,707582930,395047,0,0,3933912343,44058101742,394376,64965338,354076,32648345820,6463853241
1782718851200,116396,707667994,395257,0,0,3933924243,44064497326,394481,64965873,354078,32652608403,6465381413
1782718851461,116657,707741990,395467,0,0,3940860463,44068879655,394586,64966265,354080,32656049083,6466230297
1782718851815,117011,707877920,395745,0,0,3941415351,44083083384,394725,64966265,354080,32664256038,6470344462
1782718852361,117557,708442009,395998,0,0,3962937900,44088959646,394851,64968560,354098,32668034822,6471473158
1782718852612,117809,708548255,396165,0,0,3962946311,44096046836,394935,64968560,354098,32670120260,6476349693
1782718852863,118059,708626875,396290,0,0,3963306200,44107345511,394997,64970103,354108,32678506730,6478420500
1782718853115,118310,710274080,397471,0,0,4001093403,44241473438,396176,65059227,355204,32773397671,6495249793
1782718853367,118563,712668893,398985,0,0,4024750524,44469178331,397690,65188852,356657,32924283459,6526105080
1782718853628,118825,715556304,400799,0,0,4037755874,44702727784,399504,65336343,358417,33094733355,6560925665
1782718853884,119080,718300461,402744,0,0,4096694798,44884741402,401449,65434319,359554,33221070003,6583020007
1782718854149,119345,721239346,405940,0,0,4114305251,45092067614,404646,65630829,362304,33376777313,6608596605
1782718854415,119611,724288752,408865,0,0,4126834565,45279875219,407571,65831642,365086,33501778242,6642388845
1782718854676,119873,726509798,411058,0,0,4145014357,45469160053,409764,65985395,367138,33638715099,6678349519
1782718854933,120129,730519796,413121,0,0,4153386556,45667565374,411826,66155499,369075,33787768635,6703499923
1782718855197,120393,736670909,416251,0,0,4179197785,45885988229,414957,66371652,371885,33942072427,6737265146
1782718855472,120668,739654980,419473,0,0,4189451362,46067575839,418179,66600297,375030,34081037275,6760535856
1782718855728,120925,742653611,421680,0,0,4193248481,46244428768,420386,66778823,377181,34202401171,6791429704
1782718855986,121182,747660496,424238,0,0,4201594811,46412560047,422943,66959208,379655,34325300217,6816913499
1782718856240,121436,752269679,427097,0,0,4235897975,46593722462,425803,67262610,382394,34470237378,6836918391
1782718856510,121706,754830639,430050,0,0,4242344423,46771157087,428756,67464136,385241,34599462687,6858384327
1782718856784,121981,758189060,433003,0,0,4252308313,46960913418,431709,67684990,388126,34742420853,6883928341
1782718857036,122232,763043797,435366,0,0,4264953685,47133049385,434071,67844974,390344,34855531368,6918935576
1782718857301,122497,765714744,438275,0,0,4297317574,47304765289,436980,68265531,393131,34982760638,6943911900
1782718857560,122756,771068580,439665,0,0,4314120586,47504054798,438370,68366329,394480,35092864027,7005189201
1782718857833,123028,773112243,441516,0,0,4338608405,47733729733,440222,68543592,396225,35275742551,7031512774
1782718858085,123281,776435863,442996,0,0,4355046117,47916111971,441701,70364520,397568,35410670051,7062122022
1782718858422,123617,781030604,444843,0,0,4370240076,48140388297,443548,71470453,399295,35570717044,7103853639
1782718858724,123921,783686308,446729,0,0,4400481277,48299477393,445434,71600857,401040,35697373432,7125306276
1782718858980,124176,789478443,448992,0,0,4423505673,48518268217,447697,71780603,403171,35849910549,7163241529
1782718859233,124429,792511428,451023,0,0,4447285193,48737780423,449729,71940802,405198,36010329514,7191735349
1782718859486,124682,796335705,453289,0,0,4459360993,48966262919,451994,73399495,407219,36168079825,7224200201
1782718859739,124936,803112005,455206,0,0,4474083595,49189188914,453911,74344993,408989,36330044845,7260435416
1782718859990,125186,807177029,457516,0,0,4484853600,49419920691,456221,74496921,410645,36492986172,7296111637
1782718860244,125440,810955519,459453,0,0,4501000584,49649750471,458158,74634383,412277,36654026605,7331931215
1782718860496,125692,816095698,461183,0,0,4517039556,49869897471,459888,74768773,413570,36811094988,7362974054
1782718860759,125956,819209892,463483,0,0,4526182834,50114340626,462188,74915073,415240,36981801086,7392641571
1782718861011,126207,823470568,465624,0,0,4547660402,50329791199,464329,75091092,416755,37134321541,7423515568
1782718861262,126458,826793852,467841,0,0,4579041791,50545997742,466546,75213692,418134,37295876999,7448497489
1782718861519,126715,830456539,469951,0,0,4592169734,50780438902,468656,75919575,419644,37455297756,7483789339
1782718861774,126971,833032611,471800,0,0,4608722902,51010135848,470505,76052716,421008,37621258959,7517116766
1782718862271,127467,834285248,473586,0,0,4608956586,51129350298,472292,76140748,422062,37703955054,7533295168
1782718862531,127727,836567003,474553,0,0,4635390646,51341531070,473258,76213003,422765,37864414673,7562054672
1782718862782,127979,840407099,476378,0,0,4660030317,51547111872,475083,76983167,424003,38021374654,7586736218
1782718863104,128300,844996287,479209,0,0,4691504017,51834371719,477914,77956202,426047,38219760714,7621374143
1782718863359,128555,848594934,480936,0,0,4705162924,52066351661,479642,78075025,427361,38372718319,7653437709
1782718863637,128834,854390474,483678,0,0,4716020728,52316878133,482383,78261480,429560,38552646486,7690597332
1782718863899,129095,858856860,485825,0,0,4729965763,52548976239,484530,78430733,431547,38711752734,7727851333
1782718864178,129374,864137116,488382,0,0,4746209072,52769108859,487087,78621101,433900,38875800199,7750500118
1782718864453,129649,868517112,490252,0,0,4757094727,53020879709,488957,78773578,435572,39049172395,7796308602
1782718864704,129901,871934054,492891,0,0,4783757896,53184871816,491596,78955505,438027,39170385172,7814947288
1782718864958,130154,875693069,494780,0,0,4796878816,53365219760,493486,79118712,439774,39288950738,7845288410
1782718865210,130406,877838979,496964,0,0,4814928783,53523987200,495670,79280286,441794,39403898822,7868400217
1782718865461,130657,883272875,499347,0,0,4833211758,53701232481,498052,79439145,443896,39532039648,7902304543
1782718865713,130910,884871857,501176,0,0,4849125836,53834203575,499881,79566505,445536,39627863561,7917266686
1782718865967,131163,888431282,503259,0,0,4863679758,54066715019,501964,79740772,447560,39788325663,7955335410
1782718866256,131452,891471658,506547,0,0,4874416119,54318104009,505253,79961724,450632,39977626183,7982270667
1782718866507,131703,894288096,509200,0,0,4880925310,54477956336,507906,80133384,452979,40099918955,8001173695
1782718866760,131957,896870005,510995,0,0,4894376766,54662814825,509700,80280467,454677,40233683560,8028809166
1782718867012,132208,900243631,513157,0,0,4908837165,54888777002,511862,80457604,456719,40394583940,8062267421
1782718867263,132459,903639122,515233,0,0,4940343056,55104401296,513938,80605581,458504,40549920296,8094907628
1782718867514,132710,908125416,517695,0,0,4957107286,55327435684,516400,81087288,460192,40708556807,8132868951
1782718867765,132962,911396123,519840,0,0,4972897812,55552304001,518545,81648909,461775,40878477841,8162732949
1782718868017,133212,914085309,521856,0,0,4986022445,55783612651,520561,82125608,463168,41045504159,8192279290
1782718868269,133465,918726325,523705,0,0,5000683392,56011704654,522410,82256007,464469,41203059077,8224676676
1782718868522,133718,922998100,525932,0,0,5019121106,56235501923,524637,83111272,465782,41363403231,8256159249
1782718868773,133970,926440740,527505,0,0,5038096579,56453783475,526210,83233402,466814,41517080421,8296891017
1782718869026,134222,930608484,529399,0,0,5052478980,56676152454,528104,83363919,468162,41678384207,8326391106
1782718869277,134473,933670033,531180,0,0,5082085472,56894060020,529885,83498078,469521,41835389914,8356143747
1782718869529,134725,937340487,533195,0,0,5095322773,57123781347,531900,83639146,471071,41992008965,8395708718
1782718869781,134978,941321485,535272,0,0,5110000913,57352749849,533977,83773022,472499,42159307829,8421899267
1782718870034,135230,945583324,537193,0,0,5131558897,57566423071,535898,83948499,473874,42315113330,8450575240
1782718870289,135484,950997237,539254,0,0,5149906694,57794514330,537959,84082105,475312,42477833700,8481214276
1782718870540,135736,953924588,541386,0,0,5163671810,58022138041,540091,84204052,476692,42629061096,8516321259
1782718870792,135989,956057232,542974,0,0,5220264331,58209015159,541679,84997523,477659,42757923412,8542842241
1782718871044,136240,958813866,544622,0,0,5232661972,58436809833,543327,85108859,478860,42920763373,8571623675
1782718871295,136490,961579926,546367,0,0,5245942877,58660221741,545072,85224795,480087,43079684774,8608090145
1782718871547,136742,966178097,548282,0,0,5278045618,58867691755,546987,85324588,481147,43221189384,8642958396
1782718871800,136997,969976836,550415,0,0,5293526582,59094120216,549120,85893414,482406,43386139519,8674532195
1782718872053,137249,973677649,552513,0,0,5310650613,59320249868,551218,86030695,483952,43550435723,8705415798
1782718872304,137500,976827047,554709,0,0,5324859136,59547653627,553414,86689676,485416,43717583598,8737439883
1782718872601,137797,979974371,557617,0,0,5333978977,59751721723,556323,86957265,487366,43864165020,8763654700
1782718872994,138190,980741742,558306,0,0,5334077572,59805020586,557012,87004091,487890,43901899709,8770369162
1782718873245,138441,982535476,559860,0,0,5341697846,60003717336,558565,87112301,489050,44047949708,8795786510
1782718873496,138692,986124771,561928,0,0,5357857670,60224959914,560633,87268805,490834,44194139347,8828290058
1782718873749,138945,989366822,563607,0,0,5378633133,60440656205,562312,87410207,492307,44342423453,8861404557
1782718874004,139200,992209442,565435,0,0,5407877139,60646681575,564140,87556979,493935,44484019880,8893951785
1782718874256,139452,996816217,567532,0,0,5442094106,60865613529,566237,88622493,495465,44629913221,8927700999
1782718874507,139703,1001258330,569693,0,0,5454998749,61092054717,568398,88750805,496858,44789516132,8965157241
1782718874760,139957,1005035806,571719,0,0,5468310780,61321912717,570424,88881738,498105,44949389705,9002244392
1782718875010,140206,1007718723,573762,0,0,5482265642,61548660425,572467,89023410,499706,45114419532,9031283219
1782718875261,140457,1011961382,575665,0,0,5495207479,61773020591,574370,89128842,500853,45279102213,9059611372
1782718875512,140708,1015567788,577678,0,0,5504106311,62002425603,576383,89279438,502422,45436903487,9097080204
1782718875764,140961,1020079036,579619,0,0,5517971520,62220179419,578324,89402399,503620,45586966665,9131397264
1782718876015,141211,1022662913,581503,0,0,5539562946,62439741237,580208,89536435,504952,45738593778,9164850333
1782718876266,141462,1026846826,583676,0,0,5550907193,62666265296,582381,89683228,506497,45897105547,9198127469
1782718876518,141714,1028978831,585104,0,0,5581994665,62854442373,583809,89782788,507571,46017571825,9224443082
1782718876775,141972,1031570169,587167,0,0,5600451992,63083254693,585872,89936671,509148,46183531804,9255171841
1782718877030,142226,1035235542,589312,0,0,5613063381,63307453189,588017,90076308,510688,46339564568,9294038435
1782718877283,142479,1038754255,591057,0,0,5628399709,63535361992,589762,90206538,512053,46503482168,9323415124
1782718877535,142731,1042215283,592872,0,0,5661168477,63744515040,591577,90951184,513277,46647229149,9357193978
1782718877786,142982,1045289425,594523,0,0,5674903793,63967971440,593228,91066107,514438,46801032889,9387852851
1782718878036,143232,1047285339,595743,0,0,5675032164,64065570844,594339,91123420,515129,46869049886,9402044779
1782718878302,143498,1047603913,596161,0,0,5706265920,64084120056,594548,91187843,515212,46879753456,9408397529
1782718878553,143749,1048342383,596789,0,0,5706305822,64111515729,594862,91193218,515256,46896903084,9417400075
1782718878984,144180,1048972874,597646,0,0,5706354172,64131431646,595290,91205264,515391,46910405150,9422714167
1782718879248,144444,1049436353,597934,0,0,5729647930,64142335872,595435,91207487,515406,46917962530,9425307635
1782718879500,144696,1049663176,598400,0,0,5747595390,64159880791,595667,91212119,515466,46928957077,9431319456
1782718879753,144950,1054117450,598770,0,0,5775828341,64171387565,595853,91215015,515492,46938359961,9433100216
1782718880040,145236,1054467190,599156,0,0,5775849259,64179548479,596046,91217519,515516,46943353812,9435959283
1782718880295,145491,1054539220,599365,0,0,5775860580,64185415187,596150,91217519,515516,46947867819,9437081149
1782718880580,145776,1054656677,599784,0,0,5775877246,64190925884,596360,91218114,515521,46951265637,9439009119
1782718880833,146029,1054901484,600277,0,0,5775902809,64214472743,596606,91224206,515595,46968627124,9444638783
1782718881107,146303,1057060114,600943,0,0,5775972828,64255913774,597179,91256575,516016,47000245721,9448104930
1782718881359,146555,1059029496,603135,0,0,5776240126,64426017261,599370,91399876,517921,47120264996,9466907348
1782718881613,146810,1060247955,604379,0,0,5823353295,64598508567,600614,91482669,518954,47243092168,9487323344
1782718881869,147065,1063037776,607217,0,0,5830221906,64801023635,603453,91680635,521610,47382339899,9515520107
1782718882135,147331,1064675605,609161,0,0,5861530992,64994804771,605396,91824039,523502,47535049334,9532882656
1782718882386,147581,1067017934,611974,0,0,5885563552,65179409835,608209,92009963,526087,47675251915,9549445472
1782718882668,147865,1070073639,615560,0,0,5899213447,65389963055,611796,92254872,529473,47827009515,9580807032
1782718882935,148131,1079016477,618233,0,0,5934731846,65550580304,614469,92438628,531944,47945330842,9603959452
1782718883208,148404,1081360278,621114,0,0,5940877677,65760465688,617349,92642333,534731,48100071202,9634613074
1782718883463,148659,1084643441,624190,0,0,5963173714,65948622504,620426,92855007,537506,48233797579,9662203495
1782718883714,148911,1086881452,626841,0,0,5980933343,66130343856,623076,93039029,540020,48363484263,9684130398
1782718883968,149164,1089336505,629782,0,0,6008644557,66307427862,626017,93253295,542831,48496234429,9707490184
1782718884248,149444,1092344578,633219,0,0,6021847705,66516168317,629455,93488643,546099,48649681900,9741307427
1782718884499,149695,1095186322,635858,0,0,6030474806,66681466034,632094,93664686,548495,48771820515,9767766528
1782718884750,149947,1098248145,638765,0,0,6051779588,66881054957,635001,93862795,551142,48920899471,9796261847
1782718885002,150198,1104954592,641817,0,0,6062457834,67065887196,638052,94075995,554081,49050442223,9823724940
1782718885253,150449,1109342702,643909,0,0,6084888338,67265692152,640144,94215574,555932,49204701943,9848224075
1782718885504,150700,1114417369,646081,0,0,6098833680,67489092812,642316,94367058,557801,49360375744,9886516509
1782718885756,150952,1117170199,648190,0,0,6112349521,67717683351,644425,95298769,559551,49521878993,9924585023
1782718886008,151203,1129493098,650033,0,0,6124495560,67939790430,646268,95421226,561040,49688538054,9955650621
1782718886260,151456,1133079266,652073,0,0,6142990487,68154300809,648308,95526289,562250,49849029121,9984117082
1782718886511,151707,1135653030,654138,0,0,6166098960,68377516628,650373,95647246,563617,50007514509,10015843943
1782718886764,151961,1139258453,656495,0,0,6189322653,68595893347,652730,95781768,565171,50153178775,10045450668
1782718887016,152212,1141723856,658643,0,0,6221746920,68808066278,654878,95892383,566478,50305135016,10078368635
