ts_unix_ms,cpu_all_pct,cpu0_pct,cpu1_pct,cpu2_pct,cpu3_pct,mem_used_mb,mem_avail_mb
1782838051621,45.2,15.1,13.8,81.7,82.9,1806,1591
1782838052623,45.0,16.0,13.8,81.9,82.5,1807,1590
1782838053625,48.6,16.3,17.0,87.1,87.5,1810,1587
1782838054628,43.5,14.9,10.5,83.1,79.0,1822,1575
1782838055634,43.9,14.9,11.5,82.1,80.6,1829,1568
1782838056642,45.5,15.2,12.6,86.9,81.7,1829,1568
1782838057642,44.1,15.1,12.6,84.3,77.0,1829,1568
1782838058645,46.4,17.4,14.9,84.0,85.7,1828,1569
1782838059647,45.1,16.1,13.8,84.9,80.3,1825,1572
1782838060648,43.8,15.2,14.0,82.7,77.0,1821,1576
1782838061718,34.4,12.9,11.0,68.9,50.8,1761,1636
1782838062747,2.2,8.0,0.0,0.0,1.0,1760,1637
1782838064055,0.4,0.8,0.8,0.0,0.0,1758,1639
1782838065055,8.0,5.1,7.7,8.7,10.9,1780,1617
1782838066072,46.9,21.1,15.1,81.5,80.3,1833,1564
1782838067122,47.7,21.7,7.7,100.0,98.1,1850,1547
1782838068123,56.7,29.2,18.8,92.3,88.3,1848,1549
1782838069127,50.8,24.4,14.8,88.2,93.7,1867,1530
1782838070128,57.4,30.8,15.1,93.5,100.0,1875,1522
1782838071130,57.4,28.9,17.1,92.8,96.2,1900,1497
1782838072131,54.9,23.9,12.5,100.0,98.5,1910,1487
1782838073133,51.8,23.6,15.5,89.4,84.3,1895,1502
1782838074139,54.1,21.7,13.8,91.8,97.5,1893,1504
1782838075140,56.8,23.1,16.1,89.5,98.9,1892,1505
1782838076141,51.8,22.5,17.9,90.7,83.3,1903,1494
1782838077142,49.7,20.7,12.2,88.6,96.9,1901,1497
1782838078145,56.2,23.6,18.6,95.7,89.3,1892,1505
1782838079146,53.1,21.5,10.3,95.2,95.9,1895,1502
1782838080146,55.9,24.7,14.1,91.9,96.2,1894,1504
1782838081148,55.3,21.7,14.3,91.0,97.6,1899,1499
1782838082148,52.0,17.6,14.0,84.3,96.4,1898,1499
1782838083148,48.4,24.7,14.5,75.0,83.3,1900,1497
1782838084149,34.2,13.7,11.5,68.8,55.2,1898,1499
1782838085150,37.2,15.1,13.3,70.7,57.1,1897,1500
1782838086150,27.3,11.8,8.4,55.1,41.9,1897,1500
1782838087151,38.1,18.5,11.6,72.3,60.3,1897,1500
1782838088153,34.3,12.6,6.9,70.7,55.7,1897,1500
1782838089154,45.0,18.1,12.5,83.5,77.8,1898,1499
1782838090302,10.9,4.5,2.9,21.9,15.1,1786,1611
1782838091340,1.2,1.0,1.0,1.9,0.0,1785,1612
1782838092585,0.2,0.8,0.8,0.0,0.0,1784,1613
1782838093589,28.2,18.3,14.9,36.9,43.9,1854,1543
1782838094607,56.9,30.2,15.9,90.5,100.0,1897,1500
1782838095607,59.1,34.5,20.9,86.5,98.8,1901,1496
1782838096609,59.5,32.2,20.5,90.0,97.7,1916,1482
1782838097654,54.4,22.6,10.8,100.0,100.0,1919,1478
1782838098655,55.7,28.3,19.5,93.5,84.5,1911,1487
1782838099656,52.7,25.3,18.4,90.4,85.3,1915,1482
1782838100656,54.0,22.5,15.3,92.0,93.2,1911,1486
1782838101657,55.3,21.3,14.0,95.5,93.7,1905,1492
1782838102659,51.0,19.1,13.8,82.9,92.9,1908,1489
1782838103659,51.2,20.4,11.6,85.7,93.9,1910,1487
1782838104660,55.9,18.7,16.1,92.0,97.7,1909,1488
1782838105661,47.6,17.6,11.6,82.4,89.7,1907,1490
1782838106662,43.2,15.2,13.6,82.7,75.0,1906,1491
1782838107663,26.5,15.5,8.3,50.6,37.7,1907,1490
1782838108663,31.5,17.0,11.9,59.0,46.6,1907,1490
1782838109664,32.5,15.2,10.6,60.0,52.5,1908,1489
1782838110664,35.4,22.8,12.2,62.8,51.8,1908,1489
1782838111665,35.1,20.0,12.6,64.1,55.9,1909,1488
1782838112665,33.6,14.0,9.6,62.5,56.5,1909,1488
1782838113669,35.5,16.3,11.5,65.0,59.7,1910,1487
1782838114671,41.2,17.2,11.4,79.5,70.5,1910,1487
1782838115673,29.9,15.1,8.5,58.7,46.3,1911,1486
1782838116673,27.8,14.0,11.6,56.8,35.0,1912,1486
1782838117676,33.9,15.2,9.8,63.0,55.2,1911,1486
1782838118681,2.6,1.0,1.1,4.1,4.2,1804,1593
1782838119688,0.5,1.0,1.0,0.0,0.0,1804,1593
1782838120698,0.3,0.0,1.0,1.0,0.0,1801,1596
1782838121703,1.5,0.0,1.1,3.0,1.0,1798,1599
