ts_unix_ms,elapsed_ms,reasm_ip_ns,reasm_ip_cnt,reasm_tcp_ns,reasm_tcp_cnt,lockwait_ns,parse_ns,parse_cnt,dump_ns,dump_cnt,sip_parse_ns,sip_group_ns,sip_pkt_ns,sip_pkt_cnt,rtp_pkt_ns,rtp_pkt_cnt
1782835345973,82223,1566441608,4190148,0,0,1026315154,14676998894,2160061,87118148,2156373,7594389810,2643703787,9480213021,126117,4642305127,2030256
1782835346224,82474,1573309930,4218034,0,0,1026686380,14861748623,2174499,88485837,2170713,7707952426,2664477241,9601779124,127008,4701470624,2043705
1782835346474,82724,1579508029,4243558,0,0,1051998021,15017340859,2187789,88742543,2183968,7782719617,2702748502,9718901086,128029,4738814716,2055939
1782835346725,82976,1598070444,4273254,0,0,1054030342,15145496036,2203065,89026178,2199195,7841902286,2713401179,9806836941,128835,4777278739,2070360
1782835346990,83240,1612585371,4296946,0,0,1062796771,15311552409,2215314,89249358,2211356,7899067452,2738531351,9911750178,129545,4827221286,2081811
1782835347246,83496,1625593899,4323614,0,0,1070869250,15477338563,2229058,89499199,2224951,7981525951,2772760345,9985752033,130201,4893788665,2094750
1782835347502,83752,1633677968,4351790,0,0,1073528660,15633796834,2243502,89779011,2239328,8089663607,2783570910,10072384917,130848,4959890430,2108480
1782835347755,84005,1656669980,4380726,0,0,1088689506,15738317622,2258477,90101165,2254221,8143066242,2799146055,10127570671,131772,5000063990,2122449
1782835348006,84256,1660053530,4408923,0,0,1102552472,15774204694,2273011,90374824,2268716,8159769785,2804873602,10149572998,132604,5012732938,2136112
1782835348257,84507,1666839108,4431224,0,0,1102861691,15852086226,2284528,90624224,2280190,8187077106,2808795610,10208200346,133294,5028173647,2146896
1782835348508,84758,1670479993,4462085,0,0,1139833847,15907755741,2300446,90920746,2296107,8207644759,2817305216,10239883750,134265,5051568182,2161842
1782835348759,85009,1674035150,4485329,0,0,1164619872,16041268862,2312431,91156002,2308058,8262767619,2882366669,10355864059,134954,5067998167,2173104
1782835349012,85262,1681564737,4513664,0,0,1169977960,16136595016,2327013,91444445,2322588,8297719602,2895339763,10418264291,135729,5098108061,2186859
1782835349373,85623,1682709310,4522409,0,0,1170110022,16245891792,2331544,91536695,2326997,8324564627,2896999380,10427033660,135923,5121916327,2191074
1782835349683,85934,1682709310,4522409,0,0,1170110022,16245891792,2331544,91536695,2326997,8324564627,2896999380,10427033660,135923,5121916327,2191074
1782835349946,86196,1682751219,4522501,0,0,1170114707,16281963104,2331611,91538136,2327023,8324789188,2897059084,10427165832,135930,5121963212,2191093
1782835350208,86458,1682751219,4522501,0,0,1170114707,16281963104,2331611,91538136,2327023,8324789188,2897059084,10427165832,135930,5121963212,2191093
1782835350468,86718,1682751219,4522501,0,0,1170114707,16281963104,2331611,91538136,2327023,8324789188,2897059084,10427165832,135930,5121963212,2191093
1782835350802,87052,1682755522,4522502,0,0,1170115050,16281963104,2331611,91538136,2327023,8324839869,2897059084,10427165832,135930,5121963212,2191093
1782835351131,87381,1682761354,4522515,0,0,1170115508,16282925993,2331618,91538905,2327030,8325577288,2897208832,10428127815,135937,5121963212,2191093
1782835351390,87640,1682761354,4522515,0,0,1170115508,16282925993,2331618,91538905,2327030,8325577288,2897208832,10428127815,135937,5121963212,2191093
1782835351729,87980,1682761354,4522515,0,0,1170115508,16282925993,2331618,91538905,2327030,8325577288,2897208832,10428127815,135937,5121963212,2191093
1782835352134,88384,1682761354,4522515,0,0,1170115508,16282925993,2331618,91538905,2327030,8325577288,2897208832,10428127815,135937,5121963212,2191093
1782835352384,88634,1682948779,4523525,0,0,1170134591,16291289026,2332300,91550866,2327712,8329611413,2898036876,10436210648,136291,5122220709,2191421
1782835352635,88886,1684518005,4531116,0,0,1170262164,16334440136,2336624,91631318,2332036,8350762552,2903535321,10475123464,137348,5126306053,2194688
1782835352886,89136,1688326113,4545081,0,0,1170628279,16389071379,2344111,91775020,2339523,8379047009,2910463789,10521547748,138356,5134207149,2201167
1782835353137,89387,1694086801,4564741,0,0,1171862857,16454768248,2354434,92251013,2349846,8413951234,2917978778,10573756377,139340,5146996623,2210506
1782835353389,89639,1700173124,4590882,0,0,1177107629,16569935493,2367992,92516856,2363404,8480510365,2932557720,10661221045,140318,5173751511,2223086
1782835353647,89898,1704967951,4615649,0,0,1177635317,16782172520,2380790,92755794,2376159,8563839222,2973407739,10808876847,141094,5237104186,2235065
1782835353899,90149,1708850951,4642672,0,0,1191458692,16937109659,2394592,94644943,2389832,8628446991,3007475663,10902905635,141543,5278354286,2248289
1782835354183,90433,1711574810,4659877,0,0,1191661632,17122291121,2403353,94795996,2398394,8686810115,3063602762,10953994929,141657,5380236894,2256737
1782835354460,90710,1712759516,4667752,0,0,1191751635,17130519091,2407292,94865415,2402333,8688382172,3063602762,10953994929,141657,5388304731,2260676
1782835354711,90962,1713142733,4669976,0,0,1191777276,17137454895,2408403,94884753,2403444,8688834608,3063602762,10953994929,141657,5395195829,2261787
1782835354968,91218,1722055823,4693332,0,0,1197888510,17325314985,2420658,97017168,2415612,8772076052,3109706612,11054753917,142723,5478941962,2272889
1782835355218,91468,1734059119,4711375,0,0,1202443400,17548416427,2430407,97422982,2425295,8875300665,3152562024,11230588124,144110,5514399159,2281185
1782835355471,91721,1743443054,4731667,0,0,1206725783,17755297382,2441438,98388209,2436221,8967437397,3208214131,11405716505,145768,5539283661,2290453
1782835355721,91972,1751105195,4751305,0,0,1207018958,17972078948,2451976,98584601,2446536,9052647001,3246148822,11552516925,146974,5585127172,2299562
1782835355974,92224,1756753359,4769210,0,0,1209846378,18178468261,2461512,98758631,2455882,9170532047,3288624851,11716110996,147943,5618625467,2307939
1782835356224,92474,1762557745,4786120,0,0,1261510130,18392023297,2470305,98919190,2464527,9279435302,3301140247,11894620467,148467,5646888189,2316060
1782835356475,92725,1778514684,4811276,0,0,1275516954,18536864606,2483247,99245124,2477467,9329069247,3320640714,11968936584,149191,5706164391,2328276
1782835356727,92978,1802894228,4833670,0,0,1306863130,18708155272,2494821,99455675,2488918,9405944924,3356558361,12054110153,149821,5761689271,2339097
1782835357003,93253,1819949187,4863375,0,0,1319042303,18787017555,2509838,99737487,2503903,9463496921,3360145308,12106425956,150114,5784430941,2353789
1782835357253,93503,1862181147,4887766,0,0,1327444361,18946687313,2522313,99974106,2516213,9543785499,3379038284,12152778955,150502,5843195944,2365711
1782835357503,93753,1890155267,4913103,0,0,1343612696,19108854541,2535413,102273866,2529199,9631325869,3412321628,12249591639,151249,5899419341,2377950
1782835357754,94004,1900114728,4937705,0,0,1350639924,19277043321,2548446,102515014,2541988,9718224150,3448099034,12370847474,152472,5936744202,2389516
1782835358005,94255,1909224350,4960706,0,0,1362022986,19469039128,2560896,104008587,2554233,9818161054,3485364582,12520622877,154164,5969734813,2400069
1782835358256,94506,1919849502,4984121,0,0,1373957731,19634041849,2573385,105095299,2566569,9902792071,3521964621,12656989740,155574,5984833329,2410995
1782835358507,94757,1928269639,5012962,0,0,1382802589,19726753128,2588489,105372837,2581630,9951041743,3536825906,12721387622,156899,6011495966,2424731
1782835358758,95008,1937088604,5038989,0,0,1389698908,19783530541,2601984,105883195,2594971,9980367152,3543883563,12752499265,157706,6034338832,2437265
1782835359008,95258,1944381447,5066294,0,0,1390058223,19832514857,2616008,107954592,2608941,10005976031,3554178461,12787448446,158397,6046873353,2450544
1782835359267,95517,1954346504,5091118,0,0,1425815022,19907647692,2628802,109145220,2621656,10059819208,3562524551,12845455926,159078,6059793577,2462578
1782835359541,95791,1961517027,5121875,0,0,1426213913,20015861783,2644463,109446572,2637271,10108575164,3570242652,12893609779,159593,6118177770,2477678
1782835359800,96050,1965040523,5145306,0,0,1436049740,20063689110,2656519,109926662,2649259,10136901576,3575398201,12926586657,160205,6131563309,2489054
1782835360053,96303,1972458427,5173804,0,0,1440454296,20151728147,2671191,110198589,2663905,10177455002,3596978706,12983312238,161023,6149990974,2502882
1782835360311,96561,1978371877,5197990,0,0,1461403303,20223243229,2683916,110438094,2676629,10215726400,3609476914,13035410685,162290,6168883039,2514339
1782835360563,96813,1984835919,5221482,0,0,1472363821,20320102991,2696253,110671304,2688966,10270612331,3629335490,13118253127,163471,6182436868,2525495
1782835360813,97063,1996785498,5247795,0,0,1479726813,20533855105,2709939,110926854,2702639,10408414899,3670812987,13293241792,164513,6219659651,2538126
1782835361065,97315,2016364323,5276198,0,0,1487147474,20701625911,2724553,113871684,2717244,10487728569,3701259099,13411500222,165330,6266767557,2551914
1782835361316,97566,2022337289,5302662,0,0,1487519708,20771507604,2738195,114132981,2730823,10519612011,3724424651,13465396020,166086,6280299642,2564737
1782835361566,97816,2025858036,5329582,0,0,1493930233,20845226784,2752031,114404519,2744631,10559326614,3747771936,13519206796,166810,6296577354,2577821
1782835361818,98068,2031533313,5355926,0,0,1494283480,20930773510,2765676,119399409,2758201,10609493974,3759976577,13583168746,167680,6316538614,2590521
1782835362085,98335,2038864089,5383184,0,0,1498892247,20981707147,2779452,119682835,2771959,10633672192,3766363201,13604516576,167958,6342621507,2604001
1782835362340,98590,2059456042,5402424,0,0,1503668004,21148151561,2789360,123636256,2781853,10744885712,3787989155,13687045617,168517,6425645120,2613336
1782835362594,98845,2069092752,5424739,0,0,1510438096,21327983052,2801188,123913136,2793610,10850194502,3817152879,13830030272,169784,6445169394,2623826
1782835362844,99094,2078355506,5448640,0,0,1524292357,21459876436,2813849,124465676,2806267,10918284795,3849056060,13936424619,171200,6470022514,2635067
1782835363095,99345,2105832708,5474036,0,0,1537889752,21563661548,2827094,124735629,2819506,10968544974,3875369176,14012124128,172288,6497470789,2647218
1782835363346,99596,2111543834,5499146,0,0,1538441201,21685739053,2839983,125059164,2832393,11033499827,3898406815,14095884905,172954,6534971668,2659439
1782835363598,99849,2129017460,5525876,0,0,1548530523,21766739777,2853749,125327133,2846159,11083332177,3911961003,14155368677,173754,6555956235,2672405
1782835363853,100103,2134551025,5550380,0,0,1555637742,21884499829,2866348,125591027,2858754,11123812339,3929022214,14222138396,174444,6606348833,2684310
1782835364104,100354,2139932856,5575797,0,0,1562776257,21979809176,2879283,127477009,2871683,11175676769,3954066017,14282085222,174893,6640051187,2696790
1782835364354,100604,2146769292,5600609,0,0,1569098213,22012399844,2891741,127871777,2884141,11188423402,3955004783,14286429143,174996,6666500963,2709145
1782835364605,100856,2162345279,5623780,0,0,1572077018,22158069484,2903713,128290097,2896079,11257340298,3972449271,14382927351,175736,6702637669,2720343
1782835364865,101115,2180769458,5647177,0,0,1593441372,22307328212,2916045,128681887,2908360,11333803179,3989834422,14502696854,176946,6729810522,2731414
1782835365116,101366,2189195573,5670953,0,0,1601993501,22442275311,2928518,128926820,2920833,11410043711,4012957518,14606877679,178115,6759849098,2742718
1782835365367,101617,2195782938,5695679,0,0,1607520682,22520022246,2941351,129175355,2933666,11450547861,4032684253,14667786972,179056,6776211595,2754610
1782835365617,101868,2203088244,5720895,0,0,1619398969,22592926414,2954379,129427586,2946676,11484891340,4047288218,14718160192,179879,6797784020,2766797
1782835365868,102118,2207428714,5745530,0,0,1624771022,22668749118,2967035,132155174,2959332,11521938507,4064199293,14765258183,180555,6824726353,2778777
1782835366119,102369,2215271761,5769813,0,0,1626580008,22721590142,2979370,132398419,2971663,11553602088,4068113853,14797335842,180938,6844281094,2790725
1782835366371,102621,2222409011,5793863,0,0,1629251935,22759707353,2991457,132873717,2983750,11572335872,4072603049,14808379220,181063,6870243458,2802687
1782835366623,102874,2231965445,5818816,0,0,1632451181,22863527351,3004354,133914613,2996427,11622137178,4090385749,14855909668,181685,6913984249,2814742
1782835366873,103123,2242516399,5843111,0,0,1637527775,22968633960,3017072,135915338,3009095,11673639027,4108089984,14928622651,182772,6942630035,2826323
1782835367126,103376,2255370128,5861999,0,0,1648177582,23130575114,3027019,136112707,3019029,11742960452,4135428031,15066780918,183766,6965843958,2835263
1782835367377,103627,2262264269,5885230,0,0,1655637205,23249337349,3038990,136348224,3030976,11792834397,4162266891,15152818168,184450,6997703898,2846526
1782835367628,103879,2266900311,5910865,0,0,1658898136,23353172749,3052306,136626993,3044272,11839172577,4184712778,15213793958,185429,7039656457,2858843
1782835367878,104128,2270269443,5935171,0,0,1663553769,23405499955,3064797,136860198,3056752,11862798467,4192269323,15245292973,186094,7059690366,2870658
1782835368129,104379,2275202389,5959805,0,0,1663876678,23439728337,3077299,137098582,3069246,11883651337,4195649509,15264011004,186454,7074512507,2882792
1782835368380,104630,2280119872,5983784,0,0,1664288454,23456642084,3089344,137460794,3081291,11895280323,4196379565,15267502467,186566,7087500767,2894725
1782835368632,104883,2284288598,6007564,0,0,1669049149,23491830989,3101506,137912910,3093415,11915823030,4202333995,15290349736,187071,7098552199,2906344
1782835368891,105141,2288198443,6032653,0,0,1674330816,23550367381,3114610,138160053,3106501,11947449803,4216917968,15335370727,188172,7111127078,2918329
1782835369142,105392,2296091020,6056171,0,0,1686135469,23635299817,3127024,138395013,3118843,11993289107,4231469403,15396985782,189411,7132818785,2929432
1782835369392,105642,2307080056,6080491,0,0,1697099332,23766814006,3139601,139368528,3131410,12039999298,4254996418,15491962342,190234,7168099472,2941176
1782835369643,105894,2321476121,6105163,0,0,1699777858,23913616780,3152477,139729132,3144248,12112302162,4278313584,15603868466,191273,7201058355,2952975
1782835369893,106143,2326979537,6128339,0,0,1704697506,24017270383,3164368,140234700,3156139,12164318143,4290337546,15685930264,191882,7221883312,2964257
1782835370144,106394,2339898580,6153573,0,0,1705104942,24080519552,3177230,140483708,3169001,12196441677,4296706076,15725393010,192371,7244671194,2976630
1782835370394,106644,2349617230,6177528,0,0,1708222583,24131769875,3189272,140902327,3181028,12217743675,4299088915,15750903300,192487,7269375088,2988541
1782835370644,106895,2355995613,6202165,0,0,1715160012,24198783841,3201947,141654522,3193470,12254346868,4307105524,15782199598,192967,7296772493,3000503
1782835370897,107147,2363379375,6226551,0,0,1721365636,24294998150,3214592,141908841,3206087,12307841275,4321512007,15846510751,193844,7325927722,3012243
1782835371148,107398,2378486734,6250227,0,0,1721850209,24411274860,3226976,142154722,3218471,12354936927,4335662294,15928629786,194935,7359619965,3023536
1782835371399,107649,2387348174,6272710,0,0,1726879058,24507260773,3238765,142390906,3230250,12394668384,4358061218,16005695523,196020,7377895742,3034230
1782835371653,107904,2399687789,6295083,0,0,1736143766,24581480236,3250524,142642941,3241989,12435657816,4368859829,16063736154,197146,7391345468,3044843
1782835371903,108153,2403198427,6319449,0,0,1741743299,24625077647,3263113,142904150,3254528,12456544472,4375622535,16094913476,197906,7402172671,3056622
1782835372155,108405,2408102751,6343587,0,0,1747907999,24671615990,3275436,143516933,3266843,12478194960,4380435243,16123635613,198407,7418846107,3068436
1782835372405,108655,2412862124,6366740,0,0,1752015557,24704086576,3287066,144763405,3278458,12493279908,4383484152,16137023136,198498,7436964795,3079960
1782835372655,108906,2418818333,6390469,0,0,1754537607,24765798479,3299193,145003634,3290537,12527585747,4392525409,16175573425,198976,7454140449,3091561
1782835372905,109155,2425883524,6414207,0,0,1769194411,24896085385,3311488,146583864,3302782,12598948799,4418701234,16265018556,199776,7486729419,3103006
1782835373157,109407,2433119426,6438586,0,0,1771982720,24998360607,3324083,147206676,3315377,12659293432,4435217131,16347585388,200588,7505742110,3114789
1782835373410,109660,2436509818,6460328,0,0,1790793421,25112788447,3335480,147427820,3326742,12687176737,4466247760,16435604686,201607,7531154135,3125135
1782835373660,109911,2441153179,6483723,0,0,1791654479,25178865516,3347729,147655932,3338953,12720526739,4477228551,16485788217,202669,7545052945,3136284
1782835373911,110161,2445220215,6507339,0,0,1796236695,25233430424,3359955,147891553,3351179,12747888844,4485217197,16526809836,203508,7558098987,3147671
1782835374161,110411,2451032203,6530221,0,0,1796546766,25317055669,3371668,148346660,3362874,12778316282,4490579143,16584120881,204033,7581602452,3158841
1782835374412,110662,2458702328,6553239,0,0,1797057317,25349750044,3383235,148685510,3374406,12793179151,4493506855,16591202252,204115,7603482075,3170291
1782835374664,110915,2464832466,6576886,0,0,1800354563,25425466169,3395411,148930144,3386351,12834700860,4501137595,16632367860,204589,7628815402,3181762
1782835374915,111165,2471213602,6600295,0,0,1805091701,25500368476,3407510,149339406,3398414,12876421026,4516210786,16678713411,205337,7655156178,3193077
1782835375167,111417,2482185039,6623833,0,0,1814236673,25590702234,3419698,149590339,3410600,12922023882,4529206684,16738456278,206175,7684213626,3204425
1782835375417,111667,2490729980,6645542,0,0,1829996334,25697922028,3430953,150354187,3421813,12980981471,4549428024,16818883075,206937,7707267436,3214876
1782835375669,111920,2501023372,6670289,0,0,1836036967,25796172411,3443939,150601532,3434779,13026627250,4565835109,16885069263,208141,7737944444,3226638
1782835375920,112170,2506164104,6694300,0,0,1836396654,25863925717,3456434,150849738,3447224,13057856344,4571324179,16926456325,209069,7761654479,3238155
1782835376171,112421,2509654060,6717617,0,0,1836698568,25905338268,3468351,151071804,3459133,13075898676,4574208402,16955114492,209577,7773494668,3249556
1782835376423,112673,2516752482,6740767,0,0,1840720784,25931662843,3479980,151806019,3470720,13090828680,4575408619,16959517598,209644,7791912633,3261076
1782835376674,112925,2521828140,6764087,0,0,1846052931,25992264249,3491900,152980514,3482586,13123085403,4583542981,16995218391,210110,7813442295,3272476
1782835376925,113175,2534172663,6787618,0,0,1846554434,26074135400,3504051,154161120,3494691,13164530422,4597343862,17055166898,210834,7831810015,3283857
1782835377175,113425,2541525046,6810847,0,0,1847243186,26146677677,3516076,154416333,3506716,13202035923,4607423203,17108911062,211656,7850124535,3295060
1782835377467,113717,2544656047,6823917,0,0,1849689199,26175431608,3522696,155425014,3513336,13218854449,4610597609,17123001885,211826,7864530242,3301510
1782835377724,113975,2544656047,6823917,0,0,1849689199,26175431608,3522696,155425014,3513336,13218854449,4610597609,17123001885,211826,7864530242,3301510
1782835377998,114248,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835378249,114499,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835378527,114777,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835378885,115135,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835379144,115394,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835379409,115659,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835379667,115918,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835379919,116169,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835380355,116605,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835380864,117114,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
1782835381145,117395,2544671621,6824024,0,0,1849690669,26175486287,3522749,155426260,3513389,13218885479,4610597609,17123001885,211826,7864582823,3301563
