ts_unix_ms,elapsed_ms,reasm_ip_ns,reasm_ip_cnt,reasm_tcp_ns,reasm_tcp_cnt,lockwait_ns,parse_ns,parse_cnt,dump_ns,dump_cnt,sip_parse_ns,sip_group_ns,sip_pkt_ns,sip_pkt_cnt,rtp_pkt_ns,rtp_pkt_cnt
1782839577193,5372,4449702,9429,0,0,129341,23732261,4977,1173250,4977,14863943,684271,12591459,524,8893568,4453
1782839577443,5622,6225725,13094,0,0,177239,31719466,6857,1544027,6857,19327091,788888,15612890,620,12856612,6237
1782839577693,5873,7668075,17584,0,0,232805,39639886,9154,1909447,9154,23776605,906075,18883513,724,16757601,8430
1782839577943,6122,9757195,22421,0,0,293878,46883999,11625,2484793,11625,27828620,1026420,21287634,828,20784820,10797
1782839578194,6373,11475357,27719,0,0,357313,54984080,14352,2932937,14352,32470214,1227188,24432031,984,24865370,13368
1782839578444,6623,13724763,32609,0,0,420465,64509253,16869,3418828,16869,37415392,1487598,27640559,1128,29851522,15741
1782839578695,6875,16937172,37907,0,0,591247,74763577,19596,4244804,19596,43437135,1744264,31401879,1284,35336428,18312
1782839578946,7125,19101816,42997,0,0,718377,85125156,22213,4870578,22213,49144791,2062466,35343331,1428,40538475,20785
1782839579196,7375,21629761,48295,0,0,790863,95801466,24940,5320673,24940,55282432,2346033,39404905,1584,46087714,23356
1782839579446,7625,24626627,53501,0,0,862915,107139284,27618,5925720,27618,61737698,2621735,43680423,1734,51929312,25884
1782839579697,7877,27267921,58485,0,0,933515,118344902,30185,6866843,30185,68384813,2916055,47796766,1884,57787561,28301
1782839579947,8126,29289931,63600,0,0,998616,128212958,32814,7376275,32814,73984821,3205546,51651972,2028,62810230,30786
1782839580197,8376,31533676,68897,0,0,1243891,140311289,35541,7899444,35541,81406072,3588509,57130550,2184,68433952,33357
1782839580448,8627,34074317,74135,0,0,1399192,151237588,38236,8599684,38236,87724550,4159095,61722728,2338,73668972,35898
1782839580698,8878,36575500,79086,0,0,1466751,163012289,40785,9375152,40785,94236916,4401512,65942653,2484,79767594,38301
1782839580948,9127,38731741,84253,0,0,1532091,173274688,43444,10019496,43444,100210462,4796568,70482376,2634,84489487,40810
1782839581198,9377,40838742,89499,0,0,1597152,182412926,46142,10524779,46142,105323600,5059321,74181509,2784,88985193,43358
1782839581448,9628,43821216,94741,0,0,1671033,195338734,48839,11372162,48839,112495650,5510922,78991350,2938,95720498,45901
1782839581699,9879,46247079,99686,0,0,1889019,208710196,51385,12053823,51385,119274082,6014473,83824048,3084,102705232,48301
1782839581949,10128,48126029,105175,0,0,1956675,218317004,54208,12581894,54208,124671836,6382954,87834842,3240,107339364,50968
1782839582199,10378,50709936,110097,0,0,2043111,229160694,56741,13284498,56741,130861996,6736501,92008969,3384,113049524,53357
1782839582450,10629,53063125,115395,0,0,2114545,239868546,59468,13744344,59468,137003135,7031819,96305562,3540,118369626,55928
1782839582700,10880,55181363,120285,0,0,2178238,248995119,61985,14271579,61985,141896832,7402526,99836754,3684,122907082,58301
1782839582951,11130,58157907,125805,0,0,2250610,259974920,64823,14734944,64823,148329391,7790657,104411084,3840,128110208,60983
1782839583201,11380,60166515,130695,0,0,2315544,269999626,67340,15285530,67340,154032045,8162521,108114120,3984,133358169,63356
1782839583452,11631,65313064,135994,0,0,2642451,288953127,70068,16014266,70068,164379807,8700429,115866468,4140,142485080,65928
1782839583703,11883,69721005,140887,0,0,2776437,310965716,72585,16624764,72585,176706265,9581176,125879935,4282,152027488,68303
1782839583954,12133,72080004,146408,0,0,2853408,322997602,75424,17383522,75424,183974538,10060401,131434909,4440,157456693,70984
1782839584204,12383,75292242,151298,0,0,2947975,338118935,77941,17955846,77941,192719217,10595849,137745428,4584,165166197,73357
1782839584455,12634,80166410,156595,0,0,3454747,357950000,80668,18881078,80668,204367581,11391562,145400647,4740,175949764,75928
1782839584705,12885,84807661,161562,0,0,4300574,378611373,83222,19483100,83222,216624513,11816764,153488696,4883,186670264,78339
1782839584955,13135,91289758,167004,0,0,4523615,401780478,86023,20260520,86023,230056992,12973490,163140656,5041,197827430,80982
1782839585206,13385,94148071,171895,0,0,4632554,416033742,88540,21124341,88540,238044952,13633825,168464443,5184,205435793,83356
1782839585457,13636,99432691,177193,0,0,4839713,435598965,91267,21766367,91267,249736275,14244215,176756188,5340,215282901,85927
1782839585707,13887,104489724,182492,0,0,4959205,457332560,93994,22666516,93994,260900303,15654537,185559738,5495,226236089,88499
1782839585957,14136,106929609,187608,0,0,5033677,468203428,96624,23303961,96624,267236481,16217686,190564266,5640,230953906,90984
1782839586207,14386,110123206,192500,0,0,5270079,481672182,99142,23826247,99142,274971934,16680169,196727597,5784,237158849,93358
1782839586458,14637,112245093,197795,0,0,5338582,492396423,101868,24525097,101868,281344574,17190730,200560767,5940,243048848,95928
1782839586708,14888,116153950,203094,0,0,5542420,508666040,104594,25969703,104594,290675459,17800325,207478524,6094,250676783,98500
1782839586959,15138,119018881,208204,0,0,5678972,521742393,107222,26569738,107222,298239873,18310697,212634721,6240,257382449,100982
1782839587209,15389,123101326,213502,0,0,5848921,537562881,109949,28042463,109949,307410924,19044566,219429192,6396,264891204,103553
1782839587460,15639,127177853,218392,0,0,6016673,557706288,112466,29188926,112466,318913550,20069486,228071972,6540,274735936,105926
1782839587710,15891,135718374,223690,0,0,7317081,581929959,115192,30584686,115192,332552649,21154564,237575164,6694,287582573,108498
1782839587961,16140,140358225,228806,0,0,8599192,598625687,117823,31314030,117823,341910606,22142360,245326041,6840,295121499,110983
1782839588211,16390,145735971,234103,0,0,8900869,617575259,120550,32101520,120550,352411785,23189150,253650228,6996,303889501,113554
1782839588462,16641,152736895,238992,0,0,9400764,640278484,123066,32798680,123066,365301159,23790286,263015728,7140,314948347,115926
1782839588713,16893,158403489,244291,0,0,9642791,662124765,125792,34188277,125792,378001554,24264046,271102784,7293,326390288,118499
1782839588963,17142,162620172,249405,0,0,9767522,683343532,128423,34770629,128423,390965467,24997818,281438251,7440,335468394,120983
1782839589213,17392,168989722,254702,0,0,10184780,707259278,131149,35582156,131149,405111812,25997528,292109715,7596,346133058,123553
1782839589464,17643,172264450,259591,0,0,10262277,719136999,133666,36159254,133666,412482079,26386913,296617814,7740,352298845,125926
1782839589716,17896,176579268,264890,0,0,10380272,736093371,136391,36717708,136391,421853354,26856636,302869235,7892,360663092,128499
1782839589966,18145,179433395,270004,0,0,10483723,749962668,139022,37314384,139022,430343339,27532969,309597694,8040,366769492,130982
1782839590217,18396,182748802,275302,0,0,12209327,764814457,141749,37818045,141749,440149116,28078114,316854998,8196,373203280,133553
1782839590467,18646,186818259,280218,0,0,12366443,782157098,144279,38417728,144279,449810074,28470288,322616468,8340,383316215,135939
1782839590718,18898,191996436,285489,0,0,12530754,809016247,146991,40228017,146991,464938235,29437609,333708206,8493,396060610,138498
1782839590968,19147,197704177,290604,0,0,12664947,827161459,149622,41313015,149622,475995447,29945898,341184978,8640,404990908,140982
1782839591219,19398,202536771,295902,0,0,12797016,845722044,152349,42562668,152349,486924166,30671516,348182538,8796,414852969,143553
1782839591469,19648,207330820,301198,0,0,12929518,864349879,155076,43417889,155076,498031361,31543734,356483588,8952,423172882,146124
1782839591719,19900,210781240,306089,0,0,13927651,880443396,157591,44070026,157591,508426293,32033837,363298702,9093,431021830,148498
1782839591970,20149,214840114,311341,0,0,14104851,898677040,160294,45550193,160294,518631745,33024210,371324997,9246,439452189,151048
1782839592220,20399,219240732,316504,0,0,15677262,918639438,162950,46708413,162950,529732748,33797851,379062740,9396,449754734,153554
1782839592472,20651,223219395,321800,0,0,17139100,937464536,165676,47395781,165676,540848245,34720456,387398169,9552,458435327,156124
1782839592723,20903,227558229,326691,0,0,17266130,957722139,168193,48197902,168193,553067208,35220894,395776723,9693,468822895,158500
1782839592973,21152,230465821,332214,0,0,17372757,972594207,171033,48749391,171033,562099025,35754192,402638452,9852,475636907,161181
1782839593224,21403,233852390,337103,0,0,17456642,984724980,173550,49309358,173550,569466858,36241436,407639262,9996,481887507,163554
1782839593474,21653,237250978,342400,0,0,17557117,1002962026,176276,50329049,176276,580118669,36768973,415656195,10152,490509436,166124
1782839593725,21905,243594012,347698,0,0,17680421,1024807528,179001,51247785,179001,592962729,37673253,425441152,10304,500665998,168697
1782839593975,22154,247490169,352814,0,0,17851031,1041963254,181633,51794913,181633,603084821,38524644,434150515,10452,507909929,171181
1782839594226,22405,251703083,357703,0,0,17962432,1054359952,184150,52864234,184150,610083572,39135207,439570875,10596,513623130,173554
1782839594476,22655,256199826,363001,0,0,18097111,1074523055,186877,54344138,186877,622037751,39831859,448571963,10752,522895958,176125
1782839594726,22906,263507916,368146,0,0,20505452,1100409905,189522,55529278,189522,637457929,40928249,459953479,10899,535357242,178623
1782839594977,23156,268776749,373411,0,0,21921135,1121321948,192232,56538785,192232,648107406,42624001,469383880,11052,543935234,181180
1782839595227,23406,272967237,378301,0,0,22021095,1137223761,194749,57138299,194749,656628830,43555189,476358691,11196,550821020,183553
1782839595478,23657,279423814,383598,0,0,22197957,1156847753,197475,58267718,197475,668275875,44591163,484703240,11352,559964643,186123
1782839595728,23908,285735116,388896,0,0,22373131,1182807470,200200,58932623,200200,683654032,45513202,495660474,11504,571786710,188696
1782839595979,24158,289114492,394014,0,0,22480273,1198827348,202833,59453133,202833,692797900,46275288,503039063,11652,579173588,191181
1782839596229,24408,295513087,398965,0,0,22631515,1218496591,205380,61018249,205380,703900734,47327450,511622996,11796,588523720,193584
1782839596479,24658,301407960,404201,0,0,22765934,1239783939,208077,62168811,208077,715223657,47905938,519252418,11952,600366707,196125
1782839596730,24910,310704246,409500,0,0,23288767,1267665068,210802,63072201,210802,732207779,49519887,532365343,12104,612980655,198698
1782839596981,25160,315871684,414610,0,0,23418171,1287793562,213431,64216303,213431,742054764,50542226,540126163,12252,622828920,201179
1782839597232,25411,319955395,419907,0,0,23561931,1304833742,216158,65432368,216158,751117640,51739286,547311233,12408,631142235,203750
1782839597483,25662,323652203,424798,0,0,24429503,1321037943,218675,66231563,218675,760426792,52584949,554341939,12550,638838207,206125
1782839597734,25915,330112778,430096,0,0,24594202,1345114629,221399,67031715,221399,773237070,54017330,563989987,12702,650561279,208697
1782839597985,26164,333877378,435214,0,0,24727608,1365940343,224033,68317715,224033,785432832,55326437,573418731,12852,660567588,211181
1782839598235,26414,339115730,440511,0,0,24880553,1386374989,226760,69024295,226760,796902586,56182208,581372948,13008,670948337,213752
1782839598486,26665,343559576,445400,0,0,25110338,1402193615,229276,69684921,229276,805942089,57134290,587845399,13152,678628309,216124
1782839598737,26917,349260413,450698,0,0,25413564,1426706210,232000,70436938,232000,819425849,58414897,597648770,13302,691060617,218698
1782839598987,27166,352919866,455810,0,0,25906019,1441783706,234631,70976784,234631,828619136,59092015,604941981,13452,697591761,221179
1782839599238,27417,356735854,461107,0,0,26307352,1456621479,237358,71876712,237358,837277435,60044598,611570978,13608,704568292,223750
1782839599489,27668,361987124,466405,0,0,26450369,1477063972,240085,73668646,240085,847886645,61050135,619059587,13764,715028766,226321
1782839599739,27919,368399852,471296,0,0,28516548,1504004357,242600,74829168,242600,863147858,62302166,630732304,13903,726708848,228697
1782839599990,28169,373175123,476438,0,0,28644156,1523247903,245245,76208013,245245,874377240,63157918,640181476,14053,734969418,231192
1782839600241,28420,379580918,481709,0,0,28786927,1547555221,247959,77596340,247959,887731460,64560173,650162556,14208,746439997,233751
1782839600491,28670,385802045,487006,0,0,28930643,1571912809,250686,79071975,250686,901072558,66471094,661725656,14364,757628923,236322
1782839600743,28923,391937868,491899,0,0,29064676,1598094239,253202,79909510,253202,914775486,67474422,671374659,14506,771594701,238696
1782839600998,29177,395639400,494977,0,0,30794159,1610120117,254785,80472017,254785,922315721,67918264,676079171,14592,778093330,240193
1782839601374,29553,395639400,494977,0,0,30794159,1610120117,254785,80472017,254785,922315721,67918264,676079171,14592,778093330,240193
1782839602262,30441,395713275,495186,0,0,30796918,1610473715,254892,80490106,254892,922514848,67942348,676242809,14598,778246676,240294
1782839603637,31817,395713275,495186,0,0,30796918,1610473715,254892,80490106,254892,922514848,67942348,676242809,14598,778246676,240294
1782839603941,32120,395713275,495186,0,0,30796918,1610473715,254892,80490106,254892,922514848,67942348,676242809,14598,778246676,240294
1782839604191,32370,396469270,496264,0,0,30818162,1618352447,255556,80672514,255556,928296567,68644024,682949132,14848,779186156,240708
1782839604441,32621,398782412,498983,0,0,30880191,1636231082,257055,81077008,257055,940191732,70343506,696415098,15126,782757686,241929
1782839604692,32872,404388135,504158,0,0,31238763,1662443535,259802,81706302,259802,955860534,72062102,712619988,15446,790856781,244356
1782839604943,33122,409801136,510954,0,0,31529662,1691214759,263354,83322684,263354,973104801,73477553,727364406,15754,801983216,247600
1782839605193,33372,417051236,519466,0,0,31719856,1720784029,267756,84727370,267756,990816399,75485253,741477121,16046,814562713,251710
1782839605443,33622,423723178,530042,0,0,31909288,1746794700,273195,85881285,273195,1005346919,77228013,752667443,16348,827226576,256847
1782839605695,33875,430145324,542689,0,0,32185784,1776578012,279670,87254961,279670,1021808315,78744857,764902850,16650,841947906,263020
1782839605946,34125,441260933,556677,0,0,32936161,1825926360,286811,89240605,286811,1047838672,81359609,783943068,16946,866506135,269865
1782839606197,34376,455166929,572163,0,0,35269996,1887655732,294768,91851100,294768,1082914017,85086057,808476950,17373,898715782,277395
1782839606451,34630,467190123,587953,0,0,39899578,1941694292,302889,94037823,302889,1113223523,87896507,831425260,17826,924280298,285063
1782839606701,34881,476059235,602423,0,0,40586156,1988258781,310338,95634669,310338,1139739053,91144913,851591503,18251,947246225,292087
1782839606951,35130,494955505,618348,0,0,52999373,2072861411,318530,99283957,318530,1185244700,97376396,887988448,18711,987891431,299819
1782839607203,35382,513091317,634132,0,0,54367217,2149790323,326654,102321769,326654,1227569847,101657895,918110915,19174,1027386834,307480
1782839607454,35633,530661837,649622,0,0,63011918,2228602864,334622,106302380,334622,1268844901,108225514,952357938,19619,1063362842,315003
1782839607706,35886,551172272,664589,0,0,63873212,2307036099,342326,109267731,342325,1312416782,115375312,988528753,20062,1098590036,322264
1782839607956,36135,570978681,679113,0,0,74867371,2394243749,349796,112447118,349794,1358707538,121745967,1024312232,20478,1140431752,329316
1782839608208,36387,588347102,694898,0,0,78396915,2474935920,357919,115900097,357917,1400501400,128002160,1057358372,20939,1180211912,336978
1782839608459,36639,607874133,710658,0,0,91400846,2565445610,366026,119221394,366024,1449402563,135435113,1093216039,21390,1227966293,344634
1782839608711,36891,627927788,725190,0,0,100815265,2653913668,373503,122296104,373501,1498329476,143128981,1132223170,21815,1269712178,351686
1782839608962,37141,646459515,741471,0,0,105378747,2736642044,381883,125495626,381881,1540035956,149055961,1163362969,22294,1312674497,359588
1782839609213,37392,665092564,756991,0,0,109190019,2821558514,389869,128749113,389867,1584539346,156372300,1198940425,22744,1355094740,367123
1782839609464,37643,685209754,772475,0,0,112354510,2922007612,397835,132588560,397833,1640897403,164731294,1246840374,23192,1397552404,374641
1782839609715,37895,708113608,787348,0,0,119959682,3021461516,405482,135737593,405480,1694275960,174113192,1293776771,23615,1441087133,381865
1782839609966,38145,729238814,803210,0,0,124962299,3110101326,413652,140298627,413640,1745608110,180052237,1330748358,24080,1484714140,389560
1782839610217,38396,749827027,818945,0,0,131319940,3193214648,421744,144232981,421732,1789772513,186174325,1364101207,24531,1525795954,397201
1782839610467,38646,766217919,834330,0,0,133988394,3270694195,429663,147203887,429651,1830406619,191941396,1397382555,24985,1564422048,404666
1782839610719,38899,781712486,848482,0,0,137512997,3342837435,436947,151038925,436935,1868306651,198345805,1429444998,25401,1598932674,411534
1782839610972,39151,801710343,862019,0,0,149214420,3425991776,443913,153611122,443901,1914766517,206375031,1467684518,25796,1637684373,418105
1782839611222,39401,822647378,879889,0,0,154525344,3520203301,453112,157560903,453098,1963896616,214389400,1507741198,26317,1683268625,426781
1782839611473,39652,839505798,894987,0,0,160278938,3595286823,460878,160830673,460864,2001185537,221123131,1539121225,26752,1719986678,434112
1782839611723,39903,862752495,908729,0,0,172907699,3680912846,467944,163156824,467928,2044082712,229180641,1573532938,27140,1762905588,440788
1782839611974,40153,876875434,923683,0,0,175683534,3757257802,475637,167095761,475621,2084805786,238334198,1611832443,27572,1795174547,448049
1782839612226,40405,893748512,939703,0,0,186236232,3838451877,483889,170911305,483870,2127331326,247134613,1648647965,28046,1831506335,455824
1782839612476,40655,911694176,955508,0,0,193894701,3931779948,492018,174078931,491999,2179512817,255857960,1691369040,28499,1874583188,463500
1782839612727,40907,927881797,969779,0,0,204377763,4020364351,499364,178044464,499345,2223847712,264216866,1730167344,28918,1915194222,470427
1782839612978,41157,940698962,986107,0,0,204748221,4102820214,507766,182304380,507741,2260556816,274812984,1768138085,29388,1951921329,478353
1782839613229,41408,949653332,1001822,0,0,216806462,4157149719,515856,185043369,515831,2284471468,279386230,1792940183,29852,1976745282,485979
1782839613479,41659,956688887,1017303,0,0,237248170,4207683995,523821,187695082,523796,2307954271,283637460,1816831274,30302,1998907105,493494
1782839613730,41910,965416071,1032365,0,0,254319721,4265300623,531565,190524049,531538,2334076470,292615114,1848292973,30727,2019603760,500811
1782839613981,42160,972422661,1048347,0,0,273338088,4323382872,539792,193322234,539765,2360690553,297935055,1876237504,31197,2045542826,508568
1782839614233,42412,979350384,1063824,0,0,279025382,4367830565,547757,195233501,547718,2382231450,302100319,1896795672,31640,2065013195,516078
1782839614484,42663,986841921,1079310,0,0,295069926,4416403340,555723,197172971,555684,2404059624,305954456,1919099072,32084,2086653874,523600
1782839614734,42914,994710281,1094381,0,0,314588496,4468814162,563479,201130688,563440,2428963869,310597735,1943321733,32527,2109429234,530913
1782839614987,43166,1001278061,1110189,0,0,336915234,4513360593,571614,203445028,571575,2449538362,314669969,1963121340,32986,2129560280,538589
1782839615237,43416,1008136767,1125663,0,0,343740189,4554727421,579581,205410787,579542,2469518609,317843625,1981662192,33449,2148656581,546093
1782839615491,43670,1014078044,1141145,0,0,354137423,4591694657,587546,207300251,587507,2486795989,321573757,1998753123,33894,2165067326,553613
1782839615741,43921,1020757150,1156622,0,0,359301958,4638282618,595512,209809272,595473,2508063651,327120246,2022581666,34352,2183978904,561121
1782839615992,44171,1030021861,1171723,0,0,364322103,4695874137,603277,212380780,603238,2535378326,333607384,2049038755,34782,2210012526,568456
1782839616243,44422,1040542538,1187266,0,0,377538470,4763244436,611275,216600692,611236,2567586987,340344492,2081896966,35235,2237866369,576001
1782839616494,44673,1052609574,1202982,0,0,387912531,4843533885,619363,220618643,619324,2604166395,347783909,2118543391,35694,2272973064,583630
1782839616745,44925,1063448122,1218226,0,0,405171953,4915538628,627207,225758778,627168,2639283246,356284488,2156711040,36138,2300354348,591030
1782839616997,45176,1076479165,1233887,0,0,411501650,5001540652,635265,229905797,635226,2680998803,363373074,2199028893,36594,2337267919,598632
1782839617247,45426,1085727542,1249375,0,0,417715751,5071263400,643236,233373655,643197,2713783245,372287653,2233926436,37047,2366371255,606150
1782839617497,45676,1096678936,1263377,0,0,433314495,5151986684,650441,236706803,650402,2753347288,379682414,2270314104,37455,2403810976,612947
1782839617748,45928,1107874631,1280200,0,0,440541329,5223171374,659097,240612758,659058,2788686898,385839419,2303351841,37945,2436411426,621114
1782839617999,46178,1118712217,1292776,0,0,457292907,5295363923,665568,243334070,665526,2822202238,393746176,2340705208,38301,2464028714,627225
1782839618251,46430,1128837506,1308630,0,0,469155008,5356151210,673727,246016044,673685,2849836986,400596647,2369678558,38764,2487878126,634921
1782839618502,46682,1141052859,1322495,0,0,474909603,5421956038,680861,249369374,680819,2879140906,408366511,2403950627,39168,2512761581,641651
1782839618755,46935,1154267044,1339835,0,0,475812274,5507452754,689784,252955148,689742,2921076393,416800736,2442951078,39674,2550369741,650068
1782839619006,47185,1165103548,1355166,0,0,483623984,5591451676,697673,255556938,697631,2959343800,425669673,2484803706,40120,2584342771,657511
1782839619256,47435,1178218001,1370564,0,0,484554391,5680286235,705598,260781145,705556,3001971443,435031740,2527836467,40573,2621010544,664983
1782839619508,47687,1191930829,1384579,0,0,489064849,5776009350,712809,265358739,712767,3049195134,444684715,2574725305,40978,2661273909,671789
1782839619758,47938,1203910633,1400811,0,0,507995874,5855365803,721161,269518829,721118,3085691945,452862688,2613148160,41449,2695200814,679669
1782839620010,48189,1216174071,1416987,0,0,517726795,5950309162,729487,273755725,729422,3131746570,461630426,2656096222,41905,2737901741,687517
1782839620261,48441,1224466577,1432078,0,0,537468455,6008625455,737247,276326972,737182,3158754080,467044977,2685164875,42333,2761203233,694849
1782839620512,48691,1232825834,1447978,0,0,563291131,6062364243,745434,278861440,745369,3183542811,472335626,2711254276,42805,2784632704,702564
1782839620763,48943,1240535338,1463464,0,0,566262338,6110996783,753397,281272587,753332,3207099853,477084968,2734150648,43246,2805439239,710086
1782839621015,49194,1249483799,1478977,0,0,569368357,6159125382,761382,283224324,761317,3232296600,481697327,2754277645,43704,2829448353,717613
1782839621265,49444,1258503884,1494446,0,0,580500376,6204247068,769342,285147912,769277,3254891178,485273022,2772171398,44156,2851706185,725121
1782839621516,49695,1271031523,1509937,0,0,588442461,6265720436,777315,288609287,777250,3285683812,490735825,2798143834,44609,2881830351,732641
1782839621770,49950,1284644810,1525381,0,0,594249033,6341662080,785259,293209742,785192,3323630859,496599024,2833239192,45053,2914121643,740139
1782839622022,50201,1299925614,1541054,0,0,595847378,6419614406,793329,296641709,793262,3358642387,504493545,2868167944,45518,2949826330,747744
1782839622282,50461,1308653888,1556273,0,0,596546831,6468297371,801154,299700187,801087,3382724465,508954565,2890653199,45951,2971662149,755136
1782839622533,50712,1317569555,1572434,0,0,599044269,6526757279,809466,303012620,809399,3409257517,515349984,2916298182,46413,2998813501,762986
1782839622783,50963,1327785346,1587678,0,0,607566132,6590043162,817308,305682866,817241,3440985062,519436929,2944879756,46854,3028558661,770387
1782839623034,51213,1334533834,1603511,0,0,607942419,6647490363,825460,307900638,825393,3466607793,525518936,2971197088,47323,3052392361,778070
1782839623285,51464,1342847901,1618940,0,0,616355066,6699499259,833401,310562259,833334,3489705215,531009568,2996316995,47778,3074286004,785556
1782839623536,51715,1350576974,1634062,0,0,621568900,6755602449,841183,312990060,841116,3517002879,535863328,3021099475,48218,3099210018,792898
1782839623787,51968,1358442142,1649882,0,0,626425288,6807151025,849321,315725575,849254,3541122862,540917552,3044316867,48675,3122146046,800579
1782839624038,52217,1365727107,1665020,0,0,629914477,6848285581,857114,317291974,857047,3560388035,545870734,3064645950,49124,3138975385,807923
1782839624288,52467,1373538555,1680481,0,0,630591321,6893647931,865068,319316952,865001,3580975832,551478257,3085688694,49569,3158712325,815432
1782839624538,52717,1381390273,1695960,0,0,633307603,6947916797,873035,321696538,872968,3606293555,557575252,3112053211,50024,3181997107,822944
1782839624789,52969,1390517467,1711446,0,0,641734088,7011738219,881001,326066816,880934,3636530857,564476709,3143783793,50470,3208519494,830464
1782839625040,53219,1399466561,1726974,0,0,646083712,7066871577,888993,328654640,888926,3664338366,570844394,3170626285,50926,3232230321,838000
1782839625292,53471,1407833315,1742456,0,0,649493819,7120658661,896958,330821913,896891,3689850227,577111808,3197432555,51374,3253861555,845517
1782839625543,53722,1415323887,1757860,0,0,649803893,7173734757,904882,334071206,904815,3713006049,583979641,3221058668,51820,3277944865,852996
1782839625793,53973,1426195348,1773346,0,0,656617241,7240219385,912852,338791313,912785,3745006078,589580519,3250622963,52274,3308272146,860511
1782839626046,54225,1436066694,1788362,0,0,669865352,7303993445,920580,341044068,920513,3775306493,596614085,3282940937,52713,3334527947,867800
1782839626296,54475,1448710687,1804158,0,0,674998675,7393516963,928710,344357301,928643,3815136319,608470138,3327035425,53176,3371572977,875467
1782839626547,54726,1461085564,1819770,0,0,682935244,7464358297,936742,346994002,936675,3849041990,614956504,3360071544,53630,3402985408,883045
1782839626797,54977,1472264634,1835256,0,0,692219789,7544199437,944709,350366298,944642,3886802767,622886610,3398300921,54078,3437559643,890564
1782839627048,55227,1483926486,1850782,0,0,703012808,7625783850,952697,353424504,952629,3927200270,630867694,3441704694,54526,3469221489,898104
1782839627298,55477,1495239750,1866340,0,0,713791193,7690661411,960705,356634293,960638,3956618171,636680957,3472561398,54984,3497131797,905654
1782839627549,55728,1502794095,1881821,0,0,717614108,7745736953,968670,358686395,968603,3982106360,642499536,3499676879,55431,3520104045,913172
1782839627800,55980,1512325603,1896877,0,0,727953696,7814575727,976416,360679229,976349,4017357437,649523347,3535429507,55870,3547697737,920479
1782839628051,56230,1522963615,1912067,0,0,740069986,7909092346,984233,364075766,984166,4062397207,660596881,3583262072,56313,3588027872,927853
1782839628301,56480,1534396792,1928022,0,0,743690694,7979087924,992443,367817728,992376,4095774927,668488058,3620971910,56778,3615070524,935598
1782839628552,56731,1543398724,1943174,0,0,744020938,8038862891,1000239,370753607,1000172,4122776448,675507910,3649435471,57218,3639482703,942954
1782839628802,56982,1552968503,1958983,0,0,764826715,8102356693,1008373,374719198,1008306,4152798787,680949209,3680882980,57678,3665037540,950628
1782839629053,57232,1559754595,1972098,0,0,767123121,8155989699,1015123,377914957,1015056,4180124557,686046167,3706585937,58060,3688980115,956996
1782839629707,57888,1559754595,1972098,0,0,767123121,8155989699,1015123,377914957,1015056,4180124557,686046167,3706585937,58060,3688980115,956996
1782839630679,58860,1559811827,1972311,0,0,767125778,8156410777,1015232,377932119,1015165,4180330240,686104452,3706824800,58068,3689128061,957097
1782839631406,59585,1559811827,1972311,0,0,767125778,8156410777,1015232,377932119,1015165,4180330240,686104452,3706824800,58068,3689128061,957097
1782839632490,60669,1559811827,1972311,0,0,767125778,8156410777,1015232,377932119,1015165,4180330240,686104452,3706824800,58068,3689128061,957097
