ts_unix_ms,elapsed_ms,source,recv,drop,ifdrop,d_recv,d_drop,d_ifdrop,drop_pct
1782834571750,23281,lo,749364,0,0,10304,0,0,0.000
1782834572001,23531,lo,759660,0,0,10296,0,0,0.000
1782834572254,23785,lo,770032,0,0,10372,0,0,0.000
1782834572505,24034,lo,780304,0,0,10272,0,0,0.000
1782834572755,24286,lo,790700,0,0,10396,0,0,0.000
1782834573006,24536,lo,800960,0,0,10260,0,0,0.000
1782834573256,24787,lo,811346,0,0,10386,0,0,0.000
1782834573506,25036,lo,821658,0,0,10312,0,0,0.000
1782834573757,25288,lo,832018,0,0,10360,0,0,0.000
1782834574008,25538,lo,842376,0,0,10358,0,0,0.000
1782834574259,25790,lo,852768,0,0,10392,0,0,0.000
1782834574510,26039,lo,863060,0,0,10292,0,0,0.000
1782834574760,26290,lo,873344,0,0,10284,0,0,0.000
1782834575010,26541,lo,883652,0,0,10308,0,0,0.000
1782834575261,26792,lo,893972,0,0,10320,0,0,0.000
1782834575511,27041,lo,904280,0,0,10308,0,0,0.000
1782834575762,27292,lo,914580,0,0,10300,0,0,0.000
1782834576012,27543,lo,924888,0,0,10308,0,0,0.000
1782834576263,27793,lo,935188,0,0,10300,0,0,0.000
1782834576513,28043,lo,945492,0,0,10304,0,0,0.000
1782834576764,28295,lo,955810,0,0,10318,0,0,0.000
1782834577015,28546,lo,966114,0,0,10304,0,0,0.000
1782834577266,28796,lo,976496,0,0,10382,0,0,0.000
1782834577517,29046,lo,986856,0,0,10360,0,0,0.000
1782834577767,29297,lo,991420,0,0,4564,0,0,0.000
1782834578050,29580,lo,991420,0,0,0,0,0,0.000
1782834578424,29955,lo,991420,0,0,0,0,0,0.000
1782834578708,30239,lo,991420,0,0,0,0,0,0.000
1782834579027,30557,lo,991420,0,0,0,0,0,0.000
1782834579278,30808,lo,991420,0,0,0,0,0,0.000
1782834579584,31114,lo,991420,0,0,0,0,0,0.000
1782834579851,31382,lo,991420,0,0,0,0,0,0.000
1782834580242,31773,lo,991420,0,0,0,0,0,0.000
1782834580494,32023,lo,991420,0,0,0,0,0,0.000
